,YEAR,MO,DY,ALLSKY_SFC_LW_DWN,PRECTOT,PS,QV2M,RH2M,SRF_ALB,T10M,T10M_MAX,T10M_MIN,T10M_RANGE,TQV,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS2M,WS2M_MAX,WS2M_MIN,WS2M_RANGE
146,2020,9,3,2.45,15.58,0.28,1.15,0.79,2.34,0.77,7.02,318.91,18.96,17.62,0.1,19.9,0.02,26.03,10.46,94.44,49.0,0.0,0.09
147,2020,9,14,354.02,0.8,32.94,89.91,0.0,25.86,13.59,7.59,0.43,18.87,15.25,4.21,1.37,0.79,1.85,0.8,1.05,12.27,0.12,0.0
148,2020,9,13,378.59,1.25,20.69,79.42,0.1,24.05,14.03,6.02,0.77,17.69,13.12,2.75,2.44,1.23,3.63,1.35,2.41,10.02,0.14,0.0
149,2020,8,20,358.88,2.53,29.75,96.31,0.13,33.8,18.98,19.3,1.55,25.09,24.48,5.68,2.82,0.13,4.39,2.66,4.26,14.81,0.1,0.0
150,2020,9,14,366.66,1.09,30.5,79.58,0.15,22.62,14.66,7.44,0.74,17.08,12.4,3.91,2.29,1.07,3.7,1.23,2.63,7.96,0.14,0.0
151,2020,8,23,4.2,2.84,23.25,13.2,3.15,23.42,0.51,1.85,0.62,3.66,342.72,82.76,14.41,4.21,22.34,17.06,4.82,30.26,0.0,0.12
152,2020,9,8,3.58,17.12,0.05,2.48,0.68,2.73,0.68,2.75,354.03,7.62,22.87,0.84,23.46,0.0,30.98,13.86,91.39,14.88,0.0,0.16
153,2020,9,8,358.8,22.48,96.17,12.82,7.81,0.24,17.3,3.34,46.62,2.04,2.28,2.45,0.34,30.12,3.68,1.52,21.83,13.6,0.0,0.16
154,2020,8,21,374.0,2.02,39.69,96.28,0.37,33.9,19.29,23.7,1.53,25.81,25.98,8.18,2.78,0.72,4.05,2.39,3.34,14.6,0.11,0.0
155,2020,9,7,2.77,2.7,29.56,12.59,0.81,21.32,0.19,0.59,1.48,1.0,377.09,79.4,10.5,4.82,19.18,15.01,4.24,27.6,0.0,0.2
156,2020,8,23,4.45,18.66,1.97,3.34,2.8,2.6,1.88,6.04,363.68,21.02,25.29,1.85,24.55,0.92,32.22,13.56,97.97,34.62,0.01,0.12
157,2020,9,16,353.88,0.99,35.44,79.64,0.16,22.36,12.93,5.42,0.76,15.83,11.26,4.03,2.2,1.22,3.42,1.15,2.2,9.43,0.13,0.0
158,2020,9,8,323.47,0.36,16.44,89.44,0.01,29.2,15.5,6.65,0.05,21.15,20.51,2.69,2.77,1.38,3.79,0.37,2.41,13.7,0.13,0.0
159,2020,9,9,2.93,15.87,0.23,1.77,0.76,2.8,0.71,2.08,325.32,7.45,20.47,0.13,22.48,0.05,31.91,16.04,92.9,13.19,0.0,0.09
160,2020,9,10,388.71,0.98,28.12,89.95,0.0,25.67,14.44,10.4,0.46,18.91,16.05,3.78,1.81,0.93,2.3,0.98,1.38,11.24,0.15,0.0
161,2020,9,6,410.05,0.95,27.25,79.92,0.08,29.13,17.91,13.29,0.59,22.83,19.7,4.88,2.05,0.58,2.67,1.02,2.09,11.22,0.15,0.0
162,2020,9,15,2.27,14.34,0.41,1.52,1.12,1.97,1.12,3.36,330.95,9.28,15.78,0.3,19.87,0.0,26.94,12.6,88.26,25.06,0.0,0.1
163,2020,9,3,2.5,2.27,28.69,14.18,1.53,26.65,0.72,1.28,1.23,2.26,311.91,89.38,15.08,6.16,25.27,20.16,3.73,34.34,0.0,0.14
164,2020,9,12,347.28,1.12,20.44,79.39,0.13,24.52,11.12,5.6,0.7,17.29,13.02,2.56,2.19,1.12,3.07,1.25,1.95,13.41,0.13,0.0
165,2020,8,30,3.68,15.26,1.52,2.31,2.81,2.55,2.17,4.09,306.58,10.03,18.88,1.12,19.94,0.64,26.01,10.75,78.02,24.81,0.0,0.13
166,2020,9,18,6.74,23.37,2.06,3.13,4.81,5.87,4.32,4.39,347.78,16.68,26.41,0.88,28.1,0.49,33.99,10.63,90.43,19.25,0.0,0.21
167,2020,8,5,332.54,4.5,47.44,90.29,0.39,29.05,14.98,11.12,2.5,21.65,24.52,7.87,3.63,0.95,6.82,4.89,5.87,14.05,0.23,0.0
168,2020,9,7,377.09,1.24,21.06,89.73,0.27,34.86,24.0,15.47,0.71,29.55,27.76,5.31,2.45,0.88,3.99,1.5,3.11,10.85,0.2,0.0
169,2020,8,18,379.3,3.31,29.06,98.4,1.41,40.51,25.0,31.09,3.05,31.56,32.9,8.18,4.41,2.47,6.79,4.73,4.32,15.51,0.16,0.0
170,2020,9,14,3.61,17.76,0.57,2.25,1.15,2.3,1.13,4.15,297.57,8.49,17.23,1.31,21.05,0.02,26.47,8.71,86.8,27.06,0.0,0.12
171,2020,9,11,335.27,2.56,32.38,96.95,0.4,30.26,21.4,11.56,1.41,24.92,23.07,5.98,2.05,0.59,3.91,2.96,3.32,8.87,0.16,0.0
172,2020,9,12,304.66,1.3,19.06,89.23,0.61,31.52,17.58,7.71,1.36,24.4,22.27,3.36,2.64,1.21,3.03,1.91,1.82,13.95,0.16,0.0
173,2020,9,10,388.71,0.91,30.94,92.03,0.0,26.78,16.25,10.64,0.38,20.23,17.5,4.39,1.8,0.21,2.66,0.91,2.45,10.53,0.15,0.0
174,2020,9,8,2.41,2.77,16.44,13.7,0.36,21.15,0.01,0.05,1.38,0.37,334.04,89.44,6.65,2.69,20.51,15.5,3.79,29.2,0.0,0.12
175,2020,9,10,341.51,0.87,18.31,89.29,0.01,30.33,14.42,7.34,0.29,20.58,18.25,2.44,1.55,0.23,2.75,0.88,2.52,15.91,0.12,0.0
176,2020,9,14,366.66,17.08,79.58,7.96,3.91,0.15,14.66,2.63,30.5,1.09,1.23,2.29,1.07,22.62,3.7,0.74,12.4,7.44,0.0,0.14
177,2020,8,17,369.07,2.09,71.5,100.01,1.05,25.12,16.71,35.62,2.08,19.98,18.98,9.95,3.26,1.55,4.94,3.14,3.39,8.41,0.16,0.12
178,2020,9,9,383.92,24.19,92.93,12.88,2.14,0.03,19.08,5.9,11.38,2.12,2.16,3.16,0.24,31.96,6.14,1.19,23.16,7.57,0.0,0.13
179,2020,9,9,3.98,8.23,0.43,2.3,0.89,3.24,0.7,1.77,345.8,5.02,13.3,0.73,14.73,0.19,22.55,14.33,79.1,15.06,0.0,0.17
180,2020,9,10,388.71,0.98,28.12,89.95,0.0,25.67,14.44,10.4,0.46,18.91,16.05,3.78,1.81,0.93,2.3,0.98,1.38,11.24,0.15,0.0
181,2020,8,20,3.38,4.3,59.19,14.73,2.46,20.06,1.7,2.94,2.73,4.15,345.23,98.42,12.94,8.18,22.37,14.24,6.1,28.97,0.0,0.16
182,2020,9,6,1.98,22.61,0.3,1.33,0.58,1.52,0.58,4.03,434.44,18.52,25.44,0.46,28.83,0.0,36.9,14.29,90.23,16.44,0.0,0.14
183,2020,9,8,329.94,25.03,89.23,11.48,3.6,0.31,19.76,3.41,17.56,0.9,1.21,2.45,0.49,31.23,3.91,0.61,23.79,8.64,0.0,0.21
184,2020,9,9,2.71,16.03,0.22,1.84,0.88,1.89,0.88,2.14,372.99,6.55,19.9,0.82,21.66,0.0,29.51,13.48,91.57,14.0,0.0,0.15
185,2020,9,9,5.11,14.29,0.15,2.98,0.59,4.25,0.56,1.53,383.92,6.14,18.65,0.86,19.54,0.02,27.73,13.44,86.46,10.5,0.0,0.13
186,2020,8,20,357.12,2.29,42.62,100.11,0.78,35.15,16.33,10.65,1.95,23.15,23.05,6.77,2.95,1.27,4.73,3.08,3.47,18.83,0.12,0.0
187,2020,9,8,3.79,15.5,0.05,2.77,0.37,2.41,0.36,2.69,323.47,6.65,20.51,1.38,21.15,0.01,29.2,13.7,89.44,16.44,0.0,0.13
188,2020,9,8,354.03,21.15,89.44,13.7,2.69,0.01,15.5,2.41,16.44,0.36,0.37,2.77,1.38,29.2,3.79,0.05,20.51,6.65,0.0,0.16
189,2020,9,9,351.27,0.95,11.69,89.56,0.0,27.69,14.45,6.13,0.31,20.16,17.55,1.65,1.89,0.77,2.55,0.95,1.78,13.24,0.13,0.0
190,2020,9,8,323.47,0.36,16.44,89.44,0.01,29.2,15.5,6.65,0.05,21.15,20.51,2.69,2.77,1.38,3.79,0.37,2.41,13.7,0.13,0.0
191,2020,9,10,406.05,0.75,18.12,86.82,0.01,26.2,12.88,6.95,0.27,18.83,16.48,2.5,1.85,0.72,2.83,0.76,2.11,13.32,0.12,0.0
192,2020,9,10,2.11,1.85,18.12,13.32,0.75,18.83,0.01,0.27,0.72,0.76,406.05,86.82,6.95,2.5,16.48,12.88,2.83,26.2,0.0,0.12
193,2020,9,16,2.2,2.2,35.44,9.43,0.99,15.83,0.16,0.76,1.22,1.15,353.88,79.64,5.42,4.03,11.26,12.93,3.42,22.36,0.0,0.13
194,2020,8,2,347.82,3.91,25.12,90.52,0.62,34.0,18.81,9.79,2.17,26.57,27.44,5.25,3.34,1.52,6.27,4.54,4.75,15.19,0.23,0.0
195,2020,9,7,2.7,24.86,0.46,1.91,1.24,1.61,1.24,5.0,401.7,14.26,27.57,1.09,31.53,0.0,37.56,12.7,91.74,18.62,0.0,0.13
196,2020,9,6,410.05,0.95,27.25,79.92,0.08,29.13,17.91,13.29,0.59,22.83,19.7,4.88,2.05,0.58,2.67,1.02,2.09,11.22,0.15,0.0
197,2020,9,9,2.93,15.87,0.23,1.77,0.76,2.8,0.71,2.08,325.32,7.45,20.47,0.13,22.48,0.05,31.91,16.04,92.9,13.19,0.0,0.09
198,2020,8,21,6.15,4.04,18.06,12.53,4.98,31.94,1.27,2.84,1.77,6.25,368.11,87.68,17.17,5.37,32.83,25.82,7.92,38.35,0.0,0.16
199,2020,8,20,357.12,1.38,43.62,97.94,0.9,31.76,15.31,12.33,1.57,22.33,21.92,6.77,3.0,1.51,4.34,2.28,2.84,16.45,0.12,0.0
200,2020,8,30,1.88,1.43,22.56,16.16,0.7,23.69,0.0,0.23,0.24,0.7,377.27,89.57,12.04,3.85,22.0,15.99,2.12,32.15,0.0,0.12
201,2020,9,10,388.71,20.23,92.03,10.53,4.39,0.0,16.25,2.45,30.94,0.91,0.91,1.8,0.21,26.78,2.66,0.38,17.5,10.64,0.0,0.15
202,2020,9,8,3.79,15.5,0.05,2.77,0.37,2.41,0.36,2.69,334.04,6.65,20.51,1.38,21.15,0.01,29.2,13.7,89.44,16.44,0.0,0.12
203,2020,9,12,1.55,15.13,0.3,0.88,0.83,1.28,0.83,3.78,340.8,8.18,16.75,0.27,20.96,0.0,28.4,13.27,89.83,26.69,0.0,0.13
204,2020,9,7,377.09,21.32,79.4,12.59,4.82,0.19,15.01,2.77,29.56,0.81,1.0,2.7,1.48,27.6,4.24,0.59,19.18,10.5,0.0,0.2
205,2020,8,21,4.45,17.24,1.41,2.16,2.83,4.03,2.48,8.61,362.61,17.73,26.18,0.42,25.2,0.34,36.71,19.47,100.07,49.31,0.0,0.12
206,2020,9,5,1.84,18.45,0.38,1.23,0.78,1.44,0.78,3.36,398.0,10.22,21.47,0.4,26.23,0.0,34.69,16.24,90.18,18.31,0.0,0.16
207,2020,9,10,368.68,21.7,90.18,7.38,2.93,0.45,18.69,2.45,18.06,0.77,1.23,2.3,0.78,26.08,3.23,0.94,18.91,10.38,0.0,0.15
208,2020,9,16,4.77,15.8,2.23,2.85,3.87,3.16,2.51,8.3,362.65,8.59,19.75,1.62,19.09,1.36,24.22,8.41,99.36,62.69,0.02,0.11
209,2020,9,9,6.14,19.08,1.19,3.16,2.16,5.9,2.12,2.14,383.92,7.57,23.16,0.24,24.19,0.03,31.96,12.88,92.93,11.38,0.0,0.13
210,2020,7,24,3.42,13.25,1.11,2.15,2.1,2.52,1.5,6.23,311.7,14.81,23.48,0.91,21.73,0.6,29.9,16.66,85.48,37.56,0.0,0.12
211,2020,9,9,2.55,14.45,0.31,1.89,0.95,1.78,0.95,1.65,351.27,6.13,17.55,0.77,20.16,0.0,27.69,13.24,89.56,11.69,0.0,0.13
212,2020,8,31,5.25,19.55,1.77,3.07,3.45,4.25,2.96,3.48,375.88,18.66,27.19,1.01,27.74,0.48,35.5,15.94,96.23,15.69,0.0,0.12
213,2020,9,17,3.49,13.51,0.62,1.84,1.15,3.2,1.12,3.85,359.94,12.52,10.98,0.29,15.65,0.02,20.83,7.33,79.5,31.69,0.01,0.15
214,2020,8,18,3.9,24.89,1.33,2.18,2.88,3.4,2.51,9.46,402.55,30.36,31.62,0.5,31.68,0.38,38.99,14.1,92.72,33.19,0.0,0.15
215,2020,8,20,6.1,14.24,2.94,4.3,4.15,3.38,2.46,8.18,345.23,12.94,22.37,2.73,20.06,1.7,28.97,14.73,98.42,59.19,0.0,0.16
216,2020,9,19,5.84,18.54,1.82,2.88,4.11,4.77,3.61,6.29,330.41,14.58,24.09,1.07,24.38,0.5,31.74,13.2,89.86,33.06,0.0,0.2
217,2020,8,21,4.05,19.29,1.53,2.78,2.39,3.34,2.02,8.18,374.0,23.7,25.98,0.72,25.81,0.37,33.9,14.6,96.28,39.69,0.0,0.11
218,2020,9,9,2.71,16.03,0.22,1.84,0.88,1.89,0.88,2.14,372.99,6.55,19.9,0.82,21.66,0.0,29.51,13.48,91.57,14.0,0.0,0.15
219,2020,8,2,6.28,18.3,2.29,3.41,4.62,5.27,3.79,5.0,333.17,9.12,27.14,1.01,26.72,0.83,36.05,17.74,97.63,27.38,0.0,0.19
220,2020,9,9,1.78,1.89,11.69,13.24,0.95,20.16,0.0,0.31,0.77,0.95,351.27,89.56,6.13,1.65,17.55,14.45,2.55,27.69,0.0,0.13
221,2020,9,12,1.95,2.19,20.44,13.41,1.12,17.29,0.13,0.7,1.12,1.25,347.28,79.39,5.6,2.56,13.02,11.12,3.07,24.52,0.0,0.13
222,2020,9,9,4.25,2.98,10.5,13.44,0.56,19.54,0.02,0.15,0.86,0.59,383.92,86.46,6.14,1.53,18.65,14.29,5.11,27.73,0.0,0.13
223,2020,8,17,5.36,2.3,30.25,10.95,3.94,31.17,0.38,1.53,0.51,4.31,399.06,92.72,30.65,8.73,31.06,26.67,5.87,37.62,0.01,0.14
224,2020,9,17,3.2,1.84,31.69,7.33,1.12,15.65,0.02,0.62,0.29,1.15,359.94,79.5,12.52,3.85,10.98,13.51,3.49,20.83,0.01,0.15
225,2020,9,17,3.49,13.51,0.62,1.84,1.15,3.2,1.12,3.85,359.94,12.52,10.98,0.29,15.65,0.02,20.83,7.33,79.5,31.69,0.01,0.15
226,2020,9,9,2.55,14.45,0.31,1.89,0.95,1.78,0.95,1.65,351.27,6.13,17.55,0.77,20.16,0.0,27.69,13.24,89.56,11.69,0.0,0.13
227,2020,9,8,2.41,2.77,16.44,13.7,0.36,21.15,0.01,0.05,1.38,0.37,323.47,89.44,6.65,2.69,20.51,15.5,3.79,29.2,0.0,0.13
228,2020,9,9,1.78,1.89,11.69,13.24,0.95,20.16,0.0,0.31,0.77,0.95,372.99,89.56,6.13,1.65,17.55,14.45,2.55,27.69,0.0,0.15
229,2020,8,17,3.54,6.05,28.12,17.57,2.83,31.84,2.8,4.26,4.18,5.62,390.02,98.35,34.8,7.75,33.65,23.78,7.72,41.36,0.04,0.16
230,2020,9,13,1.26,1.48,32.12,11.62,0.86,21.35,0.0,0.38,0.76,0.86,341.13,91.82,10.38,4.76,17.83,16.29,2.02,27.9,0.0,0.1
231,2020,9,8,353.63,0.02,17.25,86.28,0.06,23.0,12.87,5.29,0.07,18.0,18.29,2.38,5.66,4.82,6.52,0.08,1.71,10.14,0.16,0.0
232,2020,9,13,3.9,20.62,1.44,2.65,2.4,2.75,1.78,2.87,304.7,8.03,23.2,1.15,26.06,0.61,32.76,12.14,89.24,14.19,0.0,0.15
233,2020,7,29,298.61,2.29,23.0,85.59,0.7,32.22,19.2,9.52,1.68,25.23,25.1,4.52,3.09,1.51,4.89,2.98,3.38,13.02,0.11,0.0
234,2020,9,18,6.0,2.9,30.56,13.74,4.33,26.77,0.39,1.89,0.44,4.73,353.77,92.42,19.17,6.35,26.4,20.69,6.43,34.43,0.01,0.21
235,2020,8,20,343.95,18.92,98.71,12.34,8.61,0.8,13.98,2.79,65.75,1.09,1.9,3.16,2.09,26.32,4.87,1.25,19.08,16.17,0.01,0.14
236,2020,8,18,4.31,3.3,38.94,17.58,3.15,27.33,0.8,2.26,1.55,3.95,379.3,98.69,28.79,8.3,29.25,20.23,5.86,37.82,0.02,0.16
237,2020,9,8,2.41,2.77,16.44,13.7,0.36,21.15,0.01,0.05,1.38,0.37,334.04,89.44,6.65,2.69,20.51,15.5,3.79,29.2,0.0,0.12
238,2020,9,8,3.34,2.45,46.62,12.82,2.04,22.48,0.24,1.52,0.34,2.28,358.8,96.17,13.6,7.81,21.83,17.3,3.68,30.12,0.0,0.16
239,2020,9,8,2.41,2.77,16.44,13.7,0.36,21.15,0.01,0.05,1.38,0.37,323.47,89.44,6.65,2.69,20.51,15.5,3.79,29.2,0.0,0.13
240,2020,9,8,2.41,2.77,16.44,13.7,0.36,21.15,0.01,0.05,1.38,0.37,323.47,89.44,6.65,2.69,20.51,15.5,3.79,29.2,0.0,0.13
241,2020,9,9,2.65,2.48,13.19,8.02,1.0,21.76,0.48,0.88,0.98,1.48,345.8,89.72,8.28,2.26,20.06,17.78,3.64,25.8,0.0,0.17
242,2020,9,10,2.3,14.44,0.46,1.81,0.98,1.38,0.98,3.78,350.54,10.4,16.05,0.93,18.91,0.0,25.67,11.24,89.95,28.12,0.0,0.12
243,2020,9,12,1.82,2.64,19.06,13.95,1.3,24.4,0.61,1.36,1.21,1.91,304.66,89.23,7.71,3.36,22.27,17.58,3.03,31.52,0.0,0.16
244,2020,9,15,1.82,1.95,26.69,9.66,1.26,21.26,0.02,0.57,1.22,1.27,327.7,87.01,8.25,4.09,16.49,17.01,3.04,26.67,0.0,0.13
245,2020,8,2,4.75,3.34,25.12,15.19,3.91,26.57,0.62,2.17,1.52,4.54,347.82,90.52,9.79,5.25,27.44,18.81,6.27,34.0,0.0,0.23
246,2020,9,7,377.09,1.24,21.06,89.73,0.27,34.86,24.0,15.47,0.71,29.55,27.76,5.31,2.45,0.88,3.99,1.5,3.11,10.85,0.2,0.0
247,2020,9,7,3.99,24.0,0.71,2.45,1.5,3.11,1.24,5.31,377.09,15.47,27.76,0.88,29.55,0.27,34.86,10.85,89.73,21.06,0.0,0.2
248,2020,9,3,1.97,1.64,24.75,15.3,1.38,28.6,0.33,0.92,0.38,1.71,375.67,96.75,17.24,5.49,27.17,21.96,2.35,37.26,0.0,0.11
249,2020,9,9,345.8,21.76,89.72,8.02,2.26,0.48,17.78,2.65,13.19,1.0,1.48,2.48,0.98,25.8,3.64,0.88,20.06,8.28,0.0,0.17
250,2020,9,14,319.95,0.77,33.69,92.01,0.0,26.64,15.75,7.53,0.39,19.75,16.55,4.46,1.43,0.46,2.02,0.77,1.56,10.9,0.09,0.0
251,2020,9,7,3.99,24.0,0.71,2.45,1.5,3.11,1.24,5.31,377.09,15.47,27.76,0.88,29.55,0.27,34.86,10.85,89.73,21.06,0.0,0.2
252,2020,9,8,323.47,21.15,89.44,13.7,2.69,0.01,15.5,2.41,16.44,0.36,0.37,2.77,1.38,29.2,3.79,0.05,20.51,6.65,0.0,0.13
253,2020,9,8,1.71,5.66,17.25,10.14,0.02,18.0,0.06,0.07,4.82,0.08,353.63,86.28,5.29,2.38,18.29,12.87,6.52,23.0,0.0,0.16
254,2020,9,9,5.9,3.16,11.38,12.88,2.12,24.19,0.03,1.19,0.24,2.16,383.92,92.93,7.57,2.14,23.16,19.08,6.14,31.96,0.0,0.13
255,2020,9,7,2.77,2.7,29.56,12.59,0.81,21.32,0.19,0.59,1.48,1.0,377.09,79.4,10.5,4.82,19.18,15.01,4.24,27.6,0.0,0.2
256,2020,9,8,3.34,2.45,46.62,12.82,2.04,22.48,0.24,1.52,0.34,2.28,358.8,96.17,13.6,7.81,21.83,17.3,3.68,30.12,0.0,0.16
257,2020,9,17,2.39,2.04,69.38,12.35,0.8,18.51,0.0,0.21,0.88,0.8,332.33,91.93,16.23,9.09,17.72,13.19,3.27,25.54,0.0,0.11
258,2020,9,9,3.13,12.35,0.2,1.84,1.03,2.73,1.02,1.89,325.32,7.04,19.12,0.4,21.26,0.01,31.04,18.69,88.96,12.5,0.0,0.09
259,2020,9,22,324.05,2.88,24.19,90.18,0.72,31.65,18.79,10.87,1.9,24.06,23.95,4.46,2.98,1.38,5.19,3.59,3.8,12.86,0.2,0.0
260,2020,9,14,4.41,21.12,1.43,2.58,2.68,4.14,2.5,4.52,326.55,11.12,23.48,0.27,26.43,0.17,32.75,11.63,89.46,21.25,0.0,0.12
261,2020,9,10,2.45,1.8,30.94,10.53,0.91,20.23,0.0,0.38,0.21,0.91,343.55,92.03,10.64,4.39,17.5,16.25,2.66,26.78,0.0,0.12
262,2020,9,10,1.95,1.5,25.69,10.32,0.8,20.49,0.09,0.45,0.3,0.88,341.51,94.28,11.01,3.66,17.41,16.94,2.25,27.26,0.0,0.12
263,2020,9,17,2.56,1.73,70.69,12.77,0.31,17.17,0.0,0.1,0.61,0.31,328.88,89.81,15.94,8.97,16.94,12.04,3.17,24.8,0.0,0.11
264,2020,9,7,3.99,24.0,0.71,2.45,1.5,3.11,1.24,5.31,377.09,15.47,27.76,0.88,29.55,0.27,34.86,10.85,89.73,21.06,0.0,0.2
265,2020,8,31,1.81,17.16,0.2,1.37,0.82,1.55,0.82,4.27,375.88,16.42,21.16,0.26,23.12,0.0,30.12,12.96,91.61,24.75,0.0,0.12
266,2020,8,20,2.98,6.01,93.5,2.2,2.59,15.51,3.9,4.91,4.93,6.49,343.95,100.69,16.8,10.13,15.14,14.39,7.91,16.59,0.03,0.14
267,2020,9,11,344.41,1.05,30.0,88.18,0.0,27.62,13.22,8.65,0.46,19.51,16.7,4.03,1.63,0.95,2.06,1.05,1.11,14.41,0.16,0.0
268,2020,8,21,3.14,3.19,46.81,16.98,2.24,24.82,0.97,1.7,2.3,3.21,362.61,97.91,18.12,8.54,25.37,17.36,5.43,34.35,0.0,0.12
269,2020,9,3,3.01,18.56,1.21,1.7,2.38,2.48,2.12,4.15,294.41,10.54,22.0,0.52,23.95,0.26,30.71,12.15,78.48,18.81,0.0,0.13
270,2020,9,8,3.9,12.71,0.05,2.81,0.32,1.99,0.32,2.32,326.75,5.47,19.47,1.91,19.76,0.0,29.0,16.3,87.7,16.62,0.0,0.1
271,2020,9,9,2.72,16.76,0.55,1.95,0.68,1.59,0.26,4.09,351.27,7.86,18.73,1.13,20.87,0.42,28.48,11.73,95.69,28.25,0.0,0.13
272,2020,9,10,2.66,16.25,0.38,1.8,0.91,2.45,0.91,4.39,388.71,10.64,17.5,0.21,20.23,0.0,26.78,10.53,92.03,30.94,0.0,0.15
273,2020,9,9,6.14,19.08,1.19,3.16,2.16,5.9,2.12,2.14,383.92,7.57,23.16,0.24,24.19,0.03,31.96,12.88,92.93,11.38,0.0,0.13
274,2020,9,16,3.66,19.62,1.24,2.43,2.16,2.28,1.55,4.03,324.54,8.49,20.27,1.38,23.91,0.62,29.94,10.32,89.56,22.44,0.0,0.14
275,2020,9,14,1.85,13.59,0.43,1.37,0.8,1.05,0.8,4.21,311.88,7.59,15.25,0.79,18.87,0.0,25.86,12.27,89.91,32.94,0.0,0.09
276,2020,9,20,3.29,10.85,0.71,2.4,1.21,1.91,0.96,3.91,310.59,7.84,11.94,1.38,15.09,0.25,21.4,10.55,79.21,34.69,0.0,0.17
277,2020,9,14,2.63,2.29,30.5,7.96,1.09,17.08,0.15,0.74,1.07,1.23,366.66,79.58,7.44,3.91,12.4,14.66,3.7,22.62,0.0,0.14
278,2020,9,9,2.55,14.45,0.31,1.89,0.95,1.78,0.95,1.65,351.27,6.13,17.55,0.77,20.16,0.0,27.69,13.24,89.56,11.69,0.0,0.13
279,2020,9,20,303.31,23.45,92.33,15.71,5.49,0.29,16.8,5.41,34.56,3.94,4.23,2.55,0.36,32.51,5.76,1.68,23.33,9.67,0.0,0.17
280,2020,9,7,4.24,15.01,0.59,2.7,1.0,2.77,0.81,4.82,377.09,10.5,19.18,1.48,21.32,0.19,27.6,12.59,79.4,29.56,0.0,0.2
281,2020,9,22,2.65,8.8,0.2,1.45,0.48,2.2,0.48,5.37,304.34,12.03,13.95,0.45,14.62,0.0,23.03,14.23,88.06,54.31,0.0,0.12
282,2020,9,7,320.3,1.13,21.88,94.03,0.08,36.9,21.51,14.21,0.55,28.98,24.93,4.82,1.91,0.54,2.73,1.21,2.2,15.38,0.1,0.0
283,2020,8,19,379.98,3.14,20.31,98.25,2.01,38.45,22.64,20.9,3.52,29.8,30.3,4.88,5.16,3.34,7.34,5.15,3.99,15.81,0.16,0.0
284,2020,8,13,396.85,29.77,92.62,12.06,6.71,0.72,24.11,2.31,24.62,1.83,2.55,2.43,1.18,36.17,3.49,1.65,30.45,30.42,0.01,0.16
285,2020,9,14,336.07,21.05,86.8,8.71,4.15,0.02,17.76,2.3,27.06,1.13,1.15,2.25,1.31,26.47,3.61,0.57,17.23,8.49,0.0,0.11
286,2020,9,14,311.88,18.98,90.14,12.25,4.46,0.0,14.42,1.48,34.06,0.6,0.6,1.12,0.38,26.67,1.87,0.31,16.01,8.7,0.0,0.09
287,2020,9,14,311.88,0.6,34.06,90.14,0.0,26.67,14.42,8.7,0.31,18.98,16.01,4.46,1.12,0.38,1.87,0.6,1.48,12.25,0.09,0.0
288,2020,8,21,374.0,25.81,96.28,14.6,8.18,0.37,19.29,3.34,39.69,2.02,2.39,2.78,0.72,33.9,4.05,1.53,25.98,23.7,0.0,0.11
289,2020,9,8,334.04,0.36,16.44,89.44,0.01,29.2,15.5,6.65,0.05,21.15,20.51,2.69,2.77,1.38,3.79,0.37,2.41,13.7,0.12,0.0
290,2020,9,9,1.8,2.37,9.88,13.22,1.42,25.68,0.7,1.28,1.11,2.12,372.99,96.36,7.34,1.71,23.86,20.01,2.91,33.23,0.0,0.15
291,2020,7,24,328.04,3.15,35.0,82.98,0.54,28.83,14.32,13.47,1.7,21.37,23.15,5.86,2.74,0.74,5.67,3.69,4.93,14.51,0.12,0.01
292,2020,9,8,2.41,2.77,16.44,13.7,0.36,21.15,0.01,0.05,1.38,0.37,334.04,89.44,6.65,2.69,20.51,15.5,3.79,29.2,0.0,0.12
293,2020,9,9,1.78,1.89,11.69,13.24,0.95,20.16,0.0,0.31,0.77,0.95,351.27,89.56,6.13,1.65,17.55,14.45,2.55,27.69,0.0,0.13
294,2020,9,7,320.3,0.84,18.69,87.99,0.0,35.15,19.32,12.17,0.34,27.4,24.52,4.09,1.89,1.05,2.8,0.84,1.76,15.83,0.1,0.0
295,2020,9,9,5.9,3.16,11.38,12.88,2.12,24.19,0.03,1.19,0.24,2.16,383.92,92.93,7.57,2.14,23.16,19.08,6.14,31.96,0.0,0.13
296,2020,9,9,383.92,24.19,92.93,12.88,2.14,0.03,19.08,5.9,11.38,2.12,2.16,3.16,0.24,31.96,6.14,1.19,23.16,7.57,0.0,0.13
297,2020,7,21,366.31,1.72,32.75,82.9,0.63,32.11,17.16,18.03,1.27,24.46,25.65,6.65,2.15,0.81,3.91,2.35,3.09,14.95,0.12,0.37
298,2020,9,13,378.59,17.69,79.42,10.02,2.75,0.1,14.03,2.41,20.69,1.25,1.35,2.44,1.23,24.05,3.63,0.77,13.12,6.02,0.0,0.14
299,2020,9,7,320.3,27.4,87.99,15.83,4.09,0.0,19.32,1.76,18.69,0.84,0.84,1.89,1.05,35.15,2.8,0.34,24.52,12.17,0.0,0.1
300,2020,8,23,2.55,1.54,20.94,11.32,1.8,29.61,0.16,0.98,0.19,1.97,379.25,96.3,17.81,4.88,27.18,24.87,2.73,36.19,0.0,0.12
