,Longitude,Latitude,Datetime,Fire
11178,-122.22,37.12,2016-11-19,0
11179,-119.32,37.43,2018-07-25,0
11180,-122.11,38.48,2015-08-07,0
11181,-123.33,40.16,2017-03-13,0
11182,-119.56,38.53,2019-06-01,0
11183,-121.67,37.41,2016-10-18,0
11184,-118.45,36.42,2020-11-05,0
11185,-116.89,33.99,2017-02-02,0
11186,-122.26,38.45,2015-12-17,0
11187,-121.67,37.5,2016-06-08,0
11188,-119.24,37.24,2016-10-15,0
11189,-122.94,39.61,2018-08-05,0
11190,-119.24,37.19,2016-03-17,0
11191,-121.5,37.39,2015-06-04,0
11192,-119.59,38.55,2019-03-25,0
11193,-119.45,37.24,2020-01-08,0
11194,-122.33,38.61,2019-08-26,0
11195,-118.56,34.65,2019-04-26,0
11196,-123.5,41.98,2020-05-05,0
11197,-118.56,34.66,2019-05-03,0
11198,-123.3,40.1,2015-01-30,0
11199,-121.45,37.02,2016-11-28,0
11200,-119.34,37.28,2019-05-10,0
11201,-123.37,41.15,2015-01-12,0
11202,-117.97,34.2,2017-11-22,0
11203,-118.5,34.69,2019-03-17,0
11204,-122.85,40.05,2016-02-17,0
11205,-119.64,38.52,2015-06-01,0
11206,-123.53,41.15,2020-05-31,0
11207,-119.43,37.19,2015-02-27,0
11208,-122.63,40.1,2018-10-13,0
11209,-118.47,35.47,2017-12-18,0
11210,-122.57,38.7,2019-11-11,0
11211,-121.4,39.65,2018-03-24,0
11212,-119.12,37.35,2018-07-18,0
11213,-118.56,36.14,2016-05-16,0
11214,-118.63,34.7,2019-03-28,0
11215,-117.92,34.24,2019-03-03,0
11216,-121.24,37.24,2015-03-12,0
11217,-118.44,36.14,2019-06-25,0
11218,-116.97,34.15,2015-10-04,0
11219,-122.95,40.04,2017-11-03,0
11220,-122.97,39.7,2017-06-15,0
11221,-122.82,39.69,2015-12-28,0
11222,-117.9,34.29,2017-07-04,0
11223,-121.5,37.27,2016-05-01,0
11224,-123.15,40.31,2020-03-11,0
11225,-117.99,34.23,2018-09-20,0
11226,-121.34,37.31,2019-06-16,0
11227,-117.91,34.23,2019-01-02,0
11228,-118.47,36.21,2018-06-01,0
11229,-121.6,36.07,2015-04-06,0
11230,-116.98,34.13,2017-06-29,0
11231,-122.94,39.86,2017-08-15,0
11232,-122.29,38.73,2019-06-06,0
11233,-118.0,34.43,2020-05-03,0
11234,-118.7,36.25,2016-04-24,0
11235,-121.49,41.68,2016-01-17,0
11236,-121.64,36.18,2020-01-11,0
11237,-122.98,39.48,2017-04-17,0
11238,-121.3,39.64,2020-08-29,0
11239,-123.03,39.96,2020-02-23,0
11240,-121.0,39.77,2019-05-07,0
11241,-118.45,36.19,2019-10-07,0
11242,-119.27,37.58,2016-07-28,0
11243,-122.29,38.69,2016-03-01,0
11244,-119.18,37.42,2015-05-29,0
11245,-121.53,36.45,2015-12-17,0
11246,-121.09,39.65,2015-10-11,0
11247,-123.09,39.58,2017-02-05,0
11248,-123.0,39.64,2018-07-29,0
11249,-122.22,38.67,2019-12-01,0
11250,-123.06,39.53,2018-04-19,0
11251,-118.53,36.12,2018-11-19,0
11252,-120.25,37.79,2019-09-28,0
11253,-122.94,39.54,2020-08-11,0
11254,-117.87,34.2,2019-06-19,0
11255,-122.69,39.78,2018-02-02,0
11256,-119.43,37.14,2015-01-07,0
11257,-122.67,39.84,2015-04-02,0
11258,-123.34,41.13,2018-08-05,0
11259,-119.29,37.4,2019-05-31,0
11260,-123.06,40.12,2017-10-15,0
11261,-122.78,40.01,2017-11-09,0
11262,-121.37,36.08,2018-07-12,0
11263,-119.28,37.45,2020-03-06,0
11264,-122.77,39.97,2017-04-08,0
11265,-118.47,34.7,2018-09-29,0
11266,-119.18,37.34,2016-06-28,0
11267,-123.26,40.37,2020-11-05,0
11268,-122.31,38.74,2019-11-17,0
11269,-117.86,34.39,2015-12-28,0
11270,-123.26,40.13,2016-06-10,0
11271,-116.88,34.05,2020-11-30,0
11272,-123.01,39.7,2015-07-14,0
11273,-123.14,40.3,2019-01-15,0
11274,-122.71,39.68,2015-04-16,0
11275,-122.82,39.67,2017-11-12,0
11276,-121.34,37.22,2016-10-12,0
11277,-123.22,40.05,2015-10-29,0
11278,-122.97,39.54,2020-06-24,0
11279,-117.88,34.36,2016-12-11,0
11280,-116.86,34.07,2019-06-26,0
11281,-123.25,40.22,2016-02-13,0
11282,-123.15,40.14,2017-02-28,0
11283,-119.4,37.34,2015-08-31,0
11284,-116.79,34.02,2016-09-19,0
11285,-118.57,36.21,2020-08-30,0
11286,-117.52,36.02,2019-04-29,0
11287,-122.92,39.72,2019-05-29,0
11288,-123.39,41.88,2016-05-17,0
11289,-120.63,36.23,2020-01-01,0
11290,-118.69,36.25,2019-06-24,0
11291,-118.49,36.19,2015-08-02,0
11292,-117.9,34.42,2019-11-09,0
11293,-122.41,38.69,2016-11-27,0
11294,-121.01,39.76,2015-07-15,0
11295,-122.98,39.83,2016-06-01,0
11296,-123.44,41.88,2017-11-24,0
11297,-123.57,41.95,2020-04-19,0
11298,-120.9,39.78,2015-04-14,0
11299,-122.97,39.89,2019-07-08,0
11300,-119.37,37.11,2018-10-09,0
11301,-122.96,40.03,2017-10-05,0
11302,-123.41,41.09,2019-10-17,0
11303,-123.43,40.1,2017-02-01,0
11304,-120.08,39.67,2019-03-11,0
11305,-119.25,37.14,2020-01-06,0
11306,-121.52,36.48,2020-03-03,0
11307,-122.83,39.65,2015-10-13,0
11308,-118.39,36.27,2016-12-23,0
11309,-121.53,36.14,2020-11-05,0
11310,-123.35,40.06,2020-08-21,0
11311,-116.93,34.12,2017-02-22,0
11312,-122.78,39.82,2016-05-20,0
11313,-122.88,39.6,2018-08-30,0
11314,-123.29,40.11,2015-04-08,0
11315,-119.36,37.32,2016-11-17,0
11316,-122.92,40.01,2016-12-31,0
11317,-121.53,36.45,2019-10-27,0
11318,-119.39,37.23,2016-03-04,0
11319,-122.28,38.85,2019-05-24,0
11320,-121.39,36.02,2017-04-13,0
11321,-121.5,37.27,2017-11-20,0
11322,-123.41,41.8,2018-03-02,0
11323,-122.27,38.85,2020-09-18,0
11324,-119.34,37.48,2017-09-18,0
11325,-122.48,38.84,2015-02-28,0
11326,-119.29,37.31,2018-01-17,0
11327,-122.66,39.64,2016-10-01,0
11328,-118.59,34.65,2018-04-27,0
11329,-120.93,39.79,2019-03-28,0
11330,-119.33,37.17,2017-04-06,0
11331,-122.89,39.72,2020-08-11,0
11332,-122.94,39.97,2019-08-11,0
11333,-123.35,41.07,2017-08-08,0
11334,-118.71,36.23,2016-03-16,0
11335,-123.12,39.59,2019-09-01,0
11336,-119.3,37.26,2019-09-30,0
11337,-121.49,36.45,2016-05-10,0
11338,-123.01,39.91,2017-08-14,0
11339,-119.41,37.31,2017-01-01,0
11340,-117.93,34.22,2017-02-16,0
11341,-119.27,37.03,2020-01-31,0
11342,-118.4,36.22,2018-10-23,0
11343,-119.23,37.26,2015-08-23,0
11344,-123.24,40.34,2020-05-25,0
11345,-120.8,39.86,2016-02-01,0
11346,-121.37,39.66,2017-07-10,0
11347,-119.32,37.45,2015-02-01,0
11348,-122.92,40.19,2017-08-23,0
11349,-120.69,40.36,2019-02-08,0
11350,-121.5,37.46,2016-08-07,0
11351,-121.5,37.24,2019-01-10,0
11352,-121.68,36.18,2016-05-19,0
11353,-117.91,34.32,2015-06-16,0
11354,-123.21,40.34,2017-03-26,0
11355,-122.25,38.45,2019-12-28,0
11356,-123.5,41.17,2019-06-12,0
11357,-122.56,38.71,2015-09-13,0
11358,-118.03,34.25,2020-04-08,0
11359,-122.09,38.5,2016-02-11,0
11360,-119.3,37.29,2015-03-04,0
11361,-118.7,36.21,2020-03-31,0
11362,-118.73,36.26,2019-09-23,0
11363,-118.51,35.43,2016-06-14,0
11364,-118.54,36.13,2015-06-28,0
11365,-123.09,40.15,2018-12-13,0
11366,-121.35,39.61,2015-02-24,0
11367,-120.85,40.41,2019-09-17,0
11368,-119.29,37.16,2019-01-19,0
11369,-119.23,37.41,2019-09-22,0
11370,-118.66,36.2,2018-09-04,0
11371,-121.32,37.33,2015-02-26,0
11372,-123.03,39.85,2015-08-30,0
11373,-119.36,37.13,2015-01-28,0
11374,-121.38,39.65,2016-01-18,0
11375,-121.23,39.73,2016-11-05,0
11376,-122.2,37.18,2015-07-23,0
11377,-123.2,40.23,2015-02-07,0
11378,-117.92,34.42,2015-04-17,0
11379,-122.83,40.03,2020-02-19,0
11380,-121.39,37.36,2019-02-08,0
11381,-119.54,38.48,2016-01-05,0
11382,-119.34,37.09,2019-10-29,0
11383,-121.27,39.88,2016-01-09,0
11384,-119.38,37.09,2020-03-06,0
11385,-122.2,37.12,2017-03-13,0
11386,-114.58,34.83,2017-05-29,0
11387,-122.38,38.63,2015-06-10,0
11388,-121.23,39.71,2020-11-27,0
11389,-117.93,34.41,2016-02-13,0
11390,-122.85,39.68,2016-02-14,0
11391,-122.87,40.02,2017-08-21,0
11392,-118.6,36.24,2018-11-27,0
11393,-122.99,40.13,2019-08-21,0
11394,-122.75,39.74,2018-02-20,0
11395,-121.33,36.05,2016-09-17,0
11396,-119.39,37.1,2016-05-30,0
11397,-121.53,37.56,2019-11-05,0
11398,-122.89,40.02,2019-03-09,0
11399,-121.42,36.13,2020-12-03,0
11400,-123.33,40.04,2017-11-03,0
11401,-118.67,36.23,2019-12-02,0
11402,-123.41,41.17,2018-03-24,0
11403,-119.33,37.18,2015-05-05,0
11404,-123.45,41.13,2020-11-26,0
11405,-122.26,38.56,2016-10-13,0
11406,-123.38,41.15,2019-02-25,0
11407,-116.8,34.05,2015-06-02,0
11408,-118.34,36.11,2018-11-04,0
11409,-116.71,32.77,2020-04-27,0
11410,-122.9,40.05,2016-11-13,0
11411,-123.03,40.15,2015-05-05,0
11412,-122.43,38.82,2015-01-12,0
11413,-122.85,39.84,2019-08-21,0
11414,-123.31,40.14,2020-11-07,0
11415,-116.72,32.77,2019-10-05,0
11416,-119.47,37.38,2020-11-19,0
11417,-122.98,39.83,2017-01-26,0
11418,-117.0,34.09,2016-08-04,0
11419,-121.25,39.72,2018-10-11,0
11420,-121.24,37.24,2019-06-13,0
11421,-122.85,40.04,2015-11-06,0
11422,-122.79,39.77,2016-01-13,0
11423,-122.91,40.04,2019-09-13,0
11424,-118.48,36.1,2015-06-17,0
11425,-116.96,34.13,2017-02-27,0
11426,-121.5,37.46,2018-08-20,0
11427,-122.18,38.51,2019-03-24,0
11428,-119.29,37.43,2017-12-28,0
11429,-118.73,36.31,2016-08-21,0
11430,-123.36,41.14,2015-04-22,0
11431,-121.48,36.16,2017-02-16,0
11432,-122.82,40.02,2020-09-05,0
11433,-123.09,39.54,2015-08-06,0
11434,-122.93,40.18,2019-02-09,0
11435,-121.5,37.44,2016-06-01,0
11436,-122.08,38.4,2016-02-16,0
11437,-122.89,39.86,2015-06-07,0
11438,-119.2,37.43,2015-07-23,0
11439,-121.24,39.66,2020-12-17,0
11440,-122.85,39.71,2016-04-13,0
11441,-117.96,34.24,2017-02-09,0
11442,-121.2,37.29,2018-07-16,0
11443,-122.74,39.91,2019-06-17,0
11444,-121.48,36.18,2015-05-02,0
11445,-116.99,34.06,2016-09-23,0
11446,-118.63,35.3,2018-09-02,0
11447,-122.27,38.84,2018-05-09,0
11448,-119.24,37.39,2019-02-11,0
11449,-123.42,40.14,2019-05-04,0
11450,-123.01,40.01,2017-10-06,0
11451,-121.51,37.6,2019-09-30,0
11452,-122.81,39.65,2018-01-29,0
11453,-123.42,41.11,2016-10-29,0
11454,-121.41,37.51,2019-11-15,0
11455,-121.18,39.73,2020-05-06,0
11456,-117.54,36.02,2019-01-11,0
11457,-123.09,39.55,2017-11-05,0
11458,-122.79,39.84,2020-06-06,0
11459,-121.43,37.34,2016-04-12,0
11460,-119.19,37.26,2019-04-01,0
11461,-119.15,37.4,2020-12-16,0
11462,-123.25,41.9,2015-09-25,0
11463,-116.83,34.04,2017-03-31,0
11464,-123.13,39.54,2018-04-12,0
11465,-118.69,36.21,2019-10-02,0
11466,-117.99,34.38,2017-10-05,0
11467,-123.07,38.69,2015-01-01,0
11468,-122.78,39.58,2016-07-25,0
11469,-122.83,40.03,2020-12-07,0
11470,-119.36,37.36,2017-11-26,0
11471,-123.6,41.96,2017-09-10,0
11472,-122.84,39.85,2016-11-09,0
11473,-122.95,40.0,2016-05-02,0
11474,-119.17,37.41,2017-12-01,0
11475,-121.43,37.3,2019-03-29,0
11476,-122.93,39.56,2018-08-26,0
11477,-120.08,39.67,2020-08-06,0
11478,-121.42,37.43,2019-11-08,0
11479,-121.09,39.82,2017-10-17,0
11480,-122.82,40.09,2016-07-15,0
11481,-122.81,39.66,2017-07-09,0
11482,-122.8,40.16,2018-04-12,0
11483,-121.47,39.62,2015-07-22,0
11484,-119.37,36.99,2018-06-04,0
11485,-120.87,39.88,2020-10-08,0
11486,-123.12,40.17,2020-01-28,0
11487,-119.37,37.05,2020-06-07,0
11488,-117.94,34.26,2019-06-29,0
11489,-119.61,38.52,2017-05-09,0
11490,-117.0,34.12,2015-03-13,0
11491,-122.83,39.95,2020-06-03,0
11492,-121.32,39.55,2015-02-19,0
11493,-122.72,39.87,2015-11-09,0
11494,-122.94,39.85,2019-11-25,0
11495,-123.48,41.86,2018-08-29,0
11496,-120.93,39.79,2020-03-19,0
11497,-121.33,37.12,2016-06-08,0
11498,-122.89,40.03,2018-12-16,0
11499,-118.48,36.16,2016-10-17,0
11500,-117.99,34.28,2020-05-18,0
11501,-119.36,37.4,2017-04-11,0
11502,-120.8,40.41,2020-11-14,0
11503,-121.47,37.42,2015-07-07,0
11504,-119.31,37.47,2018-01-25,0
11505,-123.35,41.99,2015-11-03,0
11506,-119.4,37.43,2016-07-31,0
11507,-123.02,39.67,2018-01-06,0
11508,-121.31,39.39,2016-02-13,0
11509,-121.56,36.43,2020-04-30,0
11510,-122.91,39.99,2017-08-13,0
11511,-123.55,41.07,2019-05-28,0
11512,-120.81,40.28,2018-05-30,0
11513,-122.31,37.13,2016-06-24,0
11514,-123.45,41.98,2016-04-05,0
11515,-121.38,36.02,2020-09-25,0
11516,-121.6,36.1,2016-02-20,0
11517,-118.34,36.23,2019-05-29,0
11518,-117.92,34.37,2019-08-25,0
11519,-119.18,37.14,2015-04-21,0
11520,-121.05,39.75,2018-04-11,0
11521,-123.71,41.98,2017-06-06,0
11522,-116.69,32.75,2019-03-10,0
11523,-119.44,37.25,2015-08-20,0
11524,-123.28,40.15,2019-03-28,0
11525,-123.39,41.06,2017-12-07,0
11526,-123.0,39.67,2016-04-23,0
11527,-121.21,39.65,2020-02-11,0
11528,-121.11,39.85,2018-03-08,0
11529,-117.92,34.34,2020-05-07,0
11530,-121.34,37.32,2016-05-26,0
11531,-123.27,40.05,2016-09-22,0
11532,-123.05,39.54,2018-10-23,0
11533,-121.41,37.14,2017-10-15,0
11534,-121.52,36.14,2015-10-05,0
11535,-122.99,40.2,2016-10-08,0
11536,-122.92,39.92,2017-09-13,0
11537,-119.35,37.26,2018-10-27,0
11538,-122.86,39.79,2017-10-12,0
11539,-122.97,39.6,2018-05-30,0
11540,-121.22,39.58,2017-02-22,0
11541,-117.98,34.18,2016-11-22,0
11542,-123.07,40.08,2019-07-25,0
11543,-118.54,36.12,2017-09-24,0
11544,-118.53,36.18,2016-02-01,0
11545,-117.94,34.21,2020-09-08,0
11546,-121.44,41.66,2020-11-03,0
11547,-121.44,37.34,2018-10-24,0
11548,-122.21,38.79,2016-03-14,0
11549,-121.61,36.15,2015-05-14,0
11550,-119.22,37.2,2016-01-17,0
11551,-119.58,38.47,2019-02-27,0
11552,-121.07,39.69,2015-04-22,0
11553,-123.08,39.54,2019-02-05,0
11554,-123.48,41.09,2015-03-26,0
11555,-121.28,39.66,2019-11-25,0
11556,-119.4,37.19,2020-12-04,0
11557,-123.07,40.04,2016-11-05,0
11558,-123.03,40.02,2020-10-31,0
11559,-119.39,37.45,2016-09-25,0
11560,-121.29,39.57,2017-07-08,0
11561,-122.95,39.62,2017-12-14,0
11562,-117.98,34.18,2020-01-09,0
11563,-122.24,37.13,2019-03-14,0
11564,-120.72,40.36,2017-12-16,0
11565,-123.12,40.18,2020-09-15,0
11566,-117.94,34.39,2016-10-17,0
11567,-122.94,39.88,2015-01-18,0
11568,-122.25,37.18,2015-08-17,0
11569,-122.77,39.53,2016-10-01,0
11570,-116.92,34.13,2020-11-23,0
11571,-122.9,39.6,2020-03-18,0
11572,-123.47,41.03,2018-03-19,0
11573,-121.42,35.97,2018-12-02,0
11574,-122.8,39.61,2019-08-02,0
11575,-121.25,37.29,2015-11-08,0
11576,-123.21,40.09,2016-04-05,0
11577,-123.03,39.62,2020-10-12,0
11578,-116.83,34.04,2018-07-17,0
11579,-121.43,39.7,2015-09-03,0
11580,-121.31,39.8,2020-04-08,0
11581,-121.24,39.84,2018-08-15,0
11582,-117.9,34.33,2017-07-25,0
11583,-119.29,37.49,2017-10-18,0
11584,-123.45,41.99,2019-07-04,0
11585,-119.31,37.5,2020-08-29,0
11586,-121.21,39.66,2018-05-25,0
11587,-116.77,34.05,2015-02-07,0
11588,-117.88,34.42,2020-01-02,0
11589,-123.4,41.98,2019-12-05,0
11590,-120.58,36.23,2018-05-04,0
11591,-121.12,39.71,2019-03-29,0
11592,-119.35,37.41,2017-12-28,0
11593,-122.65,39.63,2019-03-24,0
11594,-121.46,36.16,2020-11-23,0
11595,-122.18,38.46,2018-07-19,0
11596,-122.25,37.21,2020-02-02,0
11597,-119.3,37.44,2019-08-03,0
11598,-121.33,39.7,2020-07-10,0
11599,-117.89,34.27,2019-01-05,0
11600,-122.8,39.61,2018-06-09,0
11601,-123.37,40.12,2017-05-10,0
11602,-120.53,36.17,2016-02-29,0
11603,-118.37,36.24,2015-12-09,0
11604,-121.05,39.7,2015-02-24,0
11605,-118.57,36.2,2016-06-26,0
11606,-121.37,39.71,2019-06-05,0
11607,-122.91,39.76,2018-10-03,0
11608,-119.3,37.48,2019-10-10,0
11609,-118.54,36.2,2016-08-04,0
11610,-122.8,40.03,2020-12-19,0
11611,-118.48,36.11,2017-10-18,0
11612,-122.85,39.65,2016-10-09,0
11613,-121.47,37.53,2020-12-24,0
11614,-122.97,39.87,2020-03-15,0
11615,-116.87,34.06,2019-09-24,0
11616,-119.27,37.18,2015-08-16,0
11617,-119.39,37.21,2019-09-01,0
11618,-122.95,38.56,2015-03-25,0
11619,-121.47,39.62,2020-04-16,0
11620,-121.66,37.46,2020-12-18,0
11621,-122.93,40.01,2016-03-28,0
11622,-121.59,36.1,2016-04-28,0
11623,-121.5,36.05,2016-02-19,0
11624,-123.46,41.02,2019-11-10,0
11625,-115.57,35.29,2020-07-07,0
11626,-121.34,39.69,2020-10-23,0
11627,-121.37,37.39,2015-08-22,0
11628,-119.54,38.56,2015-08-27,0
11629,-123.46,40.13,2017-10-02,0
11630,-121.62,36.16,2017-06-16,0
11631,-121.19,39.57,2018-05-12,0
11632,-119.39,37.39,2018-12-25,0
11633,-118.53,35.47,2015-10-10,0
11634,-121.08,39.74,2018-01-07,0
11635,-121.63,36.11,2020-08-09,0
11636,-120.78,40.29,2018-01-12,0
11637,-122.87,39.64,2018-01-01,0
11638,-119.47,37.38,2020-05-11,0
11639,-120.58,36.22,2017-06-27,0
11640,-121.3,39.81,2020-01-15,0
11641,-117.81,34.36,2018-07-31,0
11642,-123.04,39.69,2016-08-05,0
11643,-120.93,39.78,2018-12-24,0
11644,-121.27,39.56,2020-02-09,0
11645,-122.89,40.02,2017-02-17,0
11646,-123.4,41.98,2015-11-12,0
11647,-121.5,41.69,2019-03-08,0
11648,-116.95,34.12,2015-03-08,0
11649,-121.31,37.23,2015-01-18,0
11650,-122.85,41.25,2016-12-28,0
11651,-122.3,38.89,2018-10-07,0
11652,-122.84,39.76,2016-09-27,0
11653,-117.8,34.41,2019-07-19,0
11654,-119.29,37.21,2017-07-06,0
11655,-122.74,39.94,2015-06-07,0
11656,-121.03,39.74,2019-12-16,0
11657,-122.27,38.9,2019-08-27,0
11658,-123.34,40.18,2019-01-02,0
11659,-122.62,39.72,2019-08-20,0
11660,-122.79,39.61,2017-12-22,0
11661,-122.33,38.64,2020-08-09,0
11662,-122.79,39.97,2017-11-18,0
11663,-121.48,41.74,2019-01-07,0
11664,-122.67,39.95,2016-07-17,0
11665,-122.96,39.94,2016-02-25,0
11666,-118.45,35.46,2020-05-08,0
11667,-123.27,40.26,2015-03-13,0
11668,-121.41,37.16,2019-05-04,0
11669,-122.95,38.62,2017-12-23,0
11670,-120.08,39.66,2019-12-28,0
11671,-118.42,36.25,2017-05-01,0
11672,-119.25,37.21,2020-11-19,0
11673,-122.24,39.51,2017-02-01,0
11674,-121.22,39.69,2018-06-21,0
11675,-121.19,39.73,2017-02-27,0
11676,-123.47,41.89,2019-05-01,0
11677,-119.41,37.22,2018-12-16,0
11678,-121.25,37.27,2020-11-13,0
11679,-121.69,37.48,2020-09-24,0
11680,-117.9,34.33,2019-03-20,0
11681,-118.71,36.22,2019-08-03,0
11682,-118.71,36.23,2020-04-19,0
11683,-121.44,37.41,2016-07-25,0
11684,-122.81,39.57,2015-05-03,0
11685,-122.29,37.19,2017-12-04,0
11686,-119.38,37.34,2018-10-01,0
11687,-122.79,39.61,2019-06-05,0
11688,-118.54,36.09,2017-08-13,0
11689,-122.64,39.69,2019-10-07,0
11690,-123.42,41.24,2018-05-28,0
11691,-118.68,36.19,2015-02-10,0
11692,-116.94,34.11,2016-08-11,0
11693,-116.96,33.99,2015-10-10,0
11694,-120.17,41.05,2018-06-21,0
11695,-121.56,36.43,2016-06-21,0
11696,-122.95,39.73,2019-12-16,0
11697,-122.19,38.5,2015-02-23,0
11698,-123.46,41.01,2016-06-29,0
11699,-123.45,40.14,2015-08-27,0
11700,-119.64,38.53,2020-04-30,0
11701,-119.38,37.07,2016-05-08,0
11702,-119.43,37.26,2017-12-12,0
11703,-121.33,37.36,2020-04-24,0
11704,-122.95,39.55,2017-10-02,0
11705,-122.86,39.5,2018-12-14,0
11706,-118.57,36.14,2020-08-25,0
11707,-119.2,37.39,2016-08-19,0
11708,-121.7,37.49,2019-11-14,0
11709,-118.5,34.68,2020-07-07,0
11710,-121.5,37.43,2018-10-18,0
11711,-118.73,36.24,2018-04-17,0
11712,-121.52,36.41,2016-08-19,0
11713,-120.75,40.33,2020-12-03,0
11714,-121.49,36.17,2017-05-05,0
11715,-119.36,37.17,2018-11-11,0
11716,-118.02,34.43,2020-11-11,0
11717,-119.24,37.53,2017-09-26,0
11718,-119.37,37.27,2020-07-09,0
11719,-123.11,39.59,2017-01-15,0
11720,-123.0,39.67,2020-12-16,0
11721,-119.39,37.23,2016-02-28,0
11722,-118.58,36.18,2019-07-23,0
11723,-119.54,38.56,2016-06-06,0
11724,-118.08,34.26,2020-02-12,0
11725,-121.48,37.17,2016-05-22,0
11726,-116.98,34.08,2016-12-18,0
11727,-122.72,40.09,2019-03-01,0
11728,-120.99,39.77,2015-03-04,0
11729,-119.33,37.36,2017-11-26,0
11730,-119.31,37.48,2015-09-02,0
11731,-121.27,39.86,2017-01-30,0
11732,-116.85,34.05,2020-05-21,0
11733,-122.85,41.23,2015-02-21,0
11734,-122.82,39.62,2017-12-27,0
11735,-120.18,39.69,2016-09-26,0
11736,-123.29,40.3,2016-02-10,0
11737,-122.93,40.07,2017-02-15,0
11738,-119.33,37.11,2015-12-23,0
11739,-121.66,36.56,2015-05-23,0
11740,-121.18,39.73,2018-07-11,0
11741,-122.86,40.16,2016-01-16,0
11742,-121.62,36.56,2016-06-18,0
11743,-120.12,39.67,2018-01-22,0
11744,-119.32,37.49,2016-01-04,0
11745,-119.3,37.28,2018-01-27,0
11746,-120.17,39.68,2020-10-02,0
11747,-118.45,36.27,2017-05-04,0
11748,-121.49,36.03,2019-05-10,0
11749,-122.93,39.51,2017-09-26,0
11750,-123.02,39.83,2020-12-23,0
11751,-122.16,37.12,2019-01-23,0
11752,-121.41,37.15,2018-04-27,0
11753,-117.46,36.02,2016-09-25,0
11754,-119.24,37.17,2020-04-29,0
11755,-123.49,41.04,2016-11-27,0
11756,-119.32,37.31,2017-05-11,0
11757,-121.32,37.25,2020-04-29,0
11758,-119.2,37.4,2020-05-22,0
11759,-118.38,36.22,2017-12-18,0
11760,-122.92,39.83,2016-10-31,0
11761,-118.8,36.29,2017-03-29,0
11762,-119.61,38.52,2017-05-10,0
11763,-119.33,37.08,2019-04-05,0
11764,-121.48,36.07,2017-01-19,0
11765,-121.6,36.13,2018-06-24,0
11766,-123.36,41.08,2016-05-24,0
11767,-122.81,39.87,2019-05-09,0
11768,-123.28,41.93,2018-02-05,0
11769,-119.44,37.28,2015-07-07,0
11770,-123.42,41.13,2018-06-16,0
11771,-116.84,34.03,2015-05-22,0
11772,-121.24,39.83,2016-04-02,0
11773,-121.4,39.8,2017-05-10,0
11774,-116.7,32.77,2020-03-23,0
11775,-123.14,40.09,2017-04-21,0
11776,-119.26,37.27,2018-08-15,0
11777,-121.44,36.12,2019-03-18,0
11778,-120.55,36.2,2019-09-07,0
11779,-123.05,40.17,2018-06-09,0
11780,-121.23,39.75,2018-10-27,0
11781,-121.25,39.56,2016-08-03,0
11782,-122.64,41.79,2017-11-14,0
11783,-122.68,39.56,2016-10-22,0
11784,-122.84,38.03,2020-05-14,0
11785,-119.41,37.35,2019-06-04,0
11786,-118.39,36.26,2019-02-19,0
11787,-118.02,34.23,2020-04-18,0
11788,-118.7,36.29,2018-05-17,0
11789,-122.78,40.19,2018-11-02,0
11790,-121.39,39.7,2020-09-19,0
11791,-122.78,39.98,2018-03-08,0
11792,-116.94,34.0,2020-10-27,0
11793,-119.32,37.02,2016-10-07,0
11794,-122.92,40.17,2016-12-31,0
11795,-121.67,36.17,2018-12-02,0
11796,-122.96,39.96,2017-04-06,0
11797,-121.03,39.7,2017-08-22,0
11798,-121.07,39.72,2019-04-23,0
11799,-123.24,40.12,2017-10-20,0
11800,-123.24,40.33,2017-10-25,0
11801,-123.69,41.98,2015-03-28,0
11802,-120.65,40.34,2017-05-19,0
11803,-122.85,41.24,2016-06-03,0
11804,-121.51,41.67,2015-06-27,0
11805,-119.34,37.06,2020-03-17,0
11806,-121.25,37.33,2016-10-05,0
11807,-122.92,40.0,2020-06-07,0
11808,-122.36,38.63,2017-05-25,0
11809,-123.14,40.31,2019-10-18,0
11810,-122.72,40.16,2019-10-23,0
11811,-123.17,40.1,2018-12-03,0
11812,-121.42,35.98,2016-01-29,0
11813,-123.48,41.09,2019-07-03,0
11814,-123.15,40.23,2017-04-13,0
11815,-121.1,39.73,2017-01-10,0
11816,-120.8,40.44,2016-11-15,0
11817,-122.71,39.76,2018-05-26,0
11818,-123.36,41.2,2019-09-28,0
11819,-122.94,40.02,2018-08-12,0
11820,-121.36,39.82,2015-05-04,0
11821,-122.89,39.65,2019-01-11,0
11822,-122.83,40.06,2015-11-08,0
11823,-121.35,39.55,2019-08-06,0
11824,-122.87,39.99,2018-06-25,0
11825,-122.68,39.81,2016-02-19,0
11826,-122.66,40.09,2018-01-28,0
11827,-123.58,41.98,2020-03-22,0
11828,-123.0,39.65,2016-05-23,0
11829,-122.85,39.99,2015-03-11,0
11830,-123.61,41.91,2020-10-02,0
11831,-123.51,41.08,2017-06-15,0
11832,-121.44,37.48,2018-12-09,0
11833,-117.85,34.4,2017-08-04,0
11834,-119.47,37.32,2015-05-01,0
11835,-121.45,36.05,2019-02-19,0
11836,-120.77,40.32,2015-09-20,0
11837,-118.39,36.28,2015-09-17,0
11838,-119.36,37.47,2020-06-30,0
11839,-116.94,34.12,2016-09-08,0
11840,-122.65,39.78,2019-01-06,0
11841,-117.52,36.05,2019-01-05,0
11842,-122.68,39.91,2018-05-17,0
