,NDVI,EVI,SolarZenith,longitude,latitude,date
17689,5923.0,2619.0,1938.0,-119.5864,37.77582,2015-07-03
17690,6220.0,3372.0,1968.0,-119.62055,37.68282,2015-07-03
17691,6602.0,3861.0,2568.0,-119.80435,37.76613,2015-07-09
17692,6351.0,3491.0,2850.0,-119.65647,37.69947,2015-08-01
17693,7117.0,3002.0,2375.0,-119.66308,37.7023,2015-08-03
17694,4962.0,2791.0,2727.0,-119.59972,37.7589,2015-08-10
17695,6436.0,3254.0,2726.0,-119.59307,37.7455,2015-08-14
17696,7422.0,2908.0,2720.0,-119.68565,37.63115,2015-08-18
17697,6410.0,2824.0,2724.0,-119.57542,37.7383,2015-08-18
17698,4233.0,2666.0,3687.0,-119.60072,37.76478,2015-08-28
17699,7361.0,3079.0,4028.0,-119.5643,37.73735,2015-09-21
17700,5425.0,2335.0,3872.0,-119.63493,37.72272,2015-09-22
17701,4043.0,1735.0,3975.0,-119.7858,38.7494,2015-09-13
17702,5417.0,3405.0,2707.0,-121.21444444,37.63555556,2015-04-25
17703,5453.0,3235.0,2838.0,-122.030422,39.766168,2015-04-20
17704,5961.0,4384.0,2163.0,-121.195731,37.681097,2015-05-18
17705,6125.0,4114.0,2391.0,-121.991208,39.411407,2015-07-16
17706,3337.0,1838.0,5184.0,-120.851667,37.248889,2015-10-16
17707,3536.0,2078.0,2534.0,-121.564483,41.943937,2015-05-07
17708,4313.0,3437.0,2525.0,-116.3088,33.7447,2015-04-23
17709,6783.0,3778.0,2310.0,-120.941817,38.78075,2015-05-07
17710,6783.0,3929.0,2564.0,-120.860667,39.181067,2015-05-07
17711,7097.0,3946.0,2565.0,-120.834225,39.206358,2015-05-07
17712,5204.0,3378.0,2350.0,-120.069317,37.053883,2015-05-14
17713,7561.0,4896.0,2169.0,-121.561533,41.126483,2015-05-21
17714,4676.0,2662.0,2081.0,-119.5052,37.135217,2015-06-05
17715,4414.0,2454.0,2184.0,-121.96865,40.397383,2015-06-05
17716,4498.0,2570.0,2081.0,-119.506517,37.121367,2015-06-05
17717,5471.0,2671.0,1850.0,-121.007317,38.719233,2015-06-05
17718,7894.0,4081.0,2033.0,-121.36805,39.646433,2015-06-05
17719,3944.0,2232.0,2081.0,-119.507233,37.1256,2015-06-05
17720,6802.0,4243.0,2245.0,-120.730233,38.486467,2015-06-06
17721,7019.0,3896.0,2257.0,-122.053467,41.295,2015-06-09
17722,3630.0,2081.0,2222.0,-122.79346,40.320794,2015-06-09
17723,3375.0,1823.0,1920.0,-117.002083,33.472917,2015-06-30
17724,2825.0,1539.0,1956.0,-116.876308,32.714105,2015-05-08
17725,6800.0,3956.0,4788.0,-121.163115,38.944681,2015-02-22
17726,3016.0,2006.0,2606.0,-116.994817,33.782083,2015-04-01
17727,3278.0,2044.0,3011.0,-119.999917,36.776217,2015-04-03
17728,5245.0,3163.0,3350.0,-121.857267,39.77005,2015-04-04
17729,3149.0,1726.0,3039.0,-116.705392,33.588704,2015-04-14
17730,7828.0,4208.0,2715.0,-123.153817,38.599833,2015-04-16
17731,3989.0,3078.0,2553.0,-119.865067,36.56155,2015-04-20
17732,3945.0,2589.0,2565.0,-119.63445,36.847817,2015-04-20
17733,2788.0,1800.0,2611.0,-117.642767,33.884317,2015-04-18
17734,2655.0,1722.0,2219.0,-117.3884,33.999417,2015-04-27
17735,3173.0,2308.0,2740.0,-121.604867,37.796,2015-04-29
17736,3969.0,2418.0,2921.0,-120.860133,38.063117,2015-04-30
17737,5266.0,3792.0,2914.0,-122.33395,40.509117,2015-04-30
17738,3733.0,2541.0,2587.0,-119.911733,36.952267,2015-04-30
17739,5145.0,2968.0,2611.0,-120.469617,37.9068,2015-05-01
17740,3648.0,2582.0,2850.0,-120.659683,37.340633,2015-05-01
17741,3633.0,1980.0,2400.0,-120.703736,35.341929,2015-05-01
17742,4525.0,2576.0,2926.0,-120.87685,38.10995,2015-05-01
17743,5855.0,3405.0,2796.0,-122.072483,41.307,2015-05-04
17744,3941.0,2578.0,2464.0,-119.666917,37.340067,2015-05-04
17745,3171.0,1959.0,2314.0,-119.223667,36.684,2015-05-04
17746,2447.0,1343.0,2166.0,-121.327333,36.823833,2015-05-05
17747,2937.0,1878.0,2026.0,-117.065783,33.503317,2015-05-06
17748,3989.0,2481.0,2476.0,-120.879133,38.11115,2015-05-10
17749,7655.0,4593.0,2458.0,-122.100907,37.135679,2015-05-12
17750,5000.0,3071.0,2489.0,-122.311067,40.17135,2015-05-13
17751,3976.0,2271.0,2008.0,-117.111333,33.227433,2015-05-13
17752,3998.0,2209.0,2418.0,-120.347464,37.714429,2015-05-13
17753,4264.0,2670.0,2659.0,-119.142583,36.674533,2015-05-17
17754,4181.0,2352.0,2078.0,-121.062967,38.745367,2015-05-19
17755,4299.0,2682.0,1969.0,-121.508583,37.007917,2015-05-20
17756,3314.0,1880.0,2019.0,-119.526483,36.973633,2015-05-20
17757,3876.0,3127.0,2021.0,-120.061567,36.62055,2015-05-21
17758,3202.0,1990.0,2188.0,-121.691617,37.643367,2015-05-24
17759,3297.0,2061.0,2006.0,-119.54915,36.791417,2015-05-24
17760,1577.0,1122.0,1839.0,-117.02555,34.41445,2015-05-25
17761,5689.0,3382.0,2251.0,-121.838383,40.425667,2015-05-25
17762,5401.0,2898.0,2032.0,-121.513767,39.485017,2015-05-26
17763,3510.0,2433.0,2010.0,-119.707883,36.71945,2015-05-29
17764,2614.0,1682.0,2206.0,-119.708683,36.99435,2015-05-29
17765,2215.0,1375.0,2060.0,-118.929933,35.917217,2015-05-30
17766,3243.0,2002.0,1929.0,-116.92616,33.022329,2015-05-31
17767,2563.0,1824.0,1987.0,-120.694,35.676667,2015-06-01
17768,3499.0,2104.0,1844.0,-121.55705,37.074583,2015-06-01
17769,4103.0,2780.0,2054.0,-120.171,36.998733,2015-06-02
17770,2929.0,1657.0,2181.0,-120.93825,38.08345,2015-06-02
17771,3333.0,2065.0,2106.0,-121.358413,38.907138,2015-06-02
17772,2496.0,1637.0,2040.0,-119.863867,37.000283,2015-06-02
17773,4979.0,2922.0,2212.0,-119.75505,37.390733,2015-06-02
17774,2774.0,1728.0,1862.0,-116.840567,32.788667,2015-06-03
17775,2583.0,1823.0,2059.0,-119.574133,36.7207,2015-06-03
17776,5912.0,4145.0,2258.0,-122.83895,41.59415,2015-06-04
17777,5101.0,3094.0,2043.0,-119.98,37.52435,2015-06-05
17778,1947.0,1295.0,1898.0,-121.065183,37.188062,2015-06-06
17779,1988.0,1289.0,1729.0,-117.210583,33.9106,2015-06-08
17780,3035.0,1815.0,2165.0,-122.552633,41.650117,2015-06-10
17781,4208.0,2547.0,1906.0,-122.75165,38.342633,2015-06-12
17782,5008.0,3170.0,2272.0,-120.9843,38.644683,2015-06-12
17783,1937.0,1423.0,1979.0,-121.675867,37.833133,2015-06-13
17784,4897.0,2894.0,2003.0,-121.37456,39.26406,2015-06-13
17785,5939.0,3631.0,2260.0,-120.842067,38.592067,2015-06-15
17786,5488.0,3442.0,2014.0,-122.559133,38.57795,2015-06-17
17787,4893.0,2375.0,1851.0,-121.002533,38.725683,2015-06-17
17788,4076.0,2341.0,1906.0,-122.683367,38.380533,2015-06-17
17789,3047.0,1921.0,1896.0,-121.354536,36.928813,2015-06-18
17790,2597.0,1747.0,2070.0,-121.776595,37.895956,2015-06-19
17791,3418.0,1585.0,1880.0,-116.824167,32.977067,2015-06-19
17792,5146.0,3272.0,2163.0,-120.365533,37.51205,2015-06-19
17793,4278.0,2167.0,2094.0,-123.12855,39.817883,2015-06-19
17794,5370.0,3285.0,2110.0,-120.95325,38.608217,2015-06-20
17795,5646.0,3299.0,2122.0,-121.00495,38.712767,2015-06-21
17796,3943.0,2618.0,2363.0,-121.4647,39.513017,2015-06-21
17797,3727.0,2732.0,2180.0,-120.825133,37.313,2015-06-21
17798,6452.0,3484.0,1947.0,-122.523217,38.364533,2015-06-22
17799,2088.0,1311.0,1910.0,-120.011967,37.088417,2015-06-22
17800,5349.0,3733.0,2052.0,-119.5209,36.618933,2015-06-23
17801,4383.0,2469.0,2117.0,-122.166017,40.600033,2015-06-23
17802,2986.0,1933.0,2042.0,-121.546417,37.0607,2015-06-23
17803,4263.0,2708.0,2277.0,-120.884333,38.761233,2015-06-23
17804,4797.0,1958.0,2090.0,-122.2,40.272917,2015-06-24
17805,4945.0,2524.0,1865.0,-122.934967,39.023617,2015-06-25
17806,5102.0,2823.0,1803.0,-122.9607,38.34885,2015-06-25
17807,5545.0,3474.0,2339.0,-121.245967,39.366467,2015-06-25
17808,4243.0,2715.0,2232.0,-122.897683,41.601967,2015-06-26
17809,6533.0,3999.0,2162.0,-121.060167,39.254833,2015-06-27
17810,3385.0,2421.0,2434.0,-122.1898,39.9378,2015-06-27
17811,3630.0,2153.0,2000.0,-121.581267,37.056133,2015-06-28
17812,5810.0,3118.0,4457.0,-121.06007,38.691556,2015-03-12
17813,7237.0,2597.0,4817.0,-121.0155,39.294866,2015-02-23
17814,3214.0,1661.0,3270.0,-117.852972,33.901317,2015-03-30
17815,2194.0,1330.0,1527.0,-117.999498,33.751895,2015-05-20
17816,5627.0,3883.0,2180.0,-120.936431,38.083012,2015-06-02
17817,4723.0,2838.0,2707.0,-120.717878,35.636901,2015-04-17
17818,4436.0,2843.0,2706.0,-120.728149,35.606594,2015-04-20
17819,2782.0,1702.0,1979.0,-120.465789,35.021234,2015-05-04
17820,6075.0,4515.0,3212.0,-121.843721,37.446184,2015-04-01
17821,4519.0,2238.0,2241.0,-122.286457,40.593226,2015-05-06
17822,6490.0,2567.0,5645.0,-122.897834,41.367821,2015-02-05
17823,3119.0,1871.0,2879.0,-122.221598,40.156552,2015-04-28
17824,2969.0,2032.0,3222.0,-118.934109,34.411899,2015-04-15
17825,4707.0,2660.0,2172.0,-121.300189,39.253398,2015-05-09
17826,2052.0,1437.0,2605.0,-116.958783,33.771167,2015-04-02
17827,3996.0,2564.0,2992.0,-119.561367,36.7361,2015-04-04
17828,6161.0,3802.0,3311.0,-121.473433,39.483967,2015-04-04
17829,1494.0,1148.0,2606.0,-117.386633,34.0126,2015-04-16
17830,5830.0,4141.0,2852.0,-122.1944,38.831867,2015-04-30
17831,4113.0,2862.0,2284.0,-120.48875,37.2703,2015-05-02
17832,4439.0,2682.0,2013.0,-121.438617,39.289017,2015-05-23
17833,3270.0,2072.0,1984.0,-121.62825,37.1361,2015-05-24
17834,2197.0,1331.0,1661.0,-117.298667,33.86585,2015-05-28
17835,2348.0,1540.0,2100.0,-120.482533,35.03475,2015-05-31
17836,2628.0,1721.0,1845.0,-117.038817,34.022617,2015-06-07
17837,3170.0,1908.0,1815.0,-120.614233,37.349767,2015-06-09
17838,3387.0,2545.0,1981.0,-119.852683,36.706567,2015-06-12
17839,3316.0,2298.0,2086.0,-120.774483,37.429017,2015-06-13
17840,1487.0,998.0,2159.0,-116.952483,33.926917,2015-06-18
17841,3285.0,2084.0,2575.0,-122.62435,38.277983,2015-06-19
17842,4731.0,3593.0,1984.0,-117.12705,33.47345,2015-06-24
17843,4894.0,3129.0,2105.0,-123.2148,39.8173,2015-06-24
17844,2206.0,1498.0,2034.0,-117.475767,33.9758,2015-06-26
17845,4413.0,2032.0,5853.0,-121.899884,36.597341,2015-01-22
17846,2635.0,1589.0,5052.0,-118.002718,33.754116,2015-01-26
17847,1967.0,1435.0,2613.0,-117.856983,33.752669,2015-04-27
17848,2158.0,1404.0,2609.0,-117.480859,33.979127,2015-04-16
17849,2473.0,1146.0,5686.0,-121.934571,37.294387,2015-01-17
17850,4018.0,2134.0,3688.0,-121.957818,37.277336,2015-03-29
17851,8029.0,2555.0,5280.0,-120.32908,38.264523,2015-01-30
17852,7575.0,2657.0,5275.0,-120.419283,38.197517,2015-02-01
17853,6513.0,2728.0,5562.0,-120.353033,38.051533,2015-02-02
17854,7319.0,4159.0,5283.0,-120.564129,38.241053,2015-02-05
17855,6700.0,2734.0,5313.0,-120.759706,38.496003,2015-02-06
17856,7436.0,2270.0,5277.0,-120.3318,38.247567,2015-02-06
17857,6415.0,2607.0,5401.0,-121.05129,39.335986,2015-02-06
17858,6436.0,3108.0,5091.0,-122.359488,38.468036,2015-02-23
17859,7902.0,3817.0,4182.0,-122.686661,38.867647,2015-02-27
17860,4643.0,2975.0,4587.0,-121.312937,36.426179,2015-03-06
17861,7704.0,3352.0,4068.0,-120.639754,38.252959,2015-03-06
17862,3939.0,1735.0,3332.0,-121.683397,36.897835,2015-03-27
17863,5044.0,3812.0,3533.0,-114.691877,33.559243,2015-03-27
17864,5650.0,2904.0,3557.0,-122.707026,38.954561,2015-03-29
17865,6213.0,2498.0,3716.0,-120.204852,37.837114,2015-03-30
17866,7398.0,5074.0,3861.0,-122.068829,38.706557,2015-03-30
17867,6525.0,4390.0,3330.0,-121.591218,39.653112,2015-03-31
17868,7497.0,3607.0,3068.0,-121.875567,36.573517,2015-04-01
17869,6614.0,3822.0,3195.0,-120.873117,38.444083,2015-04-02
17870,7359.0,2880.0,3209.0,-120.602483,38.71275,2015-04-02
17871,5291.0,2689.0,3451.0,-123.745133,39.257133,2015-04-03
17872,6236.0,3880.0,3209.0,-120.67025,38.6884,2015-04-04
17873,6455.0,4348.0,3241.0,-120.93925,38.279933,2015-04-04
17874,7318.0,3847.0,3166.0,-120.579567,38.24325,2015-04-04
17875,7679.0,4116.0,2959.0,-121.029167,39.04695,2015-04-05
17876,7916.0,4196.0,3283.0,-123.0318,38.468533,2015-04-05
17877,6631.0,3958.0,3198.0,-120.847517,38.493617,2015-04-06
17878,6409.0,3116.0,3068.0,-119.81535,37.478467,2015-04-06
17879,4532.0,2889.0,3311.0,-121.66145,39.415233,2015-04-09
17880,8273.0,4340.0,3280.0,-123.009183,38.457333,2015-04-10
17881,7305.0,3953.0,3210.0,-120.7693,38.6523,2015-04-11
17882,5335.0,2878.0,3167.0,-120.896767,38.130267,2015-04-11
17883,6912.0,3890.0,3305.0,-121.32745,39.4827,2015-04-11
17884,5081.0,3028.0,3105.0,-119.652117,37.368033,2015-04-11
17885,5232.0,2206.0,3445.0,-123.068383,40.74985,2015-04-11
17886,5635.0,2865.0,3047.0,-119.84155,37.239283,2015-04-12
17887,6573.0,3684.0,3146.0,-120.538367,38.0417,2015-04-13
17888,7232.0,4177.0,3093.0,-119.57325,37.26375,2015-04-13
17889,5477.0,3215.0,3429.0,-123.167767,40.5534,2015-04-13
17890,6476.0,3500.0,3460.0,-119.316767,37.12705,2015-04-13
17891,7838.0,4727.0,3323.0,-121.432033,39.629367,2015-04-14
17892,7791.0,4204.0,3411.0,-123.598467,38.84915,2015-04-14
17893,5783.0,3808.0,3133.0,-120.501617,37.243833,2015-04-14
17894,6739.0,3452.0,3221.0,-120.979133,39.04815,2015-04-15
17895,5024.0,2984.0,3095.0,-120.611383,37.457733,2015-04-15
17896,8119.0,4878.0,3005.0,-122.689517,38.870317,2015-04-15
17897,5805.0,3575.0,3318.0,-121.598317,39.510467,2015-04-15
17898,4175.0,2342.0,3253.0,-121.302167,38.909167,2015-04-15
17899,5881.0,3921.0,2801.0,-121.152133,38.8252,2015-04-16
17900,3280.0,1947.0,2459.0,-120.0628,37.015767,2015-04-16
17901,7153.0,3603.0,2762.0,-120.99475,39.381117,2015-04-17
17902,6445.0,3694.0,2786.0,-121.3594,39.479633,2015-04-17
17903,6211.0,3471.0,2791.0,-121.525533,39.46695,2015-04-17
17904,3843.0,2499.0,2731.0,-119.376633,36.603667,2015-04-17
17905,3714.0,1547.0,2576.0,-121.688833,36.899167,2015-04-17
17906,5772.0,3448.0,2569.0,-121.706933,36.800567,2015-04-18
17907,4285.0,2657.0,2809.0,-121.6038,39.64,2015-04-18
17908,5052.0,3305.0,2534.0,-121.708983,39.368517,2015-04-21
17909,4395.0,2700.0,2927.0,-120.839517,38.138983,2015-04-23
17910,4998.0,2595.0,2679.0,-122.335917,41.324533,2015-04-23
17911,6240.0,4437.0,2836.0,-122.568517,38.399583,2015-04-23
17912,3383.0,2188.0,2533.0,-121.695033,39.359633,2015-04-23
17913,3398.0,2112.0,2636.0,-120.392283,37.263533,2015-04-24
17914,6592.0,3785.0,2696.0,-121.022317,38.618033,2015-04-24
17915,5222.0,3385.0,2914.0,-122.38795,40.4767,2015-04-24
17916,6535.0,2931.0,2509.0,-119.977683,37.5798,2015-04-24
17917,5977.0,3229.0,2613.0,-120.259883,38.02145,2015-04-24
17918,7691.0,3719.0,2579.0,-121.667567,39.893733,2015-04-24
17919,3486.0,2833.0,2663.0,-119.701683,36.659917,2015-04-24
17920,8021.0,4726.0,2691.0,-123.76975,40.195167,2015-04-25
17921,,,,-123.591533,38.8082,2015-04-25
17922,5872.0,3745.0,2788.0,-121.5431,39.431917,2015-04-28
17923,2831.0,1932.0,2543.0,-119.63765,36.57815,2015-04-28
17924,6905.0,4326.0,2973.0,-120.80345,38.68925,2015-04-29
17925,6385.0,3979.0,2844.0,-122.461233,38.564783,2015-04-29
17926,6913.0,4333.0,2820.0,-122.408117,38.288267,2015-04-29
17927,6320.0,3306.0,2745.0,-120.95985,39.206183,2015-04-30
17928,3815.0,2701.0,2589.0,-120.487654,35.03974,2015-05-01
17929,6317.0,3818.0,2597.0,-121.267333,39.347417,2015-05-02
17930,5109.0,3209.0,2183.0,-122.151083,40.012433,2015-05-03
17931,7892.0,4245.0,2340.0,-121.911017,40.9106,2015-05-03
17932,4055.0,2162.0,2036.0,-117.21346,33.504506,2015-05-04
17933,5562.0,3061.0,2862.0,-122.845383,41.680617,2015-05-04
17934,4392.0,2621.0,2193.0,-122.633933,38.759683,2015-05-04
17935,6073.0,3827.0,2339.0,-119.527633,37.2294,2015-05-04
17936,2445.0,1528.0,2073.0,-117.389167,33.870883,2015-05-07
17937,2931.0,2052.0,2290.0,-120.871183,37.073,2015-05-07
17938,3557.0,2077.0,2079.0,-119.537833,36.79355,2015-05-07
17939,2600.0,1475.0,2029.0,-116.99441,33.581028,2015-05-08
17940,7207.0,3686.0,2515.0,-120.5552,38.761967,2015-05-09
17941,4876.0,3633.0,2303.0,-120.96925,37.173,2015-05-09
17942,7739.0,4471.0,2482.0,-120.549625,38.378206,2015-05-11
17943,4315.0,2406.0,2451.0,-120.647917,37.934783,2015-05-11
17944,7695.0,4096.0,2070.0,-121.026917,39.195567,2015-05-11
17945,7380.0,4457.0,2657.0,-121.651033,39.859033,2015-05-11
17946,3274.0,2165.0,2087.0,-117.499316,33.980973,2015-05-11
17947,7784.0,4374.0,2565.0,-120.89815,39.1673,2015-05-12
17948,6937.0,3941.0,2493.0,-120.785983,38.367067,2015-05-12
17949,4193.0,2961.0,1890.0,-119.8179,36.70075,2015-05-13
17950,6245.0,3316.0,2388.0,-119.974833,37.565933,2015-05-13
17951,7869.0,5403.0,2487.0,-123.44825,39.497767,2015-05-14
17952,5616.0,3339.0,2807.0,-122.288917,41.314517,2015-05-14
17953,7262.0,4364.0,2189.0,-122.998067,38.504183,2015-05-15
17954,5304.0,2951.0,2497.0,-123.770317,39.416383,2015-05-15
17955,7325.0,3999.0,2362.0,-122.953967,40.6373,2015-05-16
17956,5036.0,3409.0,2552.0,-120.83695,38.736717,2015-05-16
17957,4027.0,2508.0,2513.0,-120.85445,38.14175,2015-05-16
17958,7930.0,4274.0,2186.0,-123.012383,38.461083,2015-05-17
17959,5284.0,3788.0,2348.0,-122.671017,38.235433,2015-05-17
17960,6046.0,2819.0,2024.0,-122.560867,38.8289,2015-05-17
17961,2927.0,2045.0,1985.0,-120.714567,35.637933,2015-05-18
17962,5174.0,2892.0,2198.0,-120.869267,38.358583,2015-05-18
17963,4284.0,2421.0,2236.0,-120.876767,38.83825,2015-05-19
17964,6145.0,3254.0,1718.0,-116.589867,33.0678,2015-05-20
17965,6490.0,3513.0,2170.0,-120.530283,38.221917,2015-05-20
17966,5541.0,3664.0,2052.0,-119.703977,37.370101,2015-05-20
17967,2926.0,2225.0,2124.0,-120.8331,37.426517,2015-05-21
17968,6319.0,3681.0,2135.0,-120.28205,37.951233,2015-05-22
17969,5004.0,2863.0,2029.0,-121.5376,39.437383,2015-05-23
17970,2281.0,1493.0,1839.0,-117.133418,33.804365,2015-05-23
17971,6421.0,4046.0,2191.0,-121.665183,39.779917,2015-05-23
17972,5304.0,3358.0,2386.0,-123.367017,39.060517,2015-05-23
17973,6489.0,3851.0,2103.0,-123.313183,39.228517,2015-05-23
17974,6227.0,4354.0,2117.0,-120.64875,37.4916,2015-05-23
17975,3021.0,1744.0,2125.0,-122.26185,40.19345,2015-05-24
17976,4060.0,2376.0,1791.0,-116.94495,33.2099,2015-05-24
17977,6199.0,3942.0,2216.0,-120.644067,38.745733,2015-05-25
17978,4762.0,2618.0,2553.0,-122.633417,41.756233,2015-05-26
17979,6657.0,3562.0,2125.0,-120.2388,37.8336,2015-05-26
17980,3526.0,2514.0,2091.0,-120.4498,37.29645,2015-05-26
17981,4201.0,2478.0,2259.0,-122.331583,40.229183,2015-05-26
17982,5596.0,3842.0,2389.0,-123.438,39.0616,2015-05-26
17983,969.0,618.0,1878.0,-117.572967,34.495367,2015-05-26
17984,6001.0,3046.0,1975.0,-121.02345,39.05925,2015-05-27
17985,8101.0,5355.0,2187.0,-124.033683,41.520817,2015-05-29
17986,4949.0,3991.0,2096.0,-120.836883,37.01285,2015-05-29
17987,7738.0,4159.0,2032.0,-122.983133,38.523233,2015-05-29
17988,6492.0,3661.0,2098.0,-121.068983,38.9772,2015-05-29
17989,5724.0,3355.0,2226.0,-120.997033,38.645467,2015-05-30
17990,6762.0,3716.0,2211.0,-120.7315,38.617533,2015-05-30
17991,8153.0,4448.0,2032.0,-122.979217,38.524467,2015-05-30
17992,6133.0,3632.0,2217.0,-119.7596,37.454283,2015-05-31
17993,6771.0,3924.0,2192.0,-120.752533,38.361067,2015-05-31
17994,7903.0,4446.0,2100.0,-123.856467,40.23185,2015-06-01
17995,7438.0,4433.0,2218.0,-120.674783,38.748933,2015-06-01
17996,2916.0,1671.0,1663.0,-117.100983,34.067917,2015-06-01
17997,5729.0,3532.0,2275.0,-121.084383,39.2114,2015-06-01
17998,7406.0,3566.0,2065.0,-121.5941,39.834017,2015-06-01
17999,5418.0,4397.0,2257.0,-120.509098,36.9822,2015-06-01
18000,5855.0,3421.0,2222.0,-120.86825,38.661283,2015-06-02
18001,3007.0,2173.0,1991.0,-119.526,36.604767,2015-06-02
18002,7980.0,4366.0,2011.0,-123.33775,39.2959,2015-06-03
18003,4987.0,3155.0,1879.0,-118.8049,36.145017,2015-06-08
18004,1349.0,788.0,1690.0,-117.591667,34.43,2015-06-08
18005,3783.0,2471.0,1914.0,-117.20755,33.29455,2015-06-09
18006,7790.0,5194.0,2092.0,-122.984867,38.365333,2015-06-09
18007,4128.0,2585.0,2074.0,-120.208833,37.76,2015-06-10
18008,7513.0,4689.0,2204.0,-120.323517,38.231467,2015-06-10
18009,4631.0,2354.0,1898.0,-123.818233,39.39495,2015-06-14
18010,6121.0,3364.0,1862.0,-121.147783,38.780783,2015-06-14
18011,7099.0,4807.0,2204.0,-120.369383,38.183667,2015-06-14
18012,6661.0,3812.0,2041.0,-121.035217,39.156417,2015-06-14
18013,4369.0,2670.0,2109.0,-119.721133,37.359167,2015-06-15
18014,4665.0,2983.0,2094.0,-123.1927,39.192167,2015-06-15
18015,7741.0,4059.0,1977.0,-121.024767,39.157917,2015-06-15
18016,3675.0,2818.0,2063.0,-120.200299,36.123069,2015-06-15
18017,3699.0,1845.0,2179.0,-122.471583,41.866717,2015-06-15
18018,2147.0,1384.0,1880.0,-120.578717,37.337017,2015-06-15
18019,5798.0,3150.0,2116.0,-121.787333,39.612867,2015-06-16
18020,5047.0,3139.0,1993.0,-121.096817,35.563683,2015-06-16
18021,4631.0,2354.0,1898.0,-123.817667,39.394483,2015-06-18
18022,7169.0,2926.0,2097.0,-121.911567,40.501233,2015-06-19
18023,5257.0,3815.0,2063.0,-119.5562,36.742517,2015-06-19
18024,6188.0,3526.0,2043.0,-122.313967,41.295917,2015-06-20
18025,6895.0,3802.0,2058.0,-123.2414,39.312633,2015-06-20
18026,4216.0,2136.0,1285.0,-117.141968,33.498325,2015-06-21
18027,6202.0,3427.0,2045.0,-122.342233,41.32005,2015-06-22
18028,4729.0,2773.0,2167.0,-116.633283,32.865933,2015-06-22
18029,7017.0,4064.0,2083.0,-123.388967,39.424017,2015-06-23
18030,1436.0,1072.0,2019.0,-116.955667,34.406667,2015-06-24
18031,,,,-124.15135,41.077433,2015-06-26
18032,,,,-124.15135,41.077433,2015-06-26
18033,6911.0,2671.0,4817.0,-121.037299,39.294929,2015-02-22
18034,2665.0,1698.0,2988.0,-117.25843,33.601007,2015-04-13
18035,2286.0,1852.0,2030.0,-114.60526,33.598992,2015-05-12
18036,5024.0,3230.0,2293.0,-121.172045,38.446311,2015-05-07
18037,3077.0,1754.0,3022.0,-117.101453,34.070894,2015-04-11
18038,3165.0,2309.0,2602.0,-117.164145,34.121058,2015-04-16
18039,3423.0,2100.0,2504.0,-116.894798,33.050235,2015-04-27
18040,4894.0,2879.0,2905.0,-120.625815,35.30462,2015-04-12
18041,3321.0,2124.0,2214.0,-120.55306,35.071848,2015-05-09
18042,4544.0,3060.0,3779.0,-119.819169,34.46689,2015-03-24
18043,4482.0,2530.0,3086.0,-121.365831,37.006281,2015-04-03
18044,6829.0,4858.0,3434.0,-122.328941,40.505569,2015-04-04
18045,6604.0,4151.0,3451.0,-122.320092,40.696325,2015-04-10
18046,5248.0,2997.0,3140.0,-122.300864,40.547154,2015-04-12
18047,5469.0,3625.0,2659.0,-122.212299,40.556552,2015-04-17
18048,4737.0,2972.0,3234.0,-122.030133,38.378646,2015-04-03
18049,5589.0,3148.0,3283.0,-123.000276,38.502815,2015-04-01
18050,6762.0,4822.0,2828.0,-122.512223,38.333284,2015-04-17
18051,4729.0,2758.0,2897.0,-122.372648,40.289507,2015-04-20
18052,4964.0,3501.0,2869.0,-122.17504,40.061484,2015-04-30
18053,3022.0,1933.0,2979.0,-119.537133,36.61925,2015-04-01
18054,2597.0,1607.0,2606.0,-116.964,33.779433,2015-04-05
18055,3074.0,1930.0,3020.0,-120.304567,36.733883,2015-04-11
18056,3640.0,2143.0,3019.0,-117.0934,34.045733,2015-04-13
18057,2364.0,1516.0,3030.0,-117.404993,34.004275,2015-04-15
18058,2230.0,1355.0,3030.0,-117.4008,34.006667,2015-04-15
18059,7632.0,3732.0,2830.0,-121.608433,39.88445,2015-04-19
18060,2663.0,1813.0,2618.0,-121.324222,36.433603,2015-04-20
18061,3483.0,2225.0,2853.0,-120.6206,37.388267,2015-04-22
18062,5147.0,3655.0,2746.0,-119.853933,36.545383,2015-04-22
18063,4791.0,3206.0,2853.0,-120.677033,37.37475,2015-04-24
18064,2517.0,1624.0,2210.0,-117.261474,33.9611,2015-05-01
18065,3252.0,2062.0,2862.0,-120.778633,37.42815,2015-05-01
18066,3056.0,1978.0,2853.0,-120.613033,37.38875,2015-05-01
18067,2165.0,1263.0,2290.0,-119.394283,36.7171,2015-05-04
18068,2165.0,1263.0,2290.0,-119.399117,36.719617,2015-05-04
18069,2589.0,1652.0,2697.0,-119.555733,36.837133,2015-05-04
18070,4333.0,2283.0,1931.0,-119.26705,36.72955,2015-05-04
18071,4333.0,2283.0,1931.0,-119.26805,36.731283,2015-05-05
18072,3030.0,2057.0,2296.0,-120.5958,37.360467,2015-05-05
18073,7276.0,4885.0,2612.0,-124.15345,41.760517,2015-05-10
18074,8102.0,6334.0,2615.0,-124.147033,41.789683,2015-05-10
18075,3868.0,2282.0,2058.0,-119.4129,36.620267,2015-05-11
18076,3882.0,2371.0,2282.0,-119.304317,36.6789,2015-05-11
18077,4333.0,2283.0,1931.0,-119.266117,36.729433,2015-05-11
