,YEAR,MO,DY,ALLSKY_SFC_LW_DWN,PRECTOT,PS,QV2M,RH2M,SRF_ALB,T10M,T10M_MAX,T10M_MIN,T10M_RANGE,TQV,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS2M,WS2M_MAX,WS2M_MIN,WS2M_RANGE
28341,2010,6,23,1.95,19.09,1.23,24.03,2.36,22.95,31.12,96.57,13.91,52.06,17.21,2.48,3.0,8.48,1.41,4.23,348.38,0.54,0.13,0.0
28342,2010,8,25,30.9,11.83,4.76,340.66,26.87,1.58,32.18,2.88,3.44,38.7,18.77,15.88,2.63,89.27,0.59,0.85,4.28,2.04,0.21,0.15
28343,2010,5,15,98.37,1.38,2.34,0.69,1.1,15.15,21.26,3.45,8.3,14.51,2.23,80.75,2.07,9.18,1.23,319.49,14.88,12.09,0.12,0.0
28344,2010,9,25,315.88,24.61,8.19,2.16,14.04,0.96,18.07,2.8,0.64,0.93,24.38,32.11,3.91,2.04,96.33,0.27,21.04,1.23,0.12,0.0
28345,2010,5,6,1.82,7.34,2.23,12.98,3.42,13.37,21.18,98.2,15.77,54.5,5.4,2.78,2.2,4.88,1.76,4.44,257.44,0.97,0.12,0.0
28346,2010,6,21,15.53,14.31,7.32,305.59,8.91,0.82,15.42,2.02,2.29,23.23,13.3,70.75,1.26,99.03,0.46,1.05,3.34,0.8,0.0,0.16
28347,2010,7,10,24.46,12.73,10.38,364.12,19.86,0.26,25.55,1.47,1.51,32.59,23.57,52.12,0.85,89.91,0.01,0.68,2.19,0.85,0.05,0.13
28348,2010,8,15,26.76,15.49,6.1,341.61,19.51,0.8,26.79,1.64,2.25,35.0,21.65,29.25,1.39,95.96,0.41,0.75,3.0,0.99,0.09,0.12
28349,2010,10,11,98.94,0.82,1.85,0.43,1.11,18.73,30.33,2.96,7.75,20.53,2.09,59.0,1.24,13.07,0.84,324.71,18.95,17.26,0.13,0.0
28350,2010,10,15,331.11,22.24,15.44,1.97,12.97,1.03,15.7,2.13,0.16,0.47,34.69,28.67,5.43,1.52,95.95,0.04,19.86,1.07,0.15,0.0
28351,2010,6,24,18.27,1.27,24.87,49.88,13.73,4.05,84.29,2.85,3.79,5.33,18.46,0.83,2.95,348.54,19.8,1.86,11.14,7.14,0.28,0.12
28352,2010,9,3,27.9,20.46,6.71,318.62,16.95,2.09,25.37,3.05,4.57,37.42,12.15,38.38,3.77,97.52,0.69,0.82,5.39,3.09,0.0,0.17
28353,2010,10,11,336.55,21.81,13.58,2.49,15.1,1.28,15.14,4.8,2.3,1.2,42.19,30.23,6.71,3.58,93.37,0.59,21.87,1.88,0.16,0.0
28354,2010,8,4,309.82,14.62,12.33,1.74,9.6,0.48,10.62,3.48,1.73,1.12,77.38,20.23,8.12,2.58,98.94,0.84,15.69,1.33,0.18,0.09
28355,2010,6,7,11.77,8.38,7.63,311.1,10.65,0.41,14.1,1.79,3.28,19.02,17.18,62.69,0.74,79.27,0.02,0.2,3.49,0.73,0.0,0.16
28356,2010,9,17,22.0,9.69,8.73,347.89,17.54,2.02,21.92,3.34,1.72,27.23,24.22,53.75,2.52,97.67,1.21,2.26,3.98,1.32,0.0,0.15
28357,2010,6,7,368.37,19.78,16.95,5.02,14.34,3.04,13.87,5.79,0.77,1.2,64.94,28.22,10.01,2.77,91.8,0.03,22.25,3.07,0.15,0.0
28358,2010,7,10,26.43,15.02,340.77,1.33,97.69,40.81,7.81,1.71,2.96,2.13,17.76,2.43,1.89,27.27,18.04,4.02,35.8,1.1,0.01,0.12
28359,2010,7,11,27.08,14.56,351.2,0.93,93.06,34.06,7.08,1.04,2.34,1.34,12.94,1.38,1.68,26.08,20.76,3.02,33.69,0.45,0.0,0.13
28360,2010,6,20,288.26,15.26,10.36,4.45,14.55,3.22,8.25,6.3,1.84,2.74,56.44,22.8,5.74,3.71,97.77,1.43,18.26,4.64,0.16,0.0
28361,2010,7,8,25.71,16.13,7.08,330.16,16.48,1.88,23.67,2.7,4.1,32.62,20.21,41.19,3.12,95.77,0.73,0.74,4.85,2.39,0.0,0.16
28362,2010,8,12,330.78,19.94,19.01,3.76,19.64,2.55,11.16,5.26,1.5,2.49,56.44,30.8,7.69,3.41,97.33,1.23,23.72,3.78,0.17,0.01
28363,2010,9,27,333.31,27.27,9.19,3.64,17.34,2.48,18.44,3.96,0.31,1.52,21.12,35.79,4.03,2.52,96.48,0.27,24.8,2.76,0.14,0.0
28364,2010,10,13,14.59,0.7,33.42,26.12,19.86,5.22,94.55,2.59,4.16,5.91,25.72,0.37,3.8,362.77,25.03,1.55,13.56,4.94,0.0,0.14
28365,2010,8,28,16.45,0.04,12.68,67.25,8.19,2.8,85.77,1.31,0.3,2.85,10.62,0.02,0.28,374.76,10.76,0.07,4.48,6.29,2.69,0.12
28366,2010,6,30,26.55,15.33,6.59,342.55,17.59,2.05,24.67,2.96,6.18,32.92,8.96,35.38,4.78,90.14,0.33,0.45,6.62,4.45,0.0,0.19
28367,2010,7,29,3.31,12.12,1.55,20.8,3.34,17.67,25.56,97.76,13.92,63.12,11.64,4.34,4.02,7.57,2.49,5.58,308.0,1.02,0.18,0.0
28368,2011,8,17,27.88,14.23,337.95,0.67,96.13,19.38,4.33,0.6,1.23,0.22,13.31,0.94,1.69,26.58,21.17,1.91,34.48,0.27,0.0,0.12
28369,2012,7,30,336.77,18.25,11.49,4.41,13.95,2.6,11.44,4.92,0.51,1.96,65.69,25.39,8.0,3.07,100.35,0.34,18.95,2.95,0.14,0.0
28370,2012,7,31,3.2,9.77,1.59,31.57,3.27,30.12,40.11,99.32,18.96,19.81,21.14,4.12,4.37,4.46,2.23,5.95,340.61,0.93,0.17,0.0
28371,2012,5,31,308.73,23.18,17.99,3.37,17.12,1.43,13.65,4.73,1.36,0.99,48.94,30.78,8.36,2.86,91.87,0.49,22.76,1.92,0.11,0.0
28372,2012,6,28,16.1,0.25,22.03,58.88,10.66,3.06,88.11,1.72,0.7,3.31,15.83,0.0,0.7,299.73,14.6,0.17,11.38,7.02,0.22,0.09
28373,2012,8,24,289.36,19.3,8.37,2.23,12.37,0.53,13.98,2.75,0.52,0.55,40.69,26.35,5.31,1.93,95.79,0.21,18.07,0.74,0.12,0.0
28374,2012,5,25,12.79,2.39,17.4,57.0,8.4,2.6,98.74,3.8,3.71,4.99,13.01,1.41,2.3,315.3,14.94,2.65,9.0,5.19,1.13,0.16
28375,2012,9,4,1.06,10.38,1.89,25.61,2.95,25.82,34.6,97.99,16.87,23.88,17.73,2.18,1.73,4.33,1.59,3.62,314.88,1.12,0.13,0.0
28376,2012,9,28,2.59,16.32,0.7,13.38,2.21,14.95,15.79,100.6,1.85,78.62,13.94,3.03,2.99,8.06,1.67,3.7,372.26,0.45,0.08,0.01
28377,2012,9,18,22.36,17.29,4.88,268.14,14.9,1.82,22.23,2.95,2.34,32.19,13.68,33.0,2.98,98.17,0.91,2.21,4.55,2.07,0.0,0.11
28378,2012,6,3,1.21,23.12,0.53,13.45,2.01,12.88,16.55,86.38,7.77,79.44,8.78,1.42,2.83,8.48,0.74,3.36,330.03,0.21,0.11,1.77
28379,2012,7,28,1.59,10.84,0.7,24.4,2.62,24.44,30.39,91.95,12.5,25.31,17.89,1.95,3.75,4.76,1.07,4.45,336.64,0.37,0.12,0.0
28380,2012,7,20,2.99,18.39,0.78,31.5,2.49,29.69,36.71,98.44,13.94,27.56,22.77,3.45,3.72,6.84,1.66,4.49,368.35,0.45,0.17,0.02
28381,2012,9,24,18.83,1.23,30.78,38.56,18.94,5.22,94.76,3.22,4.82,6.45,24.85,0.5,4.31,330.84,25.56,2.2,11.85,7.45,0.0,0.15
28382,2012,2,20,4.33,7.54,4.21,298.5,2.13,0.83,5.86,1.96,1.4,9.67,11.83,72.5,1.08,93.55,0.45,1.28,2.68,0.63,0.04,0.12
28383,2012,7,6,306.55,15.88,10.61,2.32,11.66,0.95,9.94,5.04,2.73,2.77,67.81,21.61,7.26,4.05,99.49,2.2,16.38,3.16,0.09,0.01
28384,2012,8,28,1.62,10.06,3.38,17.58,4.75,17.58,23.18,99.56,10.06,60.31,13.12,3.62,2.86,7.2,2.9,6.24,315.03,2.0,0.11,0.0
28385,2012,9,8,2.05,21.89,2.89,21.51,4.05,19.62,27.18,98.43,14.28,46.62,12.89,3.57,2.92,6.41,2.41,5.81,322.05,1.52,0.15,0.0
28386,2012,6,27,0.68,11.51,0.87,16.37,1.48,16.93,25.76,89.8,18.05,49.69,7.7,0.68,1.31,5.49,0.17,2.19,283.91,0.01,0.1,0.0
28387,2012,6,16,18.82,1.3,24.15,76.56,14.28,3.8,98.95,2.84,4.0,5.09,18.04,1.15,2.85,336.89,20.87,2.31,9.87,9.89,0.0,0.17
28388,2014,3,6,16.1,16.55,326.16,4.04,94.39,60.56,6.96,1.45,2.16,0.33,10.62,4.26,5.73,15.69,11.79,6.06,22.41,0.22,0.0,0.13
28389,2014,5,22,1.31,14.25,0.24,19.85,2.01,20.51,27.33,91.73,14.76,45.44,12.56,1.39,3.29,6.59,0.71,3.53,286.16,0.08,0.11,0.0
28390,2014,3,8,94.67,3.98,5.1,0.9,2.0,4.18,24.46,7.1,3.11,16.85,4.11,31.12,4.89,10.14,2.37,290.46,14.69,14.32,0.12,0.0
28391,2014,9,13,1.34,19.54,1.49,28.56,2.36,28.97,36.94,97.47,14.92,25.19,22.01,2.01,1.63,5.8,1.24,3.13,357.96,0.66,0.15,0.0
28392,2014,3,20,6.12,12.47,3.91,250.66,2.02,1.12,7.65,2.2,2.16,14.49,6.4,58.44,1.7,83.77,0.58,0.9,3.06,1.12,0.0,0.12
28393,2012,6,1,90.91,1.87,2.09,0.93,1.66,10.8,35.41,3.75,5.07,26.98,2.55,25.31,2.8,18.65,1.65,330.3,28.2,16.76,0.17,0.0
28394,2013,1,15,99.53,1.09,2.84,0.19,0.57,8.38,11.13,3.41,4.09,4.09,1.8,85.0,1.27,-0.16,0.87,253.12,2.48,11.29,0.13,0.0
28395,2013,6,14,9.06,0.4,31.3,24.56,15.74,3.26,97.64,2.48,2.16,3.66,24.27,0.42,1.73,340.3,24.73,1.2,15.56,4.03,0.0,0.17
28396,2013,12,13,5.05,5.1,231.27,1.21,88.16,49.06,2.75,0.53,2.29,0.8,9.04,1.3,3.67,1.04,2.16,4.48,11.2,0.09,0.0,0.14
28397,2013,10,1,18.58,16.63,5.74,292.89,9.4,1.16,17.61,1.98,2.16,26.03,13.41,51.88,2.1,100.55,0.41,0.7,2.85,1.69,0.0,0.13
28398,2013,5,26,11.86,12.77,5.8,300.26,5.85,0.3,12.44,2.33,2.42,18.62,13.2,62.69,0.94,89.63,0.05,1.12,3.54,0.89,0.1,0.12
28399,2013,8,11,20.55,12.66,313.91,2.58,91.32,41.69,6.23,2.08,3.23,2.02,16.41,3.48,2.8,23.11,12.09,4.81,28.51,0.91,0.0,0.17
28400,2013,6,25,17.6,7.78,10.62,361.96,13.83,1.0,17.41,2.62,3.38,21.61,28.38,79.88,1.82,91.49,0.3,0.88,4.26,1.52,8.71,0.11
28401,2013,1,2,4.4,3.37,2.28,1.26,4.25,4.86,10.68,90.77,10.23,38.38,0.44,5.66,5.52,1.89,2.57,7.8,233.04,1.27,0.16,0.0
28402,2013,5,15,17.24,17.11,258.43,1.38,93.22,56.62,7.08,1.21,2.7,1.34,11.02,1.81,2.75,17.55,11.49,4.09,22.51,0.43,0.05,0.12
28403,2013,10,4,98.3,1.28,1.82,1.19,3.36,4.66,28.06,5.18,2.5,19.15,4.36,21.25,2.47,12.83,1.87,280.48,18.76,15.23,0.14,0.0
28404,2013,8,25,23.73,22.51,361.02,2.22,95.75,38.75,6.96,1.33,3.03,0.68,11.02,2.63,5.24,23.86,18.79,5.92,29.8,0.41,0.82,0.15
28405,2013,8,19,2.7,33.14,1.3,29.37,2.45,27.81,33.14,90.33,10.59,36.31,22.55,3.29,3.2,9.03,1.67,4.5,380.22,0.59,0.16,0.11
28406,2013,1,17,2.0,5.68,2.66,6.78,3.98,7.07,13.14,101.32,10.82,83.62,2.32,3.37,2.23,4.94,2.49,4.88,265.26,1.37,0.11,0.0
28407,2014,7,22,2.97,28.19,0.89,25.48,3.4,23.76,30.55,98.21,12.59,46.12,17.95,3.48,4.8,8.3,2.11,5.7,356.85,0.52,0.12,0.0
28408,2014,8,18,0.86,8.1,1.11,19.65,2.48,22.69,27.97,87.42,9.9,16.62,18.07,1.22,3.03,2.87,0.7,4.13,253.65,0.36,0.11,0.0
28409,2014,5,15,1.89,6.02,1.7,25.01,2.62,25.94,33.32,90.77,14.07,12.31,19.25,2.8,2.41,2.32,1.66,4.11,306.68,0.9,0.21,0.0
28410,2014,4,29,6.75,6.08,2.52,17.33,6.52,17.97,24.31,90.95,12.65,20.06,11.66,8.07,8.8,2.44,4.4,11.3,288.38,1.32,0.15,0.0
28411,2014,9,14,331.28,23.96,15.52,3.48,8.35,0.87,20.32,3.97,0.49,0.64,26.31,28.67,5.07,2.31,87.49,0.22,21.04,1.09,0.14,0.0
28412,2014,6,21,1.51,7.98,1.09,22.05,2.97,22.4,28.79,91.27,11.33,22.5,17.46,2.05,3.48,3.54,1.32,4.57,302.61,0.53,0.12,0.0
28413,2014,3,22,1.91,11.06,0.62,13.31,2.55,14.95,21.0,98.16,12.44,60.19,8.56,2.35,3.35,5.74,1.3,3.98,278.45,0.44,0.16,0.0
28414,2014,3,8,1.85,11.13,0.84,12.71,2.63,13.77,19.58,98.57,12.09,61.38,7.5,2.27,4.01,5.68,1.14,4.84,297.35,0.42,0.11,0.0
28415,2014,8,11,0.9,16.97,0.93,22.12,2.05,24.52,29.74,87.68,10.34,28.31,19.4,1.14,2.41,5.55,0.63,3.34,340.64,0.24,0.15,0.67
28416,2014,6,24,2.87,20.92,0.58,28.22,2.65,26.66,33.16,95.84,14.19,29.75,18.98,3.24,3.89,6.23,1.71,4.47,351.08,0.37,0.14,0.0
28417,2014,3,23,10.15,9.06,5.55,245.87,9.6,0.93,13.08,2.05,2.34,18.66,7.0,61.06,1.55,91.81,0.29,0.58,2.91,1.26,0.0,0.16
28418,2014,7,11,14.7,22.73,327.38,1.45,99.92,81.75,8.54,1.84,2.98,1.34,5.48,2.55,3.09,14.61,12.16,4.43,17.65,1.1,0.01,0.12
28419,2014,9,1,334.64,25.14,12.66,3.32,13.88,1.42,18.05,4.03,0.71,1.02,24.25,31.94,4.82,2.56,91.17,0.43,24.62,1.85,0.12,0.0
28420,2014,7,21,88.16,0.56,3.37,0.0,0.23,21.39,26.33,3.59,7.69,19.44,1.57,51.25,0.56,14.34,0.12,345.49,19.39,11.98,0.1,1.22
28421,2014,6,13,21.95,15.9,5.37,318.31,12.25,1.36,21.0,2.32,3.41,28.15,10.16,39.19,2.34,97.83,0.32,0.55,3.96,2.02,0.0,0.16
28422,2013,6,13,98.11,1.34,2.09,0.53,1.16,8.41,28.77,3.25,4.46,21.52,2.15,32.0,1.87,13.3,1.12,322.14,22.03,15.47,0.16,0.0
28423,2013,9,12,328.89,19.95,23.02,1.12,9.84,0.78,15.19,1.99,0.88,0.3,47.31,25.04,7.75,1.45,84.31,0.02,18.02,0.8,0.12,0.18
28424,2013,8,12,275.51,18.02,8.94,5.48,12.27,3.18,12.51,6.0,0.53,1.23,29.62,24.79,4.21,2.38,81.08,0.12,17.66,3.3,0.11,0.0
28425,2013,11,21,10.83,10.01,4.64,285.84,7.87,4.02,11.15,5.9,6.66,17.87,14.86,61.0,6.22,100.13,1.23,2.39,9.05,4.99,1.16,0.12
28426,2014,6,15,18.59,13.12,267.46,3.3,88.88,28.19,4.03,1.7,2.82,0.25,12.76,3.48,5.52,19.83,12.3,5.77,25.05,0.17,0.0,0.14
28427,2014,3,25,10.4,17.66,325.09,3.28,99.57,90.0,7.14,4.43,5.66,4.14,2.06,6.55,4.21,10.45,9.32,8.36,11.39,3.27,14.84,0.07
28428,2014,6,29,25.2,13.08,4.27,327.61,19.75,1.2,26.41,2.47,3.5,32.83,12.7,20.44,2.12,91.35,0.19,0.98,4.48,1.93,0.0,0.1
28429,2014,11,8,15.46,11.39,3.78,299.24,14.85,2.17,19.7,3.55,3.42,26.24,10.72,29.31,4.3,90.76,1.28,2.3,5.73,3.02,0.0,0.17
28430,2013,6,22,319.02,17.98,22.04,4.07,11.39,1.86,12.14,7.39,3.32,3.52,57.94,23.53,7.08,5.55,99.25,2.49,18.28,4.35,0.09,0.01
28431,2014,3,13,273.93,11.83,6.32,2.92,10.98,2.34,6.63,4.65,1.72,1.92,34.5,17.61,2.75,3.26,89.93,0.98,10.62,3.32,0.19,0.0
28432,2010,8,16,26.26,15.68,5.8,357.35,18.25,1.11,26.58,2.53,3.0,33.94,15.15,28.31,1.91,93.07,0.57,1.09,4.08,1.34,0.01,0.12
28433,2010,10,13,304.27,21.87,10.45,1.9,16.48,0.82,14.08,2.44,0.55,0.73,25.75,30.56,3.66,1.82,96.53,0.16,19.56,0.98,0.13,0.0
28434,2010,6,19,15.36,10.42,285.45,2.42,96.78,51.75,5.13,3.92,5.42,3.63,17.97,5.3,3.92,18.92,7.6,7.55,25.57,2.88,0.0,0.16
28435,2010,7,3,311.04,20.07,10.38,2.3,15.01,0.41,12.84,2.85,0.54,0.39,44.88,27.86,5.92,2.06,95.38,0.12,20.18,0.54,0.15,0.0
28436,2010,8,4,24.61,10.49,331.33,1.18,97.75,32.38,5.86,2.04,3.31,2.55,15.02,2.55,1.46,25.19,18.25,4.02,33.26,1.36,0.0,0.18
28437,2010,6,14,97.6,2.92,3.47,1.75,2.98,13.2,29.23,6.45,7.08,19.21,4.63,54.25,4.67,10.6,3.27,297.85,21.72,18.62,0.16,0.0
28438,2010,11,13,5.58,12.66,296.02,0.09,87.4,66.0,4.21,0.05,3.32,1.74,11.65,0.11,2.48,5.26,0.94,4.23,12.6,0.02,0.0,0.15
28439,2010,10,11,21.88,15.59,323.84,1.72,91.54,43.88,7.02,0.96,2.46,0.33,12.77,2.04,4.83,21.2,16.41,5.16,29.19,0.32,0.0,0.12
28440,2013,7,21,29.7,23.34,364.89,2.78,98.84,25.12,5.68,2.78,3.91,2.15,20.88,4.15,3.82,32.26,19.73,5.97,40.61,1.37,0.01,0.14
28441,2012,9,2,17.87,11.07,303.95,1.12,98.98,64.94,7.51,0.82,1.75,0.45,16.65,1.33,2.76,17.35,10.55,3.2,27.19,0.2,0.0,0.17
28442,2013,9,30,15.54,9.9,8.0,320.43,11.44,0.77,15.63,1.8,3.32,21.33,19.16,71.19,1.58,91.6,0.12,0.22,3.53,1.47,0.01,0.13
28443,2010,7,17,22.62,16.41,6.77,316.53,15.32,0.53,23.1,2.06,3.9,31.73,11.43,40.19,0.89,88.21,0.1,0.16,4.05,0.79,0.0,0.09
28444,2015,8,18,27.83,10.07,321.67,1.4,97.67,25.12,5.37,2.05,3.31,2.43,16.12,2.59,1.79,27.68,21.03,4.22,37.15,1.19,0.0,0.11
28445,2015,3,9,13.31,11.02,6.29,276.76,11.84,1.05,16.69,2.12,2.9,22.86,9.12,59.19,1.62,98.02,0.52,0.34,3.24,1.1,0.0,0.13
28446,2015,6,19,25.33,17.3,5.13,319.98,15.89,1.59,24.43,2.77,2.8,33.19,11.06,30.5,2.74,97.83,0.75,1.73,4.52,1.99,0.0,0.14
28447,2015,1,17,13.11,20.79,308.3,0.95,99.84,91.31,8.42,0.66,1.27,0.12,7.52,0.98,1.87,11.95,9.62,1.98,17.13,0.02,0.05,0.12
28448,2015,6,19,10.91,1.36,34.49,23.69,15.16,2.39,96.51,2.5,2.35,3.75,24.93,0.92,1.43,308.98,27.32,1.43,19.33,4.15,0.0,0.13
28449,2015,3,28,98.39,2.75,4.41,0.34,0.6,12.8,24.86,5.01,8.36,18.59,2.41,67.88,3.09,13.26,1.41,301.56,16.53,11.59,0.16,0.0
28450,2015,4,3,13.26,12.65,4.52,275.05,8.1,1.15,14.18,2.54,2.14,20.74,6.91,49.19,1.66,98.47,0.73,1.77,3.91,0.94,0.0,0.16
28451,2015,6,14,21.15,12.14,7.81,312.75,13.12,2.78,18.6,3.88,3.6,25.26,11.8,61.06,4.45,97.12,1.57,2.4,6.0,2.88,0.03,0.19
28452,2015,4,19,89.71,1.26,2.61,0.27,1.3,10.67,24.51,3.92,4.46,18.98,2.64,35.12,1.52,12.75,0.98,321.93,17.29,11.76,0.17,0.06
28453,2015,5,25,89.75,1.24,3.52,0.13,0.48,15.62,22.94,3.99,6.77,18.23,2.08,50.62,1.38,12.3,0.75,334.16,17.62,10.64,0.16,0.0
28454,2015,11,4,0.77,8.67,1.16,7.65,2.16,9.76,15.81,96.57,10.74,50.25,5.07,1.29,1.9,3.36,0.84,3.07,253.83,0.52,0.11,0.0
28455,2015,3,1,2.98,3.9,256.9,0.9,87.64,65.81,3.17,0.23,1.58,0.45,11.76,0.9,1.88,1.23,-2.79,2.33,8.97,0.0,0.0,0.12
28456,2015,5,27,93.23,0.54,1.38,0.77,1.78,13.0,25.01,3.16,6.23,18.61,2.49,46.75,1.31,12.19,1.16,305.89,18.26,12.81,0.12,0.0
28457,2010,8,23,97.48,2.44,3.27,0.41,0.51,8.54,34.76,3.78,4.7,26.73,2.37,25.88,2.85,17.63,1.48,322.98,25.87,17.12,0.16,0.0
28458,2010,6,29,15.8,19.01,365.35,2.62,100.23,85.81,9.83,1.86,2.07,0.66,3.58,3.23,3.02,19.18,13.9,3.68,17.48,0.62,0.03,0.16
28459,2010,5,31,16.44,22.84,326.09,1.38,91.39,67.06,8.06,1.16,2.67,1.15,9.06,1.71,2.95,15.72,12.45,4.09,21.51,0.33,0.0,0.12
28460,2010,1,13,12.65,3.94,8.12,323.43,11.56,2.12,13.09,2.82,3.49,15.5,13.62,88.44,3.75,99.1,0.88,1.3,4.79,2.87,1.17,0.13
28461,2010,12,2,10.66,0.3,22.4,27.44,13.17,4.31,94.49,2.16,3.28,4.61,16.11,0.07,3.21,283.88,11.12,1.34,9.23,2.81,0.0,0.13
28462,2010,10,22,340.85,13.84,22.42,1.79,4.19,1.04,12.08,2.62,0.83,0.79,80.12,16.27,7.93,1.5,98.07,0.41,13.4,1.45,0.12,1.62
28463,2010,2,14,9.56,1.7,16.37,90.25,6.87,0.91,99.6,2.13,1.37,2.6,10.59,0.66,0.7,280.86,9.96,0.93,9.5,7.08,0.0,0.14
28464,2010,6,23,19.09,1.23,31.12,52.06,17.21,3.0,96.57,2.36,2.48,4.23,22.95,0.54,1.95,337.77,24.03,1.41,13.91,8.48,0.0,0.12
28465,2010,5,16,325.08,19.25,15.01,3.9,10.59,2.41,14.48,4.98,1.08,1.66,49.81,25.08,6.96,2.85,88.99,0.65,18.48,3.05,0.16,0.0
28466,2010,8,16,25.79,16.2,6.29,311.96,17.35,1.5,24.94,2.2,3.71,33.56,13.04,33.44,2.62,95.79,0.52,0.47,4.18,2.1,0.0,0.12
28467,2010,4,9,245.79,8.11,6.72,2.2,10.91,1.89,2.74,3.52,1.33,1.48,48.62,13.65,3.72,2.16,79.76,0.92,8.38,2.81,0.19,0.03
28468,2015,6,22,299.3,21.51,6.71,3.26,12.51,2.57,15.52,7.05,3.78,3.72,41.12,28.03,6.1,5.02,97.81,2.75,21.3,5.32,0.14,0.0
28469,2010,5,26,3.04,12.41,1.73,13.19,3.3,12.33,16.35,98.56,7.95,78.44,8.4,3.8,3.74,6.9,2.04,5.47,329.83,0.76,0.15,0.98
28470,2014,9,23,368.98,18.19,27.15,2.53,7.01,1.2,15.05,4.0,1.47,1.32,86.81,22.07,11.35,2.43,99.44,0.84,18.69,2.04,0.1,0.34
28471,2012,9,5,363.54,23.92,20.88,2.7,8.14,1.02,20.01,3.55,0.85,0.88,26.75,28.15,5.0,2.16,91.54,0.36,22.62,1.38,0.11,0.77
28472,2010,7,2,12.95,10.04,280.48,0.66,95.89,78.31,7.39,1.04,3.33,2.01,9.59,1.34,2.7,12.52,8.45,4.71,18.04,0.69,0.0,0.1
28473,2011,7,2,96.21,2.35,2.99,0.14,0.31,13.38,31.09,3.3,8.61,25.29,1.9,44.56,2.49,19.65,1.34,370.95,27.29,11.44,0.13,0.0
28474,2010,7,18,14.49,0.12,36.89,27.31,22.55,5.2,95.86,2.53,3.38,5.33,28.82,0.12,3.27,309.18,29.38,1.61,14.34,6.29,0.0,0.11
28475,2010,10,16,0.94,21.47,1.34,14.13,1.97,13.83,18.39,99.23,7.09,71.44,11.3,1.5,1.84,6.9,0.88,3.19,346.27,0.56,0.11,0.0
28476,2010,9,12,97.87,0.99,1.69,1.06,1.73,13.48,32.09,3.41,4.64,23.74,2.59,27.88,2.05,17.3,1.38,330.73,23.3,14.8,0.14,0.0
28477,2010,10,19,18.22,1.18,24.98,52.94,13.08,2.07,95.87,1.99,2.15,3.25,18.26,0.28,1.86,286.23,17.67,0.9,11.89,6.59,0.0,0.13
28478,2015,9,15,80.36,2.48,4.55,2.2,4.26,12.23,14.9,8.81,6.84,10.08,6.19,70.69,4.67,4.92,3.3,322.65,11.9,9.99,0.12,0.92
28479,2015,6,2,286.51,16.76,10.91,3.44,11.15,1.72,11.21,3.8,0.35,1.0,57.19,22.36,6.77,2.16,91.53,0.12,16.96,1.84,0.12,0.0
28480,2015,11,23,99.12,2.87,3.71,0.84,0.96,8.61,23.12,4.67,6.96,19.26,2.95,53.56,3.7,15.69,2.12,269.2,17.87,7.45,0.17,0.0
28481,2015,5,23,92.8,3.03,3.91,0.45,0.74,17.51,21.79,4.66,7.32,15.19,2.43,65.5,3.48,9.73,1.78,335.69,18.02,12.06,0.15,0.28
28482,2015,11,22,255.38,15.9,8.27,1.96,7.64,1.11,12.97,3.34,1.38,1.27,50.06,20.62,4.94,2.84,92.62,0.7,11.35,1.81,0.16,0.0
28483,2010,1,3,99.25,1.82,1.93,0.76,1.73,8.2,14.44,3.67,5.8,8.23,2.63,87.12,2.58,5.33,1.53,298.45,7.78,9.11,0.12,0.0
28484,2015,3,18,89.9,1.28,2.7,0.24,0.52,15.31,18.48,3.23,6.65,14.63,1.78,62.0,1.52,12.08,0.86,330.85,12.58,6.4,0.16,0.04
28485,2015,7,6,332.7,16.36,23.23,2.08,7.05,1.16,13.27,5.67,3.6,3.01,75.31,20.32,8.67,4.6,100.71,2.41,17.65,3.57,0.14,0.04
28486,2015,9,11,95.94,0.9,1.91,0.2,0.53,20.51,38.37,2.45,4.33,31.45,1.68,16.56,1.09,25.41,0.8,375.45,28.51,12.96,0.08,0.0
28487,2015,3,21,2.03,15.77,0.38,13.36,2.61,13.55,18.98,97.06,9.14,81.44,9.84,2.43,3.66,7.87,1.41,4.03,315.83,0.4,0.12,0.02
28488,2015,3,31,99.41,4.33,5.62,2.08,3.47,10.26,23.07,9.09,5.98,16.94,5.6,53.62,6.41,12.05,3.73,238.45,17.49,11.02,0.16,0.0
28489,2015,4,17,99.01,2.27,3.62,0.74,0.92,8.94,24.98,4.55,6.35,16.19,2.62,64.62,3.01,9.98,1.48,321.23,15.8,15.01,0.11,0.01
28490,2015,9,24,23.23,14.06,293.12,0.98,82.91,27.88,5.31,0.7,2.02,0.91,9.33,1.16,2.09,18.78,19.22,3.0,28.55,0.17,0.0,0.15
28491,2015,8,7,100.24,2.1,2.31,1.41,2.03,17.86,20.14,4.34,10.93,18.12,2.99,84.81,3.51,16.98,2.27,381.16,18.61,3.16,0.08,0.03
28492,2015,3,6,97.1,0.98,2.37,0.29,0.59,6.29,21.45,2.96,5.0,14.05,1.93,57.25,1.27,5.78,0.86,265.66,9.51,15.66,0.12,0.0
28493,2015,7,31,27.17,12.03,5.31,390.96,21.16,1.12,27.31,1.92,4.23,33.19,23.81,22.94,2.41,91.63,0.12,0.23,4.47,2.29,0.08,0.11
