,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,Datetime,LocationString
176,33.463,-113.2,320.7,1.0,1.0,2020-07-12,545,Terra,MODIS,100,6.0NRT,303.5,14.0,N,2020-07-12,"33.463,-113.2"
177,47.025,-119.949,334.8,1.0,1.0,2020-07-12,550,Terra,MODIS,100,6.0NRT,290.4,37.3,N,2020-07-12,"47.025,-119.949"
178,47.762,-119.741,322.2,1.0,1.0,2020-07-12,550,Terra,MODIS,100,6.0NRT,287.7,20.6,N,2020-07-12,"47.762,-119.741"
179,47.765,-119.844,329.1,1.0,1.0,2020-07-12,550,Terra,MODIS,100,6.0NRT,288.5,29.1,N,2020-07-12,"47.765,-119.844"
180,31.941,-111.154,326.5,3.7,1.8,2020-07-12,1000,Aqua,MODIS,100,6.0NRT,294.6,149.3,N,2020-07-12,"31.941,-111.154"
181,31.959,-111.196,321.4,3.6,1.8,2020-07-12,1000,Aqua,MODIS,100,6.0NRT,294.4,109.7,N,2020-07-12,"31.959,-111.196"
182,31.95,-111.158,334.7,3.7,1.8,2020-07-12,1000,Aqua,MODIS,100,6.0NRT,295.9,216.2,N,2020-07-12,"31.95,-111.158"
183,31.951,-111.192,327.1,3.6,1.8,2020-07-12,1000,Aqua,MODIS,100,6.0NRT,294.8,153.1,N,2020-07-12,"31.951,-111.192"
184,33.28,-108.555,321.4,2.3,1.5,2020-07-13,450,Terra,MODIS,100,6.0NRT,282.5,67.1,N,2020-07-13,"33.28,-108.555"
185,33.357,-108.539,321.8,1.0,1.0,2020-07-13,905,Aqua,MODIS,100,6.0NRT,286.2,21.0,N,2020-07-13,"33.357,-108.539"
186,33.278,-108.561,322.2,1.0,1.0,2020-07-13,905,Aqua,MODIS,100,6.0NRT,286.8,20.8,N,2020-07-13,"33.278,-108.561"
187,33.276,-108.551,333.1,1.0,1.0,2020-07-13,905,Aqua,MODIS,100,6.0NRT,289.4,33.7,N,2020-07-13,"33.276,-108.551"
188,31.803,-103.233,321.3,1.5,1.2,2020-07-13,905,Aqua,MODIS,100,6.0NRT,294.5,33.7,N,2020-07-13,"31.803,-103.233"
189,30.588,-94.551,368.5,1.2,1.1,2020-07-13,1655,Terra,MODIS,100,6.0NRT,302.3,136.0,D,2020-07-13,"30.588,-94.551"
190,39.761,-108.424,393.1,1.4,1.2,2020-07-13,1830,Terra,MODIS,100,6.0NRT,312.8,340.2,D,2020-07-13,"39.761,-108.424"
191,39.758,-108.407,366.7,1.4,1.2,2020-07-13,1830,Terra,MODIS,100,6.0NRT,312.5,154.4,D,2020-07-13,"39.758,-108.407"
192,39.767,-108.428,361.6,1.4,1.2,2020-07-13,1830,Terra,MODIS,100,6.0NRT,311.3,130.8,D,2020-07-13,"39.767,-108.428"
193,39.764,-108.412,381.4,1.4,1.2,2020-07-13,1830,Terra,MODIS,100,6.0NRT,314.9,246.8,D,2020-07-13,"39.764,-108.412"
194,33.1,-82.393,397.2,1.2,1.1,2020-07-13,1830,Aqua,MODIS,100,6.0NRT,310.5,296.9,D,2020-07-13,"33.1,-82.393"
195,32.321,-100.141,380.1,1.2,1.1,2020-07-13,2005,Aqua,MODIS,100,6.0NRT,317.5,179.5,D,2020-07-13,"32.321,-100.141"
196,32.319,-100.155,454.5,1.2,1.1,2020-07-13,2005,Aqua,MODIS,100,6.0NRT,335.6,1032.2,D,2020-07-13,"32.319,-100.155"
197,32.331,-100.143,400.5,1.2,1.1,2020-07-13,2005,Aqua,MODIS,100,6.0NRT,318.7,322.6,D,2020-07-13,"32.331,-100.143"
198,32.329,-100.156,443.5,1.2,1.1,2020-07-13,2005,Aqua,MODIS,100,6.0NRT,329.1,839.3,D,2020-07-13,"32.329,-100.156"
199,37.889,-114.098,378.1,2.4,1.5,2020-07-13,2010,Aqua,MODIS,100,6.0NRT,318.4,472.5,D,2020-07-13,"37.889,-114.098"
200,37.902,-114.102,416.1,2.4,1.5,2020-07-13,2010,Aqua,MODIS,100,6.0NRT,320.1,1266.1,D,2020-07-13,"37.902,-114.102"
201,37.903,-114.078,374.6,2.4,1.5,2020-07-13,2010,Aqua,MODIS,100,6.0NRT,312.5,427.7,D,2020-07-13,"37.903,-114.078"
202,37.896,-114.105,421.2,2.4,1.5,2020-07-13,2010,Aqua,MODIS,100,6.0NRT,327.2,1420.8,D,2020-07-13,"37.896,-114.105"
203,39.761,-108.411,393.7,1.1,1.1,2020-07-13,2010,Aqua,MODIS,100,6.0NRT,323.7,237.7,D,2020-07-13,"39.761,-108.411"
204,39.759,-108.424,394.0,1.1,1.1,2020-07-13,2010,Aqua,MODIS,100,6.0NRT,328.6,239.1,D,2020-07-13,"39.759,-108.424"
205,39.772,-108.402,377.1,1.1,1.1,2020-07-13,2010,Aqua,MODIS,100,6.0NRT,312.5,144.3,D,2020-07-13,"39.772,-108.402"
206,39.77,-108.414,431.1,1.1,1.1,2020-07-13,2010,Aqua,MODIS,100,6.0NRT,330.9,556.7,D,2020-07-13,"39.77,-108.414"
207,39.768,-108.426,371.5,1.1,1.1,2020-07-13,2010,Aqua,MODIS,100,6.0NRT,322.7,119.2,D,2020-07-13,"39.768,-108.426"
208,33.475,-110.27,361.2,1.8,1.3,2020-07-13,2010,Aqua,MODIS,100,6.0NRT,315.8,164.4,D,2020-07-13,"33.475,-110.27"
209,33.38,-110.217,344.8,1.0,1.0,2020-07-14,530,Terra,MODIS,100,6.0NRT,293.2,52.1,N,2020-07-14,"33.38,-110.217"
210,33.381,-110.206,338.5,1.0,1.0,2020-07-14,530,Terra,MODIS,100,6.0NRT,295.3,39.6,N,2020-07-14,"33.381,-110.206"
211,37.373,-113.658,335.0,1.0,1.0,2020-07-14,535,Terra,MODIS,100,6.0NRT,297.5,34.2,N,2020-07-14,"37.373,-113.658"
212,37.371,-113.669,343.3,1.0,1.0,2020-07-14,535,Terra,MODIS,100,6.0NRT,299.1,47.6,N,2020-07-14,"37.371,-113.669"
213,37.392,-113.651,338.0,1.0,1.0,2020-07-14,535,Terra,MODIS,100,6.0NRT,299.0,39.3,N,2020-07-14,"37.392,-113.651"
214,37.39,-113.662,341.1,1.0,1.0,2020-07-14,535,Terra,MODIS,100,6.0NRT,300.9,43.8,N,2020-07-14,"37.39,-113.662"
215,37.4,-113.659,332.5,1.0,1.0,2020-07-14,535,Terra,MODIS,100,6.0NRT,297.2,31.7,N,2020-07-14,"37.4,-113.659"
216,36.134,-120.532,326.8,2.3,1.5,2020-07-14,535,Terra,MODIS,100,6.0NRT,297.3,76.1,N,2020-07-14,"36.134,-120.532"
217,36.128,-120.556,355.3,2.3,1.5,2020-07-14,535,Terra,MODIS,100,6.0NRT,298.6,241.7,N,2020-07-14,"36.128,-120.556"
218,36.131,-120.551,363.8,2.3,1.5,2020-07-14,535,Terra,MODIS,100,6.0NRT,299.6,318.4,N,2020-07-14,"36.131,-120.551"
219,37.943,-114.039,344.4,1.0,1.0,2020-07-14,535,Terra,MODIS,100,6.0NRT,303.1,50.7,N,2020-07-14,"37.943,-114.039"
220,37.942,-114.051,329.8,1.0,1.0,2020-07-14,535,Terra,MODIS,100,6.0NRT,297.2,27.2,N,2020-07-14,"37.942,-114.051"
221,37.954,-114.03,344.6,1.0,1.0,2020-07-14,535,Terra,MODIS,100,6.0NRT,303.4,52.3,N,2020-07-14,"37.954,-114.03"
222,37.952,-114.041,357.9,1.0,1.0,2020-07-14,535,Terra,MODIS,100,6.0NRT,303.8,81.7,N,2020-07-14,"37.952,-114.041"
223,37.965,-114.021,324.2,1.0,1.0,2020-07-14,535,Terra,MODIS,100,6.0NRT,295.0,21.7,N,2020-07-14,"37.965,-114.021"
224,37.963,-114.032,345.5,1.0,1.0,2020-07-14,535,Terra,MODIS,100,6.0NRT,297.4,54.5,N,2020-07-14,"37.963,-114.032"
225,39.782,-108.385,323.1,1.4,1.2,2020-07-14,535,Terra,MODIS,100,6.0NRT,293.3,33.5,N,2020-07-14,"39.782,-108.385"
226,39.795,-108.37,350.8,1.4,1.2,2020-07-14,535,Terra,MODIS,100,6.0NRT,297.3,106.9,N,2020-07-14,"39.795,-108.37"
227,39.793,-108.387,331.2,1.4,1.2,2020-07-14,535,Terra,MODIS,100,6.0NRT,294.3,48.9,N,2020-07-14,"39.793,-108.387"
228,39.791,-108.404,323.3,1.4,1.2,2020-07-14,535,Terra,MODIS,100,6.0NRT,292.7,33.8,N,2020-07-14,"39.791,-108.404"
229,39.807,-108.355,326.8,1.4,1.2,2020-07-14,535,Terra,MODIS,100,6.0NRT,295.2,40.1,N,2020-07-14,"39.807,-108.355"
230,39.805,-108.372,346.4,1.4,1.2,2020-07-14,535,Terra,MODIS,100,6.0NRT,297.2,90.7,N,2020-07-14,"39.805,-108.372"
231,39.804,-108.388,327.4,1.4,1.2,2020-07-14,535,Terra,MODIS,100,6.0NRT,294.2,40.9,N,2020-07-14,"39.804,-108.388"
232,39.802,-108.405,320.7,1.4,1.2,2020-07-14,535,Terra,MODIS,100,6.0NRT,292.2,29.8,N,2020-07-14,"39.802,-108.405"
233,39.801,-108.36,332.3,1.4,1.2,2020-07-14,535,Terra,MODIS,100,6.0NRT,295.6,51.9,N,2020-07-14,"39.801,-108.36"
234,39.799,-108.377,337.9,1.4,1.2,2020-07-14,535,Terra,MODIS,100,6.0NRT,296.5,64.3,N,2020-07-14,"39.799,-108.377"
235,39.797,-108.394,321.8,1.4,1.2,2020-07-14,535,Terra,MODIS,100,6.0NRT,293.9,30.4,N,2020-07-14,"39.797,-108.394"
236,39.811,-108.362,343.8,1.4,1.2,2020-07-14,535,Terra,MODIS,100,6.0NRT,297.3,84.0,N,2020-07-14,"39.811,-108.362"
237,39.81,-108.379,320.1,1.4,1.2,2020-07-14,535,Terra,MODIS,100,6.0NRT,293.5,27.4,N,2020-07-14,"39.81,-108.379"
238,39.808,-108.396,323.4,1.4,1.2,2020-07-14,535,Terra,MODIS,100,6.0NRT,293.0,33.9,N,2020-07-14,"39.808,-108.396"
239,37.156,-113.559,322.6,1.0,1.0,2020-07-14,535,Terra,MODIS,100,6.0NRT,300.2,16.8,N,2020-07-14,"37.156,-113.559"
240,37.165,-113.561,321.2,1.0,1.0,2020-07-14,535,Terra,MODIS,100,6.0NRT,299.8,15.2,N,2020-07-14,"37.165,-113.561"
241,32.376,-100.142,320.6,1.7,1.3,2020-07-14,810,Aqua,MODIS,100,6.0NRT,297.7,33.8,N,2020-07-14,"32.376,-100.142"
242,32.374,-100.124,345.3,1.7,1.3,2020-07-14,810,Aqua,MODIS,100,6.0NRT,300.3,111.6,N,2020-07-14,"32.374,-100.124"
243,32.362,-100.125,325.0,1.7,1.3,2020-07-14,810,Aqua,MODIS,100,6.0NRT,298.4,43.7,N,2020-07-14,"32.362,-100.125"
244,36.142,-120.511,343.7,1.1,1.1,2020-07-14,950,Aqua,MODIS,100,6.0NRT,295.5,58.5,N,2020-07-14,"36.142,-120.511"
245,37.187,-113.552,326.3,1.3,1.1,2020-07-14,950,Aqua,MODIS,100,6.0NRT,297.4,31.8,N,2020-07-14,"37.187,-113.552"
246,34.097,-114.306,330.4,1.3,1.1,2020-07-14,950,Aqua,MODIS,100,6.0NRT,298.4,40.7,N,2020-07-14,"34.097,-114.306"
247,34.094,-114.351,332.9,1.3,1.1,2020-07-14,950,Aqua,MODIS,100,6.0NRT,298.1,44.0,N,2020-07-14,"34.094,-114.351"
248,33.424,-110.29,341.3,2.4,1.5,2020-07-14,950,Aqua,MODIS,100,6.0NRT,275.1,162.3,N,2020-07-14,"33.424,-110.29"
249,33.431,-110.262,323.8,2.4,1.5,2020-07-14,950,Aqua,MODIS,100,6.0NRT,271.1,77.0,N,2020-07-14,"33.431,-110.262"
250,33.428,-110.294,343.3,2.4,1.5,2020-07-14,950,Aqua,MODIS,100,6.0NRT,276.9,176.9,N,2020-07-14,"33.428,-110.294"
251,34.097,-114.365,350.1,1.3,1.1,2020-07-14,950,Aqua,MODIS,100,6.0NRT,297.8,89.0,N,2020-07-14,"34.097,-114.365"
252,32.361,-100.147,389.7,1.1,1.0,2020-07-14,1735,Terra,MODIS,100,6.0NRT,320.8,191.4,D,2020-07-14,"32.361,-100.147"
253,32.353,-100.16,368.9,1.1,1.0,2020-07-14,1735,Terra,MODIS,100,6.0NRT,314.4,98.5,D,2020-07-14,"32.353,-100.16"
254,32.352,-100.149,399.7,1.1,1.0,2020-07-14,1735,Terra,MODIS,100,6.0NRT,321.3,249.2,D,2020-07-14,"32.352,-100.149"
255,30.577,-94.551,382.3,2.3,1.5,2020-07-14,1735,Terra,MODIS,100,6.0NRT,299.8,526.7,D,2020-07-14,"30.577,-94.551"
256,36.165,-120.56,414.4,1.4,1.2,2020-07-14,1915,Terra,MODIS,100,6.0NRT,320.5,564.7,D,2020-07-14,"36.165,-120.56"
257,36.168,-120.575,430.7,1.4,1.2,2020-07-14,1915,Terra,MODIS,100,6.0NRT,322.5,807.2,D,2020-07-14,"36.168,-120.575"
258,36.128,-120.51,363.4,1.4,1.2,2020-07-14,1915,Terra,MODIS,100,6.0NRT,319.1,127.9,D,2020-07-14,"36.128,-120.51"
259,36.125,-120.494,383.4,1.5,1.2,2020-07-14,1915,Terra,MODIS,100,6.0NRT,319.8,252.9,D,2020-07-14,"36.125,-120.494"
260,37.952,-114.058,380.4,3.2,1.7,2020-07-14,1915,Terra,MODIS,100,6.0NRT,308.1,780.6,D,2020-07-14,"37.952,-114.058"
261,37.944,-114.025,375.8,3.2,1.7,2020-07-14,1915,Terra,MODIS,100,6.0NRT,308.5,688.3,D,2020-07-14,"37.944,-114.025"
262,37.947,-114.03,376.8,3.2,1.7,2020-07-14,1915,Terra,MODIS,100,6.0NRT,309.3,711.6,D,2020-07-14,"37.947,-114.03"
263,37.226,-113.564,390.8,3.6,1.8,2020-07-14,1915,Terra,MODIS,100,6.0NRT,317.8,1198.4,D,2020-07-14,"37.226,-113.564"
264,37.234,-113.569,384.2,3.6,1.8,2020-07-14,1915,Terra,MODIS,100,6.0NRT,315.5,997.0,D,2020-07-14,"37.234,-113.569"
265,33.368,-110.164,386.8,1.4,1.2,2020-07-14,2050,Aqua,MODIS,100,6.0NRT,326.2,257.8,D,2020-07-14,"33.368,-110.164"
266,33.482,-110.14,361.2,1.4,1.2,2020-07-14,2050,Aqua,MODIS,100,6.0NRT,319.1,105.8,D,2020-07-14,"33.482,-110.14"
267,36.169,-120.562,373.9,1.5,1.2,2020-07-14,2050,Aqua,MODIS,100,6.0NRT,319.2,183.4,D,2020-07-14,"36.169,-120.562"
268,36.185,-120.554,409.6,1.5,1.2,2020-07-14,2050,Aqua,MODIS,100,6.0NRT,308.3,521.5,D,2020-07-14,"36.185,-120.554"
269,36.182,-120.571,493.0,1.5,1.2,2020-07-14,2050,Aqua,MODIS,100,6.0NRT,400.1,2496.6,D,2020-07-14,"36.182,-120.571"
270,36.193,-120.574,405.6,1.5,1.2,2020-07-14,2050,Aqua,MODIS,100,6.0NRT,302.8,482.0,D,2020-07-14,"36.193,-120.574"
271,36.19,-120.589,430.6,1.5,1.2,2020-07-14,2050,Aqua,MODIS,100,6.0NRT,313.1,835.5,D,2020-07-14,"36.19,-120.589"
272,36.172,-120.568,403.9,1.5,1.2,2020-07-14,2050,Aqua,MODIS,100,6.0NRT,325.1,442.8,D,2020-07-14,"36.172,-120.568"
273,36.169,-120.584,366.4,1.5,1.2,2020-07-14,2050,Aqua,MODIS,100,6.0NRT,319.0,141.4,D,2020-07-14,"36.169,-120.584"
274,36.179,-120.587,417.7,1.5,1.2,2020-07-14,2050,Aqua,MODIS,100,6.0NRT,324.3,626.6,D,2020-07-14,"36.179,-120.587"
275,37.942,-114.035,394.7,1.1,1.0,2020-07-14,2050,Aqua,MODIS,100,6.0NRT,326.6,220.7,D,2020-07-14,"37.942,-114.035"
276,37.94,-114.047,437.3,1.1,1.0,2020-07-14,2050,Aqua,MODIS,100,6.0NRT,342.2,592.9,D,2020-07-14,"37.94,-114.047"
277,37.939,-114.059,410.3,1.1,1.0,2020-07-14,2050,Aqua,MODIS,100,6.0NRT,334.4,327.3,D,2020-07-14,"37.939,-114.059"
278,37.951,-114.037,423.1,1.1,1.0,2020-07-14,2050,Aqua,MODIS,100,6.0NRT,322.5,440.6,D,2020-07-14,"37.951,-114.037"
279,37.949,-114.049,456.9,1.1,1.0,2020-07-14,2050,Aqua,MODIS,100,6.0NRT,339.7,865.1,D,2020-07-14,"37.949,-114.049"
280,37.961,-114.027,462.6,1.1,1.0,2020-07-14,2050,Aqua,MODIS,100,6.0NRT,337.7,963.2,D,2020-07-14,"37.961,-114.027"
281,37.96,-114.039,424.3,1.1,1.0,2020-07-14,2050,Aqua,MODIS,100,6.0NRT,327.7,455.9,D,2020-07-14,"37.96,-114.039"
282,37.971,-114.028,445.6,1.1,1.0,2020-07-14,2050,Aqua,MODIS,100,6.0NRT,316.2,707.6,D,2020-07-14,"37.971,-114.028"
283,37.969,-114.041,393.8,1.1,1.0,2020-07-14,2050,Aqua,MODIS,100,6.0NRT,317.2,220.4,D,2020-07-14,"37.969,-114.041"
284,37.163,-113.528,374.5,1.1,1.0,2020-07-14,2050,Aqua,MODIS,100,6.0NRT,332.3,107.0,D,2020-07-14,"37.163,-113.528"
285,37.16,-113.552,366.0,1.1,1.0,2020-07-14,2050,Aqua,MODIS,100,6.0NRT,331.4,75.1,D,2020-07-14,"37.16,-113.552"
286,37.172,-113.511,376.5,1.1,1.0,2020-07-14,2050,Aqua,MODIS,100,6.0NRT,331.4,119.4,D,2020-07-14,"37.172,-113.511"
287,37.171,-113.523,364.0,1.1,1.0,2020-07-14,2050,Aqua,MODIS,100,6.0NRT,333.2,67.4,D,2020-07-14,"37.171,-113.523"
288,37.181,-113.513,378.4,1.1,1.0,2020-07-14,2050,Aqua,MODIS,100,6.0NRT,331.0,130.1,D,2020-07-14,"37.181,-113.513"
289,37.191,-113.515,382.5,1.1,1.0,2020-07-14,2050,Aqua,MODIS,100,6.0NRT,328.8,148.9,D,2020-07-14,"37.191,-113.515"
290,37.212,-113.57,361.9,1.1,1.0,2020-07-14,2050,Aqua,MODIS,100,6.0NRT,327.1,59.7,D,2020-07-14,"37.212,-113.57"
291,37.222,-113.572,381.9,1.1,1.0,2020-07-14,2050,Aqua,MODIS,100,6.0NRT,329.7,139.7,D,2020-07-14,"37.222,-113.572"
292,37.22,-113.585,368.1,1.1,1.0,2020-07-14,2050,Aqua,MODIS,100,6.0NRT,330.3,83.7,D,2020-07-14,"37.22,-113.585"
293,37.232,-113.562,393.0,1.1,1.0,2020-07-14,2050,Aqua,MODIS,100,6.0NRT,335.8,204.6,D,2020-07-14,"37.232,-113.562"
294,37.231,-113.575,375.2,1.1,1.0,2020-07-14,2050,Aqua,MODIS,100,6.0NRT,332.1,111.3,D,2020-07-14,"37.231,-113.575"
295,37.243,-113.552,390.6,1.1,1.0,2020-07-14,2050,Aqua,MODIS,100,6.0NRT,322.6,200.0,D,2020-07-14,"37.243,-113.552"
296,37.165,-113.516,368.9,1.1,1.0,2020-07-14,2050,Aqua,MODIS,100,6.0NRT,326.8,85.6,D,2020-07-14,"37.165,-113.516"
297,37.242,-113.564,415.2,1.1,1.0,2020-07-14,2050,Aqua,MODIS,100,6.0NRT,335.7,370.5,D,2020-07-14,"37.242,-113.564"
298,31.366,-99.205,321.0,1.1,1.0,2020-07-15,435,Terra,MODIS,100,6.0NRT,301.0,15.4,N,2020-07-15,"31.366,-99.205"
299,31.377,-99.178,324.0,1.1,1.0,2020-07-15,435,Terra,MODIS,100,6.0NRT,300.1,20.0,N,2020-07-15,"31.377,-99.178"
300,31.373,-99.2,324.8,1.1,1.0,2020-07-15,435,Terra,MODIS,100,6.0NRT,301.6,20.6,N,2020-07-15,"31.373,-99.2"
301,31.382,-99.202,322.8,1.1,1.0,2020-07-15,435,Terra,MODIS,100,6.0NRT,301.2,18.3,N,2020-07-15,"31.382,-99.202"
302,31.38,-99.214,324.3,1.1,1.0,2020-07-15,435,Terra,MODIS,100,6.0NRT,301.0,20.0,N,2020-07-15,"31.38,-99.214"
303,31.391,-99.204,338.4,1.1,1.0,2020-07-15,435,Terra,MODIS,100,6.0NRT,303.0,40.3,N,2020-07-15,"31.391,-99.204"
304,31.39,-99.216,348.2,1.1,1.0,2020-07-15,435,Terra,MODIS,100,6.0NRT,303.6,60.7,N,2020-07-15,"31.39,-99.216"
305,31.401,-99.207,338.9,1.1,1.0,2020-07-15,435,Terra,MODIS,100,6.0NRT,303.3,41.3,N,2020-07-15,"31.401,-99.207"
306,31.399,-99.218,349.7,1.1,1.0,2020-07-15,435,Terra,MODIS,100,6.0NRT,304.2,64.0,N,2020-07-15,"31.399,-99.218"
307,31.41,-99.209,343.8,1.1,1.0,2020-07-15,435,Terra,MODIS,100,6.0NRT,304.3,51.3,N,2020-07-15,"31.41,-99.209"
308,31.408,-99.22,354.3,1.1,1.0,2020-07-15,435,Terra,MODIS,100,6.0NRT,304.8,75.7,N,2020-07-15,"31.408,-99.22"
309,31.419,-99.211,342.0,1.1,1.0,2020-07-15,435,Terra,MODIS,100,6.0NRT,303.2,47.4,N,2020-07-15,"31.419,-99.211"
310,31.417,-99.222,356.3,1.1,1.0,2020-07-15,435,Terra,MODIS,100,6.0NRT,303.7,81.3,N,2020-07-15,"31.417,-99.222"
311,31.428,-99.213,323.0,1.1,1.0,2020-07-15,435,Terra,MODIS,100,6.0NRT,301.7,17.8,N,2020-07-15,"31.428,-99.213"
312,31.427,-99.224,325.4,1.1,1.0,2020-07-15,435,Terra,MODIS,100,6.0NRT,301.7,20.7,N,2020-07-15,"31.427,-99.224"
313,43.79,-107.909,320.8,1.7,1.3,2020-07-15,440,Terra,MODIS,100,6.0NRT,288.7,44.1,N,2020-07-15,"43.79,-107.909"
314,33.47,-110.212,327.6,4.5,1.9,2020-07-15,615,Terra,MODIS,100,6.0NRT,294.3,209.9,N,2020-07-15,"33.47,-110.212"
315,33.47,-110.217,325.2,4.5,1.9,2020-07-15,615,Terra,MODIS,100,6.0NRT,294.0,188.8,N,2020-07-15,"33.47,-110.217"
316,36.195,-120.553,321.3,1.1,1.1,2020-07-15,615,Terra,MODIS,100,6.0NRT,294.2,20.4,N,2020-07-15,"36.195,-120.553"
317,36.1,-120.502,325.1,1.1,1.1,2020-07-15,615,Terra,MODIS,100,6.0NRT,295.7,25.7,N,2020-07-15,"36.1,-120.502"
318,36.112,-120.479,334.6,1.1,1.1,2020-07-15,615,Terra,MODIS,100,6.0NRT,297.8,39.7,N,2020-07-15,"36.112,-120.479"
319,36.111,-120.492,340.6,1.1,1.1,2020-07-15,615,Terra,MODIS,100,6.0NRT,298.5,50.5,N,2020-07-15,"36.111,-120.492"
320,36.109,-120.504,381.3,1.1,1.1,2020-07-15,615,Terra,MODIS,100,6.0NRT,303.0,187.4,N,2020-07-15,"36.109,-120.504"
321,36.108,-120.516,352.1,1.1,1.1,2020-07-15,615,Terra,MODIS,100,6.0NRT,297.0,78.0,N,2020-07-15,"36.108,-120.516"
322,36.122,-120.481,323.5,1.1,1.1,2020-07-15,615,Terra,MODIS,100,6.0NRT,295.3,23.4,N,2020-07-15,"36.122,-120.481"
323,38.007,-113.999,374.5,2.8,1.6,2020-07-15,615,Terra,MODIS,100,6.0NRT,297.2,596.6,N,2020-07-15,"38.007,-113.999"
324,37.995,-114.005,325.3,2.8,1.6,2020-07-15,615,Terra,MODIS,100,6.0NRT,294.1,107.6,N,2020-07-15,"37.995,-114.005"
325,38.012,-113.972,321.7,2.8,1.6,2020-07-15,615,Terra,MODIS,100,6.0NRT,290.3,92.0,N,2020-07-15,"38.012,-113.972"
326,38.01,-114.007,362.5,2.8,1.6,2020-07-15,615,Terra,MODIS,100,6.0NRT,295.5,423.2,N,2020-07-15,"38.01,-114.007"
327,39.769,-108.394,393.9,1.1,1.0,2020-07-15,1815,Terra,MODIS,100,6.0NRT,317.4,220.0,D,2020-07-15,"39.769,-108.394"
328,43.769,-107.911,360.6,1.0,1.0,2020-07-15,1815,Terra,MODIS,100,6.0NRT,326.6,58.5,D,2020-07-15,"43.769,-107.911"
329,40.083,-108.079,363.8,1.5,1.2,2020-07-15,1955,Aqua,MODIS,100,6.0NRT,311.3,135.7,D,2020-07-15,"40.083,-108.079"
330,40.079,-108.096,396.3,1.5,1.2,2020-07-15,1955,Aqua,MODIS,100,6.0NRT,316.5,370.0,D,2020-07-15,"40.079,-108.096"
331,40.086,-108.085,397.1,1.5,1.2,2020-07-15,1955,Aqua,MODIS,100,6.0NRT,315.4,377.0,D,2020-07-15,"40.086,-108.085"
332,40.083,-108.103,387.2,1.5,1.2,2020-07-15,1955,Aqua,MODIS,100,6.0NRT,319.5,289.3,D,2020-07-15,"40.083,-108.103"
333,43.768,-107.857,361.4,1.2,1.1,2020-07-15,2000,Aqua,MODIS,100,6.0NRT,330.5,71.0,D,2020-07-15,"43.768,-107.857"
334,36.178,-120.591,384.2,1.6,1.3,2020-07-15,2135,Aqua,MODIS,100,6.0NRT,320.1,306.2,D,2020-07-15,"36.178,-120.591"
335,36.105,-120.516,386.5,1.6,1.3,2020-07-15,2135,Aqua,MODIS,100,6.0NRT,324.3,317.7,D,2020-07-15,"36.105,-120.516"
336,36.672,-121.006,376.1,1.6,1.2,2020-07-15,2135,Aqua,MODIS,100,6.0NRT,316.9,224.7,D,2020-07-15,"36.672,-121.006"
337,36.661,-121.004,369.4,1.6,1.2,2020-07-15,2135,Aqua,MODIS,100,6.0NRT,313.5,180.0,D,2020-07-15,"36.661,-121.004"
338,36.213,-120.557,324.1,3.5,1.8,2020-07-16,520,Terra,MODIS,100,6.0NRT,295.7,127.4,N,2020-07-16,"36.213,-120.557"
339,36.222,-120.569,321.5,3.5,1.8,2020-07-16,520,Terra,MODIS,100,6.0NRT,294.9,113.6,N,2020-07-16,"36.222,-120.569"
340,34.446,-111.988,320.2,1.2,1.1,2020-07-16,520,Terra,MODIS,100,6.0NRT,297.0,19.7,N,2020-07-16,"34.446,-111.988"
341,34.432,-112.012,354.3,1.2,1.1,2020-07-16,520,Terra,MODIS,100,6.0NRT,300.0,91.2,N,2020-07-16,"34.432,-112.012"
342,34.301,-111.805,335.6,1.2,1.1,2020-07-16,520,Terra,MODIS,100,6.0NRT,295.7,45.4,N,2020-07-16,"34.301,-111.805"
343,34.455,-111.99,327.5,1.2,1.1,2020-07-16,520,Terra,MODIS,100,6.0NRT,297.7,29.6,N,2020-07-16,"34.455,-111.99"
344,34.444,-112.001,326.4,1.2,1.1,2020-07-16,520,Terra,MODIS,100,6.0NRT,298.2,27.4,N,2020-07-16,"34.444,-112.001"
345,34.441,-112.014,347.1,1.2,1.1,2020-07-16,520,Terra,MODIS,100,6.0NRT,298.1,69.8,N,2020-07-16,"34.441,-112.014"
346,42.682,-111.596,327.5,1.0,1.0,2020-07-16,525,Terra,MODIS,100,6.0NRT,284.0,29.2,N,2020-07-16,"42.682,-111.596"
347,36.338,-112.574,321.3,1.1,1.0,2020-07-16,935,Aqua,MODIS,100,6.0NRT,284.4,23.2,N,2020-07-16,"36.338,-112.574"
348,34.454,-112.011,324.6,1.2,1.1,2020-07-16,935,Aqua,MODIS,100,6.0NRT,294.7,27.5,N,2020-07-16,"34.454,-112.011"
349,34.306,-111.803,326.2,1.2,1.1,2020-07-16,935,Aqua,MODIS,100,6.0NRT,293.7,32.2,N,2020-07-16,"34.306,-111.803"
350,36.227,-120.583,412.4,1.1,1.0,2020-07-16,1900,Terra,MODIS,100,6.0NRT,320.2,345.8,D,2020-07-16,"36.227,-120.583"
351,36.225,-120.571,377.1,1.1,1.0,2020-07-16,1900,Terra,MODIS,100,6.0NRT,317.4,134.1,D,2020-07-16,"36.225,-120.571"
