,ozone,longitude,latitude,date
17153,294.0,-118.23638889,34.50222222,2015-07-26
17154,289.0,-118.44861111,34.51555556,2015-08-13
17155,299.0,-117.83277778,34.41472222,2015-06-21
17156,306.0,-118.66583333,34.55055556,2015-06-23
17157,297.0,-117.72416667,34.38666667,2015-07-18
17158,306.0,-118.50638889,34.33861111,2015-07-17
17159,292.0,-118.27083333,34.59805556,2015-07-31
17160,306.0,-117.68611111,34.37722222,2015-07-17
17161,293.0,-118.38055556,34.63944444,2015-08-28
17162,294.0,-118.28222222,34.49222222,2015-08-26
17163,293.0,-117.89277778,34.46694444,2015-07-30
17164,282.0,-118.57972222,34.71305556,2015-09-09
17165,279.0,-118.44888889,34.69,2015-09-10
17166,309.0,-117.66111111,34.34555556,2015-07-04
17167,282.0,-117.74944444,34.36638889,2015-09-09
17168,274.0,-117.66833333,34.37694444,2015-10-15
17169,297.0,-117.635,34.25027778,2015-06-28
17170,287.0,-117.67055556,34.175,2015-08-11
17171,266.0,-117.62777778,34.27361111,2015-11-01
17172,328.0,-117.91944444,34.15111111,2015-04-19
17173,340.0,-118.50444444,34.34583333,2015-05-04
17174,330.0,-118.32361111,34.30944444,2015-04-12
17175,282.0,-118.65388889,34.53583333,2015-11-13
17176,273.0,-118.30722222,34.475,2015-12-02
17177,284.0,-118.31583333,34.585,2015-08-29
17178,288.0,-116.695,32.84083333,2015-07-26
17179,298.0,-116.61444444,32.83944444,2015-08-19
17180,284.0,-116.70277778,32.83861111,2015-08-29
17181,298.0,-116.52583333,32.68527778,2015-07-24
17182,292.0,-116.52972222,32.81833333,2015-08-26
17183,285.0,-116.46277778,32.69305556,2015-08-27
17184,285.0,-116.51361111,32.81194444,2015-08-23
17185,298.0,-116.44444444,32.87722222,2015-07-03
17186,298.0,-116.44277778,32.88583333,2015-08-19
17187,285.0,-116.44055556,32.88472222,2015-08-22
17188,293.0,-116.53722222,32.81916667,2015-08-10
17189,293.0,-116.82166667,32.88472222,2015-08-05
17190,285.0,-116.64305556,32.79666667,2015-08-22
17191,298.0,-116.82166667,32.88472222,2015-08-01
17192,297.0,-116.72222222,32.81333333,2015-08-14
17193,294.0,-116.47388889,32.6925,2015-07-30
17194,290.0,-116.73333333,32.85861111,2015-08-25
17195,292.0,-116.72611111,32.86111111,2015-08-26
17196,297.0,-116.70972222,32.84111111,2015-03-31
17197,284.0,-116.70583333,32.83583333,2015-03-11
17198,310.0,-116.52305556,32.85666667,2015-03-26
17199,277.0,-116.74194444,32.85444444,2015-02-18
17200,285.0,-116.73027778,32.83361111,2015-02-17
17201,277.0,-116.56166667,32.85694444,2015-09-08
17202,298.0,-117.41777778,33.64527778,2015-01-30
17203,307.0,-117.55888889,33.67361111,2015-06-01
17204,296.0,-117.30583333,33.525,2015-06-24
17205,321.0,-117.39,33.65111111,2015-07-15
17206,305.0,-117.38222222,33.63111111,2015-06-30
17207,279.0,-117.36083333,33.64222222,2015-10-11
17208,279.0,-117.4575,33.60222222,2015-10-14
17209,270.0,-117.57583333,33.8275,2015-11-23
17210,327.0,-117.47277778,33.63027778,2015-12-28
17211,287.0,-117.63,33.74694444,2015-11-18
17212,333.0,-116.80888889,33.2875,2015-04-19
17213,335.0,-116.81527778,33.29027778,2015-05-27
17214,295.0,-116.88722222,33.3275,2015-07-18
17215,291.0,-116.90777778,33.32583333,2015-07-27
17216,283.0,-116.90416667,33.35555556,2015-08-06
17217,265.0,-116.89527778,33.3275,2015-09-25
17218,253.0,-118.92944444,37.63055556,2015-01-18
17219,372.0,-123.38388889,41.79027778,2015-02-22
17220,410.0,-123.37722222,41.79222222,2015-05-12
17221,274.0,-123.24805556,41.86388889,2015-09-30
17222,296.0,-123.16305556,41.85694444,2015-10-03
17223,296.0,-123.38388889,41.78972222,2015-10-03
17224,324.0,-121.45888889,40.73611111,2015-07-10
17225,367.0,-119.79138889,34.50583333,2015-04-09
17226,332.0,-119.81944444,34.50777778,2015-04-13
17227,300.0,-119.4125,34.82416667,2015-06-22
17228,258.0,-119.62638889,34.47805556,2015-10-29
17229,285.0,-119.35027778,34.38333333,2015-09-18
17230,290.0,-119.2525,34.46527778,2015-12-07
17231,320.0,-121.73055556,36.20444444,2015-07-05
17232,312.0,-121.77777778,36.24138889,2015-07-04
17233,318.0,-121.73444444,36.20555556,2015-03-31
17234,292.0,-119.08805556,34.82055556,2015-08-18
17235,280.0,-119.10222222,34.79694444,2015-09-10
17236,306.0,-123.44138889,40.3575,2015-07-30
17237,306.0,-123.52138889,40.23305556,2015-07-30
17238,303.0,-120.44472222,39.82083333,2015-02-24
17239,374.0,-120.48472222,39.79916667,2015-05-12
17240,346.0,-120.94138889,40.17472222,2015-04-23
17241,267.0,-120.79,40.16138889,2015-09-26
17242,374.0,-120.48416667,39.78472222,2015-05-12
17243,306.0,-117.47777778,34.33916667,2015-07-17
17244,345.0,-116.79333333,33.71944444,2015-04-07
17245,330.0,-116.705,33.75444444,2015-04-12
17246,330.0,-116.69777778,33.62972222,2015-04-30
17247,300.0,-116.79944444,33.83305556,2015-06-11
17248,295.0,-116.6675,33.67583333,2015-07-18
17249,291.0,-116.57083333,33.84833333,2015-07-27
17250,298.0,-116.78333333,33.8125,2015-08-02
17251,283.0,-116.62611111,33.52833333,2015-09-08
17252,283.0,-116.77666667,33.79638889,2015-09-17
17253,293.0,-116.71777778,33.56444444,2015-12-06
17254,281.0,-116.70083333,33.74805556,2015-11-15
17255,292.0,-116.90277778,34.23444444,2015-01-27
17256,336.0,-122.33416667,41.16277778,2015-06-23
17257,291.0,-122.29638889,41.1725,2015-08-25
17258,325.0,-122.31694444,41.145,2015-09-03
17259,317.0,-122.31388889,41.14555556,2015-09-05
17260,295.0,-122.30027778,41.29694444,2015-08-21
17261,312.0,-122.39527778,40.91777778,2015-07-06
17262,306.0,-122.26805556,40.87777778,2015-06-26
17263,306.0,-122.39027778,40.88055556,2015-06-26
17264,287.0,-122.33611111,40.85111111,2015-03-28
17265,306.0,-123.46138889,40.89861111,2015-07-30
17266,306.0,-123.45138889,40.88111111,2015-07-30
17267,356.0,-123.32722222,40.375,2015-05-02
17268,357.0,-123.2475,40.42777778,2015-05-26
17269,315.0,-122.95388889,40.39916667,2015-07-29
17270,306.0,-123.50666667,40.60916667,2015-07-30
17271,306.0,-123.47777778,40.58833333,2015-07-30
17272,307.0,-123.48138889,40.79611111,2015-06-28
17273,299.0,-122.77972222,40.9125,2015-07-04
17274,332.0,-119.985,38.19083333,2015-04-22
17275,308.0,-120.14361111,37.82,2015-07-29
17276,325.0,-120.18555556,39.20722222,2015-07-09
17277,319.0,-120.04666667,39.4725,2015-07-08
17278,310.0,-120.04666667,39.4725,2015-08-05
17279,344.0,-120.18888889,39.22722222,2015-04-04
17280,301.0,-120.19972222,39.25527778,2015-06-27
17281,310.0,-121.09388889,39.47861111,2015-06-17
17282,255.0,-121.03527778,39.45583333,2015-02-06
17283,277.0,-120.45388889,39.66222222,2015-09-20
17284,297.0,-119.99861111,38.85055556,2015-04-28
17285,240.0,-119.95444444,38.93972222,2015-10-09
17286,278.0,-119.94416667,38.94388889,2015-09-24
17287,315.0,-120.02166667,38.84361111,2015-06-01
17288,351.0,-120.04916667,38.91027778,2015-04-24
17289,287.0,-120.02527778,39.24666667,2015-08-28
17290,304.0,-120.02555556,38.92472222,2015-07-26
17291,287.0,-120.03083333,38.85361111,2015-01-04
17292,289.0,-120.00527778,38.9,2015-08-17
17293,263.0,-120.04944444,38.84888889,2015-10-13
17294,282.0,-120.16472222,39.125,2015-10-18
17295,307.0,-120.0525,38.80472222,2015-07-29
17296,308.0,-120.31805556,38.74861111,2015-08-07
17297,282.0,-120.11944444,38.80138889,2015-09-22
17298,302.0,-120.32,38.56472222,2015-07-02
17299,327.0,-120.36277778,38.56777778,2015-07-20
17300,309.0,-120.21861111,38.79083333,2015-07-21
17301,380.0,-120.12777778,38.64777778,2015-05-23
17302,344.0,-120.73333333,38.94027778,2015-04-15
17303,320.0,-120.35888889,38.7675,2015-07-23
17304,326.0,-120.0,38.84638889,2015-07-10
17305,330.0,-120.76833333,38.96527778,2015-06-07
17306,291.0,-120.3425,38.55277778,2015-08-28
17307,296.0,-120.03416667,38.815,2015-07-30
17308,286.0,-118.3225,36.77527778,2015-09-10
17309,302.0,-122.86083333,41.32694444,2015-07-30
17310,350.0,-121.52361111,40.77861111,2015-05-22
17311,299.0,-121.41888889,40.64944444,2015-07-02
17312,300.0,-119.795,34.49138889,2015-06-22
17313,291.0,-122.77611111,39.13388889,2015-08-19
17314,301.0,-122.92944444,39.21277778,2015-09-02
17315,309.0,-123.56972222,40.99,2015-06-09
17316,302.0,-123.41972222,40.30861111,2015-07-31
17317,271.0,-123.56194444,41.29333333,2015-01-15
17318,263.0,-123.44972222,41.37555556,2015-11-02
17319,315.0,-123.56138889,40.88833333,2015-07-06
17320,330.0,-123.74888889,41.92305556,2015-06-16
17321,302.0,-123.545,40.90972222,2015-07-31
17322,347.0,-123.56,41.29666667,2015-05-05
17323,307.0,-120.45333333,39.82222222,2015-07-21
17324,327.0,-120.39083333,39.81944444,2015-07-12
17325,247.0,-120.8675,39.935,2015-02-06
17326,285.0,-120.95,40.15027778,2015-09-11
17327,255.0,-120.89555556,39.96138889,2015-10-12
17328,290.0,-121.05888889,39.94166667,2015-08-18
17329,311.0,-120.86972222,40.0825,2015-08-09
17330,374.0,-120.99972222,39.925,2015-05-11
17331,319.0,-120.71333333,39.99583333,2015-07-08
17332,308.0,-120.82666667,40.09472222,2015-07-21
17333,308.0,-120.94277778,40.06972222,2015-07-21
17334,308.0,-120.90611111,40.04666667,2015-07-21
17335,299.0,-120.96666667,40.14472222,2015-12-07
17336,313.0,-120.26194444,39.86138889,2015-07-07
17337,315.0,-121.00583333,39.66833333,2015-03-06
17338,313.0,-121.24555556,39.75944444,2015-06-09
17339,320.0,-121.34944444,39.66611111,2015-06-06
17340,303.0,-121.13611111,39.54833333,2015-07-03
17341,320.0,-121.27027778,39.645,2015-06-06
17342,317.0,-121.04333333,39.64638889,2015-09-05
17343,317.0,-121.06472222,39.62138889,2015-09-05
17344,280.0,-121.38888889,39.85527778,2015-09-12
17345,286.0,-121.33861111,39.51916667,2015-09-11
17346,307.0,-121.31277778,39.7125,2015-08-02
17347,317.0,-120.365,39.81583333,2015-06-15
17348,325.0,-120.47944444,39.81083333,2015-07-09
17349,295.0,-117.43305556,34.21083333,2015-01-22
17350,309.0,-117.47638889,34.34027778,2015-04-03
17351,335.0,-117.5,34.21777778,2015-03-29
17352,273.0,-116.80361111,34.29,2015-11-05
17353,327.0,-117.15027778,34.25027778,2015-04-04
17354,328.0,-117.20027778,34.29805556,2015-04-18
17355,303.0,-117.07194444,34.20611111,2015-08-08
17356,289.0,-116.90666667,34.23444444,2015-08-23
17357,313.0,-117.28527778,34.23222222,2015-02-04
17358,307.0,-116.74277778,34.21166667,2015-06-13
17359,290.0,-117.31666667,34.2725,2015-08-24
17360,339.0,-117.01722222,34.27777778,2015-06-04
17361,292.0,-116.90083333,34.15694444,2015-06-17
17362,292.0,-116.99194444,34.27194444,2015-09-08
17363,388.0,-116.9225,34.21222222,2015-04-26
17364,360.0,-116.81694444,34.21777778,2015-04-07
17365,288.0,-116.7575,34.22,2015-08-12
17366,289.0,-117.12805556,34.28027778,2015-08-23
17367,295.0,-116.93277778,34.26583333,2015-07-18
17368,302.0,-116.85916667,34.27611111,2015-07-06
17369,293.0,-117.03361111,34.21444444,2015-07-30
17370,270.0,-117.26777778,34.22694444,2015-12-04
17371,299.0,-116.91805556,34.21805556,2015-11-03
17372,280.0,-116.87027778,34.28222222,2015-09-09
17373,337.0,-116.90583333,34.23194444,2015-05-04
17374,311.0,-116.90666667,34.23944444,2015-02-25
17375,343.0,-118.47055556,35.64666667,2015-05-25
17376,303.0,-118.44361111,35.53611111,2015-07-01
17377,294.0,-122.32194444,41.14861111,2015-07-04
17378,294.0,-122.27472222,41.15555556,2015-07-04
17379,315.0,-122.00638889,41.275,2015-07-21
17380,302.0,-123.42472222,40.68972222,2015-08-01
17381,311.0,-123.43583333,40.57194444,2015-01-28
17382,318.0,-123.28638889,40.71638889,2015-01-29
17383,324.0,-122.785,40.75166667,2015-08-10
17384,318.0,-119.02083333,37.33888889,2015-06-12
17385,296.0,-119.06944444,37.34388889,2015-07-01
17386,298.0,-119.00472222,37.315,2015-07-02
17387,298.0,-119.09222222,37.32222222,2015-07-02
17388,297.0,-119.20416667,37.24222222,2015-09-08
17389,248.0,-119.19583333,37.22444444,2015-10-31
17390,304.0,-118.98861111,37.19527778,2015-07-21
17391,304.0,-119.45277778,37.26944444,2015-01-21
17392,258.0,-120.0,38.21083333,2015-11-20
17393,328.0,-120.13333333,38.11694444,2015-07-09
17394,300.0,-120.005,38.79611111,2015-06-27
17395,288.0,-114.6442,32.74,2015-07-20
17396,281.0,-123.245814,39.793808,2015-09-12
17397,289.0,-120.935358,38.668169,2015-08-17
17398,302.0,-123.245814,39.793808,2015-07-30
17399,293.0,-120.5178,38.3983,2015-08-21
17400,296.0,-115.56,35.4717,2015-08-07
17401,298.0,-117.47435,34.01875,2015-07-28
17402,303.0,-117.6272,35.6167,2015-08-01
17403,279.0,-115.4356,35.5028,2015-11-13
17404,263.0,-116.68536,33.57873,2015-12-02
17405,314.0,-117.10396,33.9371,2015-06-13
17406,264.0,-115.995,32.737,2015-02-07
17407,256.0,-116.456088,33.948264,2015-01-17
17408,320.0,-117.275669,33.687979,2015-03-08
17409,283.0,-116.537317,34.085086,2015-02-11
17410,309.0,-117.232479,33.62264,2015-03-28
17411,270.0,-116.81037,32.65502,2015-03-16
17412,309.0,-114.530267,33.714459,2015-04-05
17413,356.0,-117.273539,33.818782,2015-04-10
17414,324.0,-116.900957,33.639646,2015-04-17
17415,320.0,-118.2105,34.4458,2015-04-16
17416,323.0,-117.294039,33.664577,2015-04-17
17417,332.0,-116.709055,33.589773,2015-04-14
17418,388.0,-116.577303,34.003404,2015-04-25
17419,369.0,-116.922012,33.642912,2015-04-26
17420,375.0,-116.3211,33.6758,2015-05-07
17421,351.0,-116.81015,32.65502,2015-05-17
17422,322.0,-123.6561,41.0239,2015-07-25
17423,306.0,-123.6775,41.0544,2015-07-30
17424,300.0,-123.6656,41.0431,2015-08-01
17425,300.0,-123.6508,41.0339,2015-08-02
17426,300.0,-123.6694,41.0528,2015-08-02
17427,323.0,-123.6847,41.0536,2015-08-05
17428,323.0,-123.6597,41.0108,2015-08-08
17429,323.0,-123.65,41.0264,2015-08-08
17430,322.0,-123.6464,41.0308,2015-08-09
17431,322.0,-123.6694,41.0439,2015-08-09
17432,324.0,-123.6003,41.0297,2015-08-11
17433,324.0,-123.6628,41.0267,2015-08-11
17434,324.0,-123.7586,41.2075,2015-08-12
17435,312.0,-123.655,41.0347,2015-08-15
17436,312.0,-123.6547,41.0347,2015-08-15
17437,312.0,-123.6733,41.0469,2015-08-15
17438,312.0,-123.6506,41.0286,2015-08-15
17439,299.0,-123.6775,41.0544,2015-08-17
17440,293.0,-123.6775,41.0544,2015-08-20
17441,297.0,-123.6628,41.0269,2015-09-02
17442,316.0,-123.6917,41.0831,2015-09-06
17443,289.0,-123.6847,41.0619,2015-09-10
17444,289.0,-123.6764,41.0589,2015-09-10
17445,281.0,-123.6761,41.0586,2015-09-13
17446,281.0,-123.6761,41.0586,2015-09-13
17447,328.0,-123.6939,41.0833,2015-09-16
17448,291.0,-123.6858,41.0522,2015-09-21
17449,280.0,-123.6914,41.0828,2015-09-26
17450,280.0,-123.6692,41.0444,2015-09-26
17451,280.0,-123.6633,41.035,2015-09-26
17452,280.0,-123.6731,41.0478,2015-09-27
17453,274.0,-123.6947,41.0869,2015-09-28
17454,274.0,-123.7036,41.0364,2015-09-29
17455,274.0,-123.6814,41.0528,2015-09-30
17456,274.0,-123.6864,41.06,2015-10-01
17457,274.0,-123.6606,41.0236,2015-10-01
17458,274.0,-123.6642,41.0375,2015-10-01
17459,264.0,-123.67,41.0528,2015-10-02
17460,283.0,-123.6967,41.0767,2015-10-04
17461,283.0,-123.6625,41.0267,2015-10-04
17462,283.0,-123.6797,41.0558,2015-10-04
17463,267.0,-123.6864,41.0492,2015-10-10
17464,267.0,-123.6911,41.0817,2015-10-10
17465,258.0,-123.6767,41.0139,2015-10-11
17466,259.0,-123.6728,41.0478,2015-10-12
17467,259.0,-123.6869,41.0792,2015-10-12
17468,319.0,-117.30797,33.758573,2015-06-06
17469,309.0,-116.94621,33.9019,2015-06-07
17470,338.0,-116.603306,33.914089,2015-06-03
17471,299.0,-117.199783,34.08964,2015-06-08
17472,304.0,-117.420183,33.78245,2015-06-10
17473,319.0,-114.824799,32.758694,2015-06-05
17474,312.0,-117.2756,34.7989,2015-06-12
17475,301.0,-116.625383,33.465705,2015-06-23
17476,294.0,-116.49608,32.61807,2015-06-29
17477,301.0,-117.23996,33.69728,2015-07-03
17478,314.0,-116.268267,34.2173,2015-07-08
17479,305.0,-116.62704,33.554887,2015-07-11
17480,297.0,-116.84903,33.48456,2015-07-12
17481,294.0,-116.62183,32.59005,2015-07-13
17482,316.0,-116.882497,33.81353,2015-07-10
17483,309.0,-117.059395,33.946688,2015-07-13
17484,296.0,-119.0808,35.5247,2015-07-27
17485,312.0,-122.49306,39.91194,2015-07-29
17486,294.0,-119.0619,38.0739,2015-08-01
17487,284.0,-121.749533,36.570633,2015-09-20
17488,260.0,-119.203597,38.2471,2015-10-02
17489,298.0,-119.0508,35.4881,2015-09-07
17490,245.0,-119.2333,38.2153,2015-02-06
17491,343.0,-118.5039,35.6644,2015-05-25
17492,330.0,-118.4344,35.3019,2015-05-27
17493,360.0,-119.5586,38.6508,2015-06-05
17494,306.0,-119.0867,35.6056,2015-06-25
17495,301.0,-120.4353,35.375,2015-06-20
17496,299.0,-120.840653,36.555661,2015-06-27
17497,300.0,-119.4592,36.6689,2015-07-01
17498,272.0,-122.5061,37.7869,2015-02-12
17499,317.0,-122.4297,37.8072,2015-03-12
17500,373.0,-122.5069,37.7844,2015-05-11
17501,373.0,-122.5094,37.7842,2015-05-18
17502,317.0,-122.2608,37.8078,2015-06-09
17503,328.0,-122.4797,37.6206,2015-07-23
17504,273.0,-123.6847,41.0617,2015-01-09
17505,323.0,-123.6642,41.0275,2015-01-30
17506,323.0,-123.6672,41.0322,2015-01-30
17507,355.0,-123.685,41.0597,2015-02-10
17508,316.0,-123.6556,41.0317,2015-03-05
17509,320.0,-123.695,41.0858,2015-03-07
17510,320.0,-123.695,41.0858,2015-03-07
17511,296.0,-123.6847,41.0619,2015-03-16
17512,298.0,-123.6906,41.0853,2015-03-21
17513,363.0,-123.6847,41.0497,2015-04-04
17514,263.0,-123.7119,41.0969,2015-11-02
17515,267.0,-123.6556,41.0311,2015-11-06
17516,276.0,-123.6811,41.0481,2015-11-23
17517,288.0,-123.6836,41.0619,2015-12-01
17518,369.0,-116.3542,34.1569,2015-04-23
17519,314.0,-116.585,33.9344,2015-04-27
17520,299.0,-115.85433,34.12217,2015-06-22
17521,301.0,-123.6878,41.0797,2015-04-27
17522,316.0,-123.6881,41.0658,2015-04-28
17523,316.0,-123.6881,41.0658,2015-04-29
17524,341.0,-123.7036,41.0864,2015-05-03
17525,333.0,-123.7044,41.0858,2015-05-04
17526,333.0,-123.6708,41.0317,2015-05-04
17527,363.0,-123.6878,41.0794,2015-05-16
17528,363.0,-123.6878,41.0794,2015-05-16
17529,363.0,-123.6672,41.0506,2015-05-17
17530,355.0,-123.6553,41.0267,2015-05-21
17531,355.0,-123.6489,41.0264,2015-05-21
17532,346.0,-123.6442,41.0278,2015-05-22
17533,359.0,-123.6542,41.0308,2015-05-23
17534,359.0,-123.6508,41.0292,2015-05-23
17535,359.0,-123.6908,41.0814,2015-05-23
17536,359.0,-123.6578,41.0311,2015-05-24
17537,328.0,-123.6489,41.0267,2015-05-28
17538,321.0,-123.685,41.0619,2015-05-30
17539,321.0,-123.6783,41.0758,2015-05-30
17540,321.0,-123.6539,41.0269,2015-05-31
17541,321.0,-123.6781,41.0753,2015-05-31
17542,352.0,-123.685,41.0597,2015-06-01
17543,316.0,-123.6492,41.0272,2015-06-06
17544,316.0,-123.6494,41.0275,2015-06-06
17545,316.0,-123.6933,41.0778,2015-06-06
17546,310.0,-123.6836,41.0553,2015-06-08
17547,325.0,-123.6503,41.0267,2015-06-11
17548,313.0,-123.6683,41.015,2015-06-13
17549,313.0,-123.6525,41.0278,2015-06-13
17550,313.0,-123.6481,41.0414,2015-06-13
17551,341.0,-123.6481,41.0414,2015-06-21
17552,338.0,-123.6697,41.0358,2015-06-23
17553,338.0,-123.7128,41.0969,2015-06-23
17554,338.0,-123.6722,41.0247,2015-06-23
17555,316.0,-123.6961,41.0869,2015-06-24
17556,316.0,-123.6869,41.0606,2015-06-25
17557,316.0,-123.6878,41.0608,2015-06-25
17558,316.0,-123.6797,41.0539,2015-06-25
17559,316.0,-123.6486,41.0264,2015-06-25
17560,316.0,-123.6447,41.0233,2015-06-25
17561,309.0,-123.6842,41.0617,2015-06-26
17562,309.0,-123.6597,41.0353,2015-06-27
17563,309.0,-123.655,41.0247,2015-06-27
17564,311.0,-123.6681,41.0319,2015-06-29
17565,296.0,-123.6694,41.0356,2015-07-03
17566,296.0,-123.6694,41.0356,2015-07-04
17567,296.0,-123.6664,41.0386,2015-07-04
17568,319.0,-123.6503,41.0275,2015-07-06
17569,319.0,-123.6503,41.0247,2015-07-06
17570,320.0,-123.6483,41.0264,2015-07-16
17571,320.0,-123.6556,41.0242,2015-07-16
17572,321.0,-123.7114,41.1,2015-07-18
17573,313.0,-123.6917,41.0831,2015-07-19
17574,317.0,-123.6931,41.0831,2015-07-21
17575,346.0,-123.7031,41.0833,2015-07-22
17576,342.0,-123.6561,41.0239,2015-07-23
17577,258.0,-123.6631,41.0231,2015-10-13
17578,263.0,-123.6628,41.0322,2015-10-14
17579,271.0,-123.7136,41.0917,2015-10-16
17580,291.0,-123.6861,41.0542,2015-10-19
17581,291.0,-123.6886,41.0839,2015-10-19
17582,291.0,-123.6736,41.0658,2015-10-19
17583,262.0,-123.7019,41.0814,2015-10-22
17584,346.0,-118.9678,36.74,2015-05-06
17585,421.0,-118.7672,36.6083,2015-05-08
17586,327.0,-118.96547,36.73821,2015-06-11
17587,334.0,-115.503206,35.193486,2015-06-05
17588,324.0,-124.0108,41.5322,2015-03-07
17589,335.0,-124.0108,41.5322,2015-04-19
17590,342.0,-124.0108,41.5322,2015-07-13
17591,350.0,-122.2878,41.2025,2015-07-23
17592,274.0,-123.7047,41.0856,2015-09-28
17593,342.0,-124.0108,41.5322,2015-07-13
17594,290.0,-120.1517,41.8575,2015-09-09
17595,303.0,-124.0108,41.5322,2015-08-18
17596,319.0,-124.0108,41.5322,2015-07-08
17597,312.0,-120.152058,41.860708,2015-07-07
17598,274.0,-124.0108,41.5322,2015-10-16
17599,319.0,-124.0108,41.5322,2015-07-08
17600,335.0,-124.0108,41.5322,2015-04-19
17601,328.0,-124.0108,41.5322,2015-07-15
17602,310.0,-124.0108,41.5322,2015-09-01
17603,319.0,-124.0108,41.5322,2015-07-08
17604,328.0,-124.0108,41.5322,2015-07-15
17605,335.0,-124.0108,41.5322,2015-04-19
17606,319.0,-124.0108,41.5322,2015-07-08
17607,307.0,-120.1521,41.860906,2015-06-12
17608,313.0,-120.658178,40.440381,2015-07-07
17609,297.0,-120.1256,41.3947,2015-07-30
17610,298.0,-124.07205,40.105883,2015-08-18
17611,282.0,-120.146219,41.860803,2015-09-19
17612,254.0,-120.1833,41.5333,2015-02-06
17613,281.0,-122.4117,40.6775,2015-03-26
17614,320.0,-120.115,40.0647,2015-04-19
17615,322.0,-122.6972,40.7164,2015-06-11
17616,328.0,-120.1567,40.0825,2015-06-15
17617,263.0,-118.79881,36.02614,2015-10-28
17618,281.0,-119.572308,37.742308,2015-01-24
17619,339.0,-119.57273,37.73947,2015-04-14
17620,351.0,-119.76797,37.72518,2015-04-23
17621,350.0,-119.57767,37.74825,2015-05-03
17622,332.0,-119.79142,37.67827,2015-05-27
17623,316.0,-119.79457,37.67297,2015-05-29
17624,339.0,-119.80548,37.74497,2015-06-07
17625,307.0,-119.64398,37.72397,2015-06-08
17626,298.0,-116.818767,33.933781,2015-06-21
17627,353.0,-122.7092,37.9053,2015-05-10
17628,287.0,-122.92,38.1475,2015-09-11
17629,326.0,-123.245814,39.793808,2015-07-11
17630,315.0,-123.245814,39.793808,2015-03-04
17631,338.0,-123.245814,39.793808,2015-06-15
17632,316.0,-123.245814,39.793808,2015-06-24
17633,321.0,-123.245814,39.793808,2015-06-01
17634,277.0,-123.2558,39.7992,2015-01-25
17635,311.0,-123.2758,39.8186,2015-01-28
17636,338.0,-123.2728,39.7933,2015-06-15
17637,336.0,-123.2758,39.8303,2015-02-27
17638,313.0,-123.2575,39.8003,2015-03-17
17639,314.0,-123.2664,39.7969,2015-06-18
17640,317.0,-123.2625,39.8078,2015-07-06
17641,320.0,-123.2747,39.7917,2015-07-09
17642,320.0,-123.2744,39.8186,2015-07-19
17643,286.0,-123.2667,39.7972,2015-09-21
17644,357.0,-124.1522,41.7261,2015-06-15
17645,357.0,-124.1514,41.7256,2015-06-16
17646,319.0,-124.1522,41.7261,2015-06-20
17647,346.0,-124.1525,41.7258,2015-06-21
17648,346.0,-124.1522,41.7261,2015-06-21
17649,346.0,-124.1147,41.5958,2015-06-21
17650,346.0,-124.1136,41.5944,2015-06-21
17651,312.0,-124.1539,41.7328,2015-07-02
17652,322.0,-124.1458,41.7047,2015-07-05
17653,322.0,-124.1147,41.5958,2015-07-05
17654,325.0,-124.1522,41.7261,2015-08-09
17655,313.0,-124.1522,41.7261,2015-08-15
17656,309.0,-124.0914,41.2831,2015-09-17
17657,309.0,-116.846706,33.942767,2015-06-13
17658,308.0,-116.818767,33.933781,2015-07-04
17659,291.0,-116.818767,33.933781,2015-06-19
17660,289.0,-116.667814,33.159308,2015-12-07
17661,297.0,-116.818767,33.933781,2015-07-13
17662,284.0,-116.818767,33.933781,2015-09-23
17663,302.0,-116.818767,33.933781,2015-06-30
17664,308.0,-116.818767,33.933781,2015-07-04
17665,285.0,-117.075825,33.36519,2015-03-17
17666,308.0,-116.8488,33.951203,2015-07-04
17667,308.0,-116.824472,33.949453,2015-07-04
17668,302.0,-116.793014,33.924364,2015-06-30
17669,334.0,-118.585031,34.061122,2015-04-06
17670,320.0,-118.807819,34.065967,2015-04-17
17671,333.0,-118.87339,34.14419,2015-04-30
17672,354.0,-118.62994,34.13942,2015-05-23
17673,300.0,-118.69514,34.06436,2015-06-21
17674,302.0,-118.7497,34.1217,2015-06-24
17675,306.0,-118.66369,34.13628,2015-07-03
17676,312.0,-118.9495,34.15439,2015-07-04
17677,279.0,-118.6456,34.0508,2015-09-19
17678,276.0,-118.67856,34.15125,2015-10-03
17679,257.0,-118.760744,34.143208,2015-10-24
17680,260.0,-118.89133,34.12992,2015-11-06
17681,252.0,-118.872447,34.162361,2015-11-07
17682,252.0,-118.79594,34.08364,2015-11-07
17683,294.0,-118.52844,34.03442,2015-11-10
17684,328.0,-118.80219,36.02547,2015-05-28
17685,294.0,-118.79997,36.02653,2015-06-18
17686,309.0,-118.80072,36.02233,2015-06-21
17687,291.0,-118.79628,36.02606,2015-06-26
17688,298.0,-119.68745,37.5856,2015-07-02
17689,304.0,-119.5864,37.77582,2015-07-03
17690,304.0,-119.62055,37.68282,2015-07-03
17691,328.0,-119.80435,37.76613,2015-07-09
17692,299.0,-119.65647,37.69947,2015-08-01
17693,311.0,-119.66308,37.7023,2015-08-03
17694,307.0,-119.59972,37.7589,2015-08-10
17695,289.0,-119.59307,37.7455,2015-08-14
17696,286.0,-119.68565,37.63115,2015-08-18
