FIRE_YEAR,STAT_CAUSE_DESCR,LATITUDE,LONGITUDE,STATE,DISCOVERY_DATE,FIRE_SIZE,DATE
2010,Missing/Undefined,38.133665,-120.504496,CA,2455395.5,0.1,2010-07-18
2010,Missing/Undefined,37.08716,-122.0749,CA,2455485.5,0.01,2010-10-16
2010,Missing/Undefined,39.002261,-121.270339,CA,2455451.5,1.0,2010-09-12
2010,Debris Burning,38.1633,-120.913776,CA,2455488.5,0.01,2010-10-19
2015,Debris Burning,41.183333,-122.266667,CA,2457303.5,0.1,2015-10-08
2015,Missing/Undefined,39.215387,-120.092198,CA,2457280.5,0.05,2015-09-15
2015,Equipment Use,38.697752,-120.927241,CA,2457175.5,0.31,2015-06-02
2015,Smoking,34.733333,-118.816666,CA,2457126.5,1.0,2015-04-14
2015,Miscellaneous,34.2,-118.983333,CA,2457349.5,0.12,2015-11-23
2015,Missing/Undefined,34.5,-118.6,CA,2457165.5,4.0,2015-05-23
2015,Missing/Undefined,41.331333,-120.7605,CA,2457186.5,0.3,2015-06-13
2015,Debris Burning,37.499308,-119.833369,CA,2457348.5,0.3,2015-11-22
2010,Lightning,38.404267,-120.340867,CA,2455472.5,1.0,2010-10-03
2010,Missing/Undefined,37.60173074,-121.65123038,CA,2455199.5,0.1,2010-01-03
2015,Equipment Use,36.968609,-119.615487,CA,2457099.5,1.0,2015-03-18
2015,Missing/Undefined,38.236861,-122.521386,CA,2457209.5,0.01,2015-07-06
2015,Equipment Use,40.47003,-122.526992,CA,2457276.5,109.0,2015-09-11
2015,Debris Burning,38.881687,-122.718996,CA,2457102.5,0.36,2015-03-21
2015,Debris Burning,37.205503,-119.724582,CA,2457112.5,0.08,2015-03-31
2015,Miscellaneous,37.258512,-122.121945,CA,2457129.5,1.0,2015-04-17
2015,Missing/Undefined,36.388998,-118.945567,CA,2457289.5,0.25,2015-09-24
2015,Miscellaneous,35.563689,-121.09682,CA,2457241.5,0.25,2015-08-07
2015,Miscellaneous,35.545472,-120.820271,CA,2457067.5,0.01,2015-02-14
2015,Lightning,40.794333,-121.089333,CA,2457199.5,0.1,2015-06-26
2015,Lightning,38.381517,-120.284267,CA,2457187.5,0.25,2015-06-14
2015,Children,40.635594,-122.254404,CA,2457087.5,0.01,2015-03-06
2015,Miscellaneous,39.563333,-121.424333,CA,2457197.5,0.25,2015-06-24
2015,Missing/Undefined,38.383218,-120.555097,CA,2457234.5,2.0,2015-07-31
2015,Miscellaneous,41.77,-124.240167,CA,2457234.5,1.0,2015-07-31
2015,Missing/Undefined,34.833333,-118.283333,CA,2457331.5,0.11,2015-11-05
2015,Debris Burning,38.74844,-120.669102,CA,2457108.5,0.1,2015-03-27
2015,Arson,33.033333,-117.166666,CA,2457199.5,0.01,2015-06-26
2015,Debris Burning,40.471367,-121.857667,CA,2457139.5,2.5,2015-04-27
2015,Miscellaneous,35.352833,-120.628917,CA,2457264.5,1.0,2015-08-30
2015,Arson,41.2875,-123.73611,CA,2457203.5,1.0,2015-06-30
2015,Miscellaneous,39.470636,-121.318982,CA,2457079.5,1.0,2015-02-26
2015,Miscellaneous,34.8,-118.616666,CA,2457188.5,0.12,2015-06-15
2015,Miscellaneous,39.294109,-121.482917,CA,2457293.5,3.0,2015-09-28
2015,Miscellaneous,37.047503,-119.411486,CA,2457272.5,0.01,2015-09-07
2015,Debris Burning,37.327859,-119.647637,CA,2457109.5,0.01,2015-03-28
2015,Equipment Use,38.925706,-122.879125,CA,2457256.5,250.0,2015-08-22
2015,Missing/Undefined,38.682235,-121.101662,CA,2457185.5,0.3,2015-06-12
2015,Missing/Undefined,37.62379426,-120.70034758,CA,2457309.5,3.9,2015-10-14
2015,Missing/Undefined,37.73792235,-120.95462242,CA,2457174.5,0.01,2015-06-01
2015,Children,37.61761916,-120.9385702,CA,2457307.5,0.75,2015-10-12
2015,Miscellaneous,37.90940091,-122.68655192,CA,2457167.5,0.01,2015-05-25
2015,Missing/Undefined,37.91197983,-122.69074911,CA,2457130.5,0.1,2015-04-18
2015,Miscellaneous,38.60438584,-120.71348277,CA,2457224.5,0.1,2015-07-21
2015,Miscellaneous,38.69989,-120.829338,CA,2457090.5,0.1,2015-03-09
2015,Debris Burning,38.759734,-120.739245,CA,2457053.5,0.1,2015-01-31
2015,Missing/Undefined,34.238924,-117.252548,CA,2457194.5,1.0,2015-06-21
2010,Debris Burning,34.24549693,-116.80600817,CA,2455454.5,0.1,2010-09-15
2010,Missing/Undefined,37.69638443,-122.45187866,CA,2455437.5,2.0,2010-08-29
2010,Missing/Undefined,36.99461649,-121.86379417,CA,2455398.5,0.1,2010-07-21
2010,Arson,37.1603975,-121.84284894,CA,2455512.5,4.0,2010-11-12
2010,Debris Burning,38.90056741,-120.83977209,CA,2455484.5,0.01,2010-10-15
2010,Missing/Undefined,38.27175261,-122.16617302,CA,2455485.5,0.5,2010-10-16
2010,Debris Burning,37.091379,-119.431399,CA,2455444.5,0.01,2010-09-05
2010,Missing/Undefined,39.295292,-121.444833,CA,2455477.5,1.0,2010-10-08
2010,Miscellaneous,34.061111,-116.59,CA,2455413.5,9.0,2010-08-05
2010,Missing/Undefined,38.926462,-121.337167,CA,2455435.5,3.0,2010-08-27
2010,Arson,36.907823,-119.67581,CA,2455365.5,0.15,2010-06-18
2010,Equipment Use,38.386074,-120.681427,CA,2455496.5,0.1,2010-10-27
2010,Miscellaneous,37.839179,-120.86348,CA,2455401.5,1.0,2010-07-24
2010,Debris Burning,38.708398,-120.79673,CA,2455491.5,2.0,2010-10-22
2010,Miscellaneous,38.652733,-121.070748,CA,2455432.5,6.4,2010-08-24
2010,Miscellaneous,38.49487,-122.990167,CA,2455442.5,0.01,2010-09-03
2010,Miscellaneous,38.409169,-120.616294,CA,2455491.5,0.01,2010-10-22
2010,Missing/Undefined,39.585388,-121.43139,CA,2455438.5,0.05,2010-08-30
2010,Missing/Undefined,37.8765,-122.182667,CA,2455454.5,3.0,2010-09-15
2010,Arson,40.53838,-122.47292,CA,2455419.5,0.25,2010-08-11
2010,Equipment Use,39.466354,-121.52309,CA,2455338.5,0.1,2010-05-22
2010,Equipment Use,38.190816,-120.690934,CA,2455406.5,0.13,2010-07-29
2010,Miscellaneous,41.9186,-124.152883,CA,2455435.5,0.25,2010-08-27
2010,Equipment Use,36.132082,-118.857348,CA,2455374.5,1.0,2010-06-27
2010,Children,41.770567,-124.193933,CA,2455427.5,0.1,2010-08-19
2010,Debris Burning,38.675975,-120.69345,CA,2455497.5,2.0,2010-10-28
2010,Equipment Use,38.510947,-122.048058,CA,2455448.5,0.75,2010-09-09
2010,Equipment Use,38.434756,-120.919493,CA,2455368.5,0.35,2010-06-21
2010,Equipment Use,39.368976,-121.53975,CA,2455383.5,10.0,2010-07-06
2010,Miscellaneous,38.365217,-122.657119,CA,2455469.5,0.01,2010-09-30
2010,Missing/Undefined,41.061796,-124.139945,CA,2455474.5,0.01,2010-10-05
2010,Missing/Undefined,38.501253,-122.431713,CA,2455481.5,1.0,2010-10-12
2010,Equipment Use,39.04769,-123.412745,CA,2455388.5,4.1,2010-07-11
2010,Missing/Undefined,40.993,-121.6425,CA,2455388.5,0.7,2010-07-11
2010,Equipment Use,37.803167,-122.005833,CA,2455431.5,1.0,2010-08-23
2010,Miscellaneous,36.845248,-121.634324,CA,2455423.5,2.3,2010-08-15
2010,Debris Burning,37.009185,-119.404539,CA,2455363.5,3.9,2010-06-16
2010,Miscellaneous,38.845,-123.638699,CA,2455366.5,0.12,2010-06-19
2010,Miscellaneous,34.004045,-117.241664,CA,2455459.5,0.1,2010-09-20
2010,Smoking,37.7582667,-121.51794187,CA,2455444.5,0.1,2010-09-05
2010,Missing/Undefined,38.909769,-121.087478,CA,2455419.5,0.1,2010-08-11
2010,Equipment Use,37.485075,-118.611132,CA,2455430.5,0.3,2010-08-22
2010,Debris Burning,38.795632,-120.692861,CA,2455365.5,1.0,2010-06-18
2010,Missing/Undefined,33.628845,-117.337111,CA,2455369.5,0.25,2010-06-22
2010,Equipment Use,38.664449,-120.929873,CA,2455396.5,0.01,2010-07-19
2010,Missing/Undefined,38.841465,-121.279466,CA,2455384.5,1.0,2010-07-07
2010,Missing/Undefined,39.73424,-120.173265,CA,2455401.5,1.0,2010-07-24
2010,Missing/Undefined,40.533333,-120.8,CA,2455412.5,0.22,2010-08-04
2010,Smoking,39.416887,-121.345007,CA,2455461.5,1.0,2010-09-22
2010,Equipment Use,37.329033,-120.248703,CA,2455364.5,22.0,2010-06-17
2010,Equipment Use,38.985477,-121.111199,CA,2455466.5,1.0,2010-09-27
2010,Debris Burning,38.987561,-121.143506,CA,2455497.5,5.0,2010-10-28
2010,Missing/Undefined,38.317349,-123.030919,CA,2455346.5,0.1,2010-05-30
2010,Debris Burning,40.307728,-121.780496,CA,2455506.5,1.0,2010-11-06
2010,Miscellaneous,41.653246,-120.437554,CA,2455405.5,0.01,2010-07-28
2010,Smoking,40.359413,-120.60044,CA,2455448.5,1.3,2010-09-09
2010,Missing/Undefined,38.781328,-121.167929,CA,2455453.5,0.01,2010-09-14
2010,Equipment Use,33.938732,-117.096416,CA,2455199.5,2.0,2010-01-03
2010,Missing/Undefined,33.256051,-117.068359,CA,2455425.5,0.1,2010-08-17
2010,Equipment Use,33.555852,-117.289126,CA,2455345.5,15.0,2010-05-29
2010,Equipment Use,33.2,-117.216666,CA,2455417.5,0.1,2010-08-09
2010,Missing/Undefined,33.934889,-117.035571,CA,2455323.5,0.01,2010-05-07
2010,Missing/Undefined,38.013921,-121.997541,CA,2455359.5,0.01,2010-06-12
2010,Miscellaneous,38.303796,-122.708144,CA,2455494.5,0.25,2010-10-25
2010,Missing/Undefined,38.283115,-122.247024,CA,2455357.5,1.0,2010-06-10
2010,Missing/Undefined,39.081286,-121.257647,CA,2455464.5,0.1,2010-09-25
2010,Equipment Use,38.30162,-122.324263,CA,2455368.5,0.1,2010-06-21
2010,Missing/Undefined,39.144983,-122.90125,CA,2455427.5,1.0,2010-08-19
2010,Smoking,39.230417,-120.977109,CA,2455406.5,0.01,2010-07-29
2010,Missing/Undefined,36.298722,-119.0665,CA,2455244.5,0.01,2010-02-17
2010,Equipment Use,40.8942,-123.966817,CA,2455432.5,0.25,2010-08-24
2010,Debris Burning,39.403667,-123.180833,CA,2455363.5,0.1,2010-06-16
2010,Miscellaneous,39.388514,-123.754217,CA,2455371.5,0.1,2010-06-24
2010,Arson,41.78389,-124.22556,CA,2455248.5,2.5,2010-02-21
2010,Equipment Use,40.897778,-123.939167,CA,2455424.5,0.1,2010-08-16
2010,Children,40.90835,-123.7863,CA,2455502.5,6.8,2010-11-02
2010,Missing/Undefined,38.887353,-123.053612,CA,2455385.5,15.0,2010-07-08
2010,Equipment Use,39.834118,-123.575934,CA,2455413.5,11.0,2010-08-05
2010,Lightning,41.700283,-122.67605,CA,2455404.5,2.4,2010-07-27
2010,Smoking,39.821494,-121.924101,CA,2455429.5,1.0,2010-08-21
2010,Children,38.984867,-121.293322,CA,2455375.5,0.5,2010-06-28
2010,Missing/Undefined,34.483333,-118.983333,CA,2455452.5,0.11,2010-09-13
2010,Missing/Undefined,36.598256,-121.925056,CA,2455283.5,1.0,2010-03-28
2010,Arson,38.63341,-122.288958,CA,2455382.5,50.0,2010-07-05
2010,Miscellaneous,40.235969,-122.256509,CA,2455439.5,0.1,2010-08-31
2010,Missing/Undefined,38.16809,-122.488689,CA,2455431.5,1.0,2010-08-23
2010,Miscellaneous,39.028238,-122.585196,CA,2455433.5,3.4,2010-08-25
2010,Debris Burning,38.63191,-122.673995,CA,2455338.5,0.5,2010-05-22
2010,Missing/Undefined,37.188064,-121.070416,CA,2455431.5,0.1,2010-08-23
2010,Children,33.463938,-117.240698,CA,2455375.5,0.1,2010-06-28
2010,Miscellaneous,41.785233,-122.611233,CA,2455403.5,0.25,2010-07-26
2010,Children,39.231317,-121.215047,CA,2455212.5,0.01,2010-01-16
2010,Equipment Use,33.781185,-117.489757,CA,2455428.5,5.0,2010-08-20
2010,Equipment Use,39.244522,-121.443568,CA,2455428.5,8.0,2010-08-20
2010,Children,38.100776,-120.861087,CA,2455380.5,0.1,2010-07-03
2010,Debris Burning,38.006401,-120.275599,CA,2455401.5,0.01,2010-07-24
2010,Debris Burning,38.407074,-120.685292,CA,2455379.5,0.2,2010-07-02
2010,Miscellaneous,33.008333,-116.8925,CA,2455429.5,0.5,2010-08-21
2010,Debris Burning,38.493422,-120.535395,CA,2455354.5,0.01,2010-06-07
2010,Debris Burning,38.104201,-120.877395,CA,2455497.5,2.0,2010-10-28
2010,Equipment Use,37.764241,-120.126317,CA,2455426.5,38.0,2010-08-18
2010,Debris Burning,37.21141,-119.554,CA,2455468.5,1.7,2010-09-29
2010,Powerline,33.834365,-117.353694,CA,2455313.5,0.1,2010-04-27
2010,Equipment Use,39.021021,-122.687187,CA,2455477.5,3.0,2010-10-08
2010,Debris Burning,40.513603,-122.548166,CA,2455356.5,1.0,2010-06-09
2010,Lightning,40.79457,-120.815614,CA,2455402.5,9.0,2010-07-25
2010,Debris Burning,38.111739,-120.868057,CA,2455367.5,0.1,2010-06-20
2010,Miscellaneous,35.626359,-121.157973,CA,2455401.5,0.1,2010-07-24
2010,Missing/Undefined,34.236835,-117.424979,CA,2455500.5,0.4,2010-10-31
2010,Missing/Undefined,40.325314,-120.564832,CA,2455363.5,0.05,2010-06-16
2010,Miscellaneous,37.346239,-119.717318,CA,2455348.5,1.0,2010-06-01
2010,Children,33.768305,-117.27284,CA,2455346.5,6.0,2010-05-30
2010,Miscellaneous,38.840106,-121.135966,CA,2455477.5,0.1,2010-10-08
2010,Miscellaneous,39.009128,-122.489675,CA,2455359.5,5.0,2010-06-12
2010,Missing/Undefined,37.066566,-121.219176,CA,2455456.5,1.55,2010-09-17
2010,Equipment Use,39.044678,-120.974164,CA,2455430.5,0.25,2010-08-22
2010,Miscellaneous,37.88605,-121.700283,CA,2455388.5,1.0,2010-07-11
2010,Missing/Undefined,35.52841,-120.51346,CA,2455452.5,1.0,2010-09-13
2010,Equipment Use,37.741042,-121.615787,CA,2455353.5,2.0,2010-06-06
2010,Miscellaneous,39.024969,-121.061697,CA,2455403.5,0.1,2010-07-26
2010,Missing/Undefined,35.668848,-120.689712,CA,2455392.5,0.06,2010-07-15
2010,Missing/Undefined,37.02024,-122.0827,CA,2455528.5,1.8,2010-11-28
2010,Debris Burning,39.487685,-123.778833,CA,2455488.5,0.1,2010-10-19
2010,Equipment Use,35.605035,-120.722959,CA,2455430.5,0.5,2010-08-22
2010,Debris Burning,37.319058,-122.2743,CA,2455387.5,0.01,2010-07-10
2010,Missing/Undefined,38.767638,-120.616732,CA,2455274.5,0.25,2010-03-19
2011,Debris Burning,40.822583,-124.066417,CA,2455836.5,1.0,2011-10-02
2011,Equipment Use,34.733333,-118.316666,CA,2455589.5,1.5,2011-01-28
2011,Debris Burning,37.11615,-121.687717,CA,2455914.5,1.0,2011-12-19
2012,Missing/Undefined,37.65752462,-120.90276973,CA,2456209.5,0.5,2012-10-09
2012,Miscellaneous,40.021456,-121.870786,CA,2456175.5,1.0,2012-09-05
2012,Missing/Undefined,38.709154,-123.002082,CA,2456079.5,10.0,2012-06-01
2012,Debris Burning,41.52045,-122.916667,CA,2456087.5,100.0,2012-06-09
2012,Missing/Undefined,40.722994,-122.237044,CA,2456162.5,1.0,2012-08-23
2012,Miscellaneous,34.151483,-117.371817,CA,2456067.5,1.5,2012-05-20
2012,Missing/Undefined,37.964477,-120.378736,CA,2456106.5,1.0,2012-06-28
2012,Missing/Undefined,36.827011,-119.336428,CA,2456083.5,91.0,2012-06-05
2012,Missing/Undefined,38.851101,-121.301487,CA,2456150.5,0.25,2012-08-11
2012,Debris Burning,39.151405,-120.966773,CA,2456230.5,0.5,2012-10-30
2012,Miscellaneous,38.209444,-120.715278,CA,2456176.5,0.1,2012-09-06
2012,Equipment Use,37.956001,-120.310359,CA,2456193.5,0.1,2012-09-23
2012,Miscellaneous,34.783333,-118.55,CA,2456109.5,0.5,2012-07-01
2012,Lightning,38.062167,-120.436389,CA,2456176.5,2.0,2012-09-06
2012,Miscellaneous,40.517469,-121.772179,CA,2456187.5,0.1,2012-09-17
2012,Smoking,34.683333,-118.866666,CA,2456108.5,0.11,2012-06-30
2012,Missing/Undefined,34.716666,-118.916666,CA,2456094.5,0.11,2012-06-16
2012,Smoking,34.933333,-118.183333,CA,2456281.5,0.12,2012-12-20
2012,Missing/Undefined,40.43178,-121.97822,CA,2456117.5,35.0,2012-07-09
2012,Miscellaneous,39.138581,-120.919566,CA,2456199.5,1.0,2012-09-29
2012,Miscellaneous,34.816666,-118.55,CA,2456171.5,0.1,2012-09-01
2012,Missing/Undefined,39.150157,-121.045408,CA,2456199.5,0.1,2012-09-29
2012,Lightning,37.445774,-122.336849,CA,2456029.5,1.0,2012-04-12
2012,Miscellaneous,32.71022,-116.385353,CA,2456095.5,995.0,2012-06-17
2012,Missing/Undefined,33.041633,-116.843623,CA,2456176.5,1.0,2012-09-06
2012,Miscellaneous,37.204024,-122.01551,CA,2456167.5,0.25,2012-08-28
2012,Miscellaneous,39.523809,-121.649646,CA,2456094.5,3.5,2012-06-16
2012,Miscellaneous,35.95798333,-118.90266667,CA,2456099.5,13.09,2012-06-21
2013,Equipment Use,34.9052397,-120.22754115,CA,2456554.5,10.0,2013-09-19
2014,Missing/Undefined,35.12059122,-118.46764915,CA,2456841.5,0.25,2014-07-03
2013,Missing/Undefined,34.68504073,-120.37509291,CA,2456524.5,11.0,2013-08-20
2013,Miscellaneous,38.878697,-121.01257,CA,2456560.5,0.02,2013-09-25
2013,Miscellaneous,38.477892,-120.547302,CA,2456588.5,0.1,2013-10-23
2013,Miscellaneous,38.900928,-121.005954,CA,2456590.5,0.1,2013-10-25
2013,Miscellaneous,37.931833,-120.661333,CA,2456453.5,0.1,2013-06-10
2013,Equipment Use,35.266666,-118.333333,CA,2456583.5,2.19,2013-10-18
2013,Missing/Undefined,35.64978,-120.720562,CA,2456445.5,0.7,2013-06-02
2013,Missing/Undefined,38.445066,-122.198133,CA,2456581.5,0.02,2013-10-16
2013,Arson,34.2001,-117.154933,CA,2456508.5,0.1,2013-08-04
2013,Miscellaneous,36.964546,-122.104819,CA,2456408.5,0.1,2013-04-26
2013,Debris Burning,34.166666,-118.833333,CA,2456381.5,0.01,2013-03-30
2013,Missing/Undefined,38.1,-122.866666,CA,2456415.5,0.01,2013-05-03
2013,Missing/Undefined,35.166666,-118.533333,CA,2456499.5,1.0,2013-07-26
2013,Miscellaneous,34.65,-118.95,CA,2456562.5,0.41,2013-09-27
2013,Missing/Undefined,40.864935,-121.820397,CA,2456622.5,0.02,2013-11-26
2013,Missing/Undefined,32.59479,-116.844007,CA,2456526.5,1.0,2013-08-22
2013,Miscellaneous,33.238737,-116.768887,CA,2456477.5,0.5,2013-07-04
2013,Miscellaneous,34.866666,-118.316666,CA,2456539.5,0.93,2013-09-04
2013,Equipment Use,38.304678,-120.713452,CA,2456457.5,0.1,2013-06-14
2013,Equipment Use,39.953333,-121.580167,CA,2456490.5,2.0,2013-07-17
2013,Missing/Undefined,39.033333,-122.966666,CA,2456401.5,0.1,2013-04-19
2013,Debris Burning,39.423426,-123.361143,CA,2456404.5,0.12,2013-04-22
2013,Powerline,34.75,-120.183333,CA,2456571.5,1.0,2013-10-06
2013,Equipment Use,34.733333,-118.616666,CA,2456403.5,0.41,2013-04-21
2013,Equipment Use,39.578365,-121.619186,CA,2456448.5,0.1,2013-06-05
2013,Missing/Undefined,38.39762174,-122.5729363,CA,2456657.5,0.1,2013-12-31
2014,Miscellaneous,39.726174,-121.659946,CA,2456877.5,1.5,2014-08-08
2014,Missing/Undefined,38.392871,-120.646026,CA,2456816.5,3.0,2014-06-08
2014,Missing/Undefined,39.218916,-121.02329,CA,2456896.5,0.01,2014-08-27
2013,Miscellaneous,34.916666,-118.916666,CA,2456545.5,0.1,2013-09-10
2014,Arson,37.62034664,-120.75108111,CA,2456830.5,0.1,2014-06-22
2014,Missing/Undefined,32.899222,-116.888173,CA,2456905.5,0.1,2014-09-05
2014,Miscellaneous,38.406047,-122.947733,CA,2456900.5,0.25,2014-08-31
2014,Equipment Use,38.766144,-122.164176,CA,2456820.5,9.0,2014-06-12
2014,Missing/Undefined,37.075141,-122.079972,CA,2456831.5,0.1,2014-06-23
2014,Arson,41.28925,-123.849017,CA,2456826.5,1.0,2014-06-18
2014,Miscellaneous,39.246885,-123.777459,CA,2456675.5,0.02,2014-01-18
2014,Missing/Undefined,34.716666,-118.7,CA,2456906.5,0.12,2014-09-06
2014,Miscellaneous,35.43742,-120.637158,CA,2456954.5,0.1,2014-10-24
2014,Miscellaneous,35.791019,-120.920745,CA,2456841.5,3.6,2014-07-03
2014,Lightning,41.599733,-122.348617,CA,2456810.5,0.1,2014-06-02
2014,Equipment Use,37.095556,-122.007222,CA,2456861.5,0.01,2014-07-23
2013,Debris Burning,37.31448,-122.294888,CA,2456589.5,0.1,2013-10-24
2013,Missing/Undefined,38.984822,-121.284109,CA,2456416.5,24.0,2013-05-04
2013,Missing/Undefined,34.833333,-118.366666,CA,2456569.5,0.12,2013-10-04
2013,Miscellaneous,34.933333,-118.183333,CA,2456481.5,0.12,2013-07-08
2014,Debris Burning,39.548889,-121.303333,CA,2456822.5,0.1,2014-06-14
2013,Children,39.25319,-121.190328,CA,2456630.5,1.0,2013-12-04
2014,Miscellaneous,37.92645,-120.530333,CA,2456788.5,1.0,2014-05-11
2014,Smoking,34.816666,-118.65,CA,2456856.5,0.3,2014-07-18
2014,Missing/Undefined,37.814444,-120.311111,CA,2456816.5,10.0,2014-06-08
2014,Miscellaneous,35.934444,-120.018333,CA,2456865.5,0.25,2014-07-27
2014,Children,34.666666,-119.333333,CA,2456658.5,0.01,2014-01-01
2014,Miscellaneous,37.05855,-122.161683,CA,2456901.5,0.5,2014-09-01
2014,Missing/Undefined,38.659591,-122.874657,CA,2456726.5,0.5,2014-03-10
2014,Missing/Undefined,33.310145,-117.203887,CA,2456779.5,0.1,2014-05-02
2014,Missing/Undefined,41.504333,-122.392833,CA,2456742.5,0.1,2014-03-26
2014,Debris Burning,38.637367,-122.595283,CA,2456728.5,2.74,2014-03-12
2014,Miscellaneous,39.712925,-121.663444,CA,2456926.5,1.0,2014-09-26
2014,Arson,37.336271,-119.661768,CA,2456805.5,0.1,2014-05-28
2014,Missing/Undefined,37.331517,-119.65093,CA,2456722.5,0.1,2014-03-06
2014,Debris Burning,37.564229,-119.940219,CA,2456758.5,0.01,2014-04-11
2014,Miscellaneous,35.882411,-118.66264,CA,2456902.5,14.0,2014-09-02
2014,Miscellaneous,40.957167,-120.8535,CA,2456876.5,1.0,2014-08-07
2014,Arson,41.288083,-123.8495,CA,2456826.5,1.0,2014-06-18
2013,Debris Burning,41.098,-121.314667,CA,2456588.5,35.1,2013-10-23
2013,Equipment Use,34.633333,-118.95,CA,2456643.5,0.12,2013-12-17
2013,Missing/Undefined,40.22415,-124.11675,CA,2456565.5,8.0,2013-09-30
2014,Miscellaneous,37.874401,-120.434089,CA,2456877.5,48.0,2014-08-08
2014,Missing/Undefined,34.266,-116.83035,CA,2456733.5,1.0,2014-03-17
2014,Lightning,40.25945,-121.718783,CA,2456805.5,1.0,2014-05-28
2014,Missing/Undefined,40.2858,-120.9963,CA,2456891.5,0.1,2014-08-22
2014,Debris Burning,36.13634,-120.379345,CA,2456733.5,1.0,2014-03-17
2014,Debris Burning,41.450493,-122.35965,CA,2456742.5,0.1,2014-03-26
2014,Miscellaneous,35.532881,-120.5881,CA,2456827.5,4.0,2014-06-19
2014,Arson,40.471521,-122.454278,CA,2456828.5,0.1,2014-06-20
2010,Arson,39.306751,-121.414849,CA,2455418.5,0.1,2010-08-10
2010,Miscellaneous,36.843796,-121.675952,CA,2455375.5,1.0,2010-06-28
2010,Missing/Undefined,33.733423,-117.076343,CA,2455389.5,0.01,2010-07-12
2010,Children,38.031985,-120.405563,CA,2455467.5,1.0,2010-09-28
2010,Missing/Undefined,35.318559,-120.508771,CA,2455438.5,0.5,2010-08-30
2010,Miscellaneous,37.808968,-120.301582,CA,2455470.5,12.9,2010-10-01
2010,Smoking,40.454722,-124.0625,CA,2455438.5,0.1,2010-08-30
2010,Missing/Undefined,33.293474,-117.035038,CA,2455476.5,0.5,2010-10-07
2010,Missing/Undefined,39.703101,-123.487377,CA,2455445.5,1.0,2010-09-06
2010,Debris Burning,39.092824,-121.001254,CA,2455506.5,1.0,2010-11-06
2010,Arson,38.85817,-120.862891,CA,2455485.5,0.1,2010-10-16
2010,Miscellaneous,39.495228,-121.44686,CA,2455388.5,0.1,2010-07-11
2011,Missing/Undefined,40.468583,-122.441017,CA,2455708.5,0.1,2011-05-27
2014,Miscellaneous,38.65509,-121.033629,CA,2456819.5,2.0,2014-06-11
2012,Missing/Undefined,33.261853,-116.954675,CA,2456057.5,0.1,2012-05-10
2014,Miscellaneous,39.5445,-121.366617,CA,2456928.5,0.1,2014-09-28
2014,Lightning,41.7463,-121.9963,CA,2456869.5,0.1,2014-07-31
2010,Miscellaneous,39.762769,-122.340319,CA,2455343.5,0.1,2010-05-27
2014,Lightning,38.398083,-120.6104,CA,2456921.5,6.91,2014-09-21
2014,Missing/Undefined,39.228961,-121.088017,CA,2456866.5,0.1,2014-07-28
2010,Miscellaneous,40.65188,-122.943379,CA,2455435.5,0.02,2010-08-27
2015,Children,37.472867,-119.73515,CA,2457110.5,0.01,2015-03-29
2015,Missing/Undefined,37.193333,-121.876667,CA,2457198.5,2.2,2015-06-25
2015,Miscellaneous,36.111899,-118.912099,CA,2457190.5,1.0,2015-06-17
2015,Missing/Undefined,36.92665,-121.5899,CA,2457203.5,42.0,2015-06-30
2015,Arson,39.56676,-121.555176,CA,2457051.5,1.0,2015-01-29
2015,Arson,39.653115,-121.551587,CA,2457075.5,0.1,2015-02-22
2015,Missing/Undefined,39.488914,-121.489618,CA,2457255.5,2.0,2015-08-21
2015,Missing/Undefined,39.102721,-122.91234,CA,2457127.5,0.1,2015-04-15
2015,Missing/Undefined,38.0565,-122.233167,CA,2457106.5,0.1,2015-03-25
2015,Missing/Undefined,35.518841,-121.035686,CA,2457223.5,0.7,2015-07-20
2015,Missing/Undefined,38.995999,-120.902867,CA,2457250.5,0.04,2015-08-16
2015,Missing/Undefined,37.036581,-119.516496,CA,2457202.5,1.7,2015-06-29
2015,Lightning,38.31256,-120.720318,CA,2457312.5,0.01,2015-10-17
2015,Debris Burning,33.538482,-117.310686,CA,2457039.5,0.01,2015-01-17
2015,Debris Burning,37.937567,-120.628024,CA,2457112.5,0.14,2015-03-31
2015,Miscellaneous,38.201737,-120.902972,CA,2457233.5,0.25,2015-07-30
2015,Missing/Undefined,37.648407,-120.492179,CA,2457254.5,2.0,2015-08-20
2015,Miscellaneous,38.501,-122.737,CA,2457076.5,0.1,2015-02-23
2015,Equipment Use,39.101453,-121.134231,CA,2457173.5,2.0,2015-05-31
2015,Miscellaneous,34.158594,-117.361656,CA,2457051.5,1.0,2015-01-29
2010,Miscellaneous,38.367695,-121.074118,CA,2455442.5,0.5,2010-09-03
2010,Miscellaneous,38.690534,-122.893684,CA,2455427.5,2.0,2010-08-19
2010,Equipment Use,38.3548,-121.168399,CA,2455331.5,0.5,2010-05-15
2010,Equipment Use,38.700298,-120.82272,CA,2455443.5,0.75,2010-09-04
2010,Debris Burning,39.344304,-121.25952,CA,2455319.5,0.5,2010-05-03
2010,Arson,33.233629,-117.0108,CA,2455337.5,0.5,2010-05-21
2010,Miscellaneous,38.303796,-122.708144,CA,2455494.5,0.01,2010-10-25
2010,Missing/Undefined,36.291517,-119.0645,CA,2455244.5,0.01,2010-02-17
