,County,Population,PopulationDensity,HousingUnits,HousingOccupied,HomeValue,Income,AreaCode,WaterArea
6771,Colusa County,4685.0,26.0,1566.0,1434.0,259900.0,53333.0,530,0.29
6772,San Diego County,49978.0,2268.0,15781.0,14902.0,404000.0,45983.0,442,0.45
6773,San Bernardino County,39837.0,427.0,15613.0,13928.0,162500.0,43472.0,760,0.41
6774,San Diego County,40375.0,3381.0,17924.0,15218.0,426200.0,49534.0,442,0.83
6775,Merced County,38776.0,150.0,12546.0,11172.0,144900.0,46933.0,209,8.53
6776,San Joaquin County,49859.0,6530.0,16589.0,15467.0,225400.0,63374.0,209,0.0
6777,Orange County,55224.0,6863.0,21947.0,21235.0,592100.0,84144.0,657,0.8
6778,San Diego County,19021.0,804.0,7364.0,7057.0,486900.0,71628.0,442,0.46
6779,San Mateo County,33749.0,7923.0,14246.0,13728.0,800700.0,114511.0,650,0.6
6780,Los Angeles County,89779.0,17478.0,27479.0,25144.0,269400.0,29870.0,213,0.0
6781,Santa Barbara County,53217.0,313.0,16470.0,15606.0,634000.0,56669.0,805,1.93
6782,Contra Costa County,40290.0,3678.0,12494.0,11639.0,272700.0,87927.0,925,0.0
6783,Los Angeles County,33348.0,1968.0,11336.0,10991.0,380900.0,98112.0,661,0.02
6784,Alameda County,30842.0,945.0,11263.0,10935.0,641600.0,119849.0,925,0.0
6785,Tulare County,50607.0,1266.0,19634.0,18341.0,169800.0,50066.0,559,0.11
6786,Los Angeles County,34409.0,8330.0,10450.0,10079.0,335900.0,66268.0,909,0.0
6787,Los Angeles County,48068.0,8552.0,14520.0,13691.0,253800.0,49881.0,626,0.01
6788,Merced County,15457.0,276.0,4098.0,3861.0,171200.0,48462.0,209,0.23
6789,Contra Costa County,24092.0,4427.0,8569.0,8130.0,365600.0,97269.0,510,0.83
6790,Butte County,20384.0,64.0,8002.0,7198.0,144800.0,36080.0,530,16.4
6791,Sacramento County,33550.0,4691.0,16240.0,14529.0,244500.0,38750.0,916,0.07
6792,Los Angeles County,76571.0,5699.0,18067.0,17504.0,285500.0,51232.0,626,0.86
6793,San Diego County,32787.0,1306.0,11832.0,11574.0,627000.0,124099.0,619,0.21
6794,,,,,,,,,
6795,Sacramento County,44147.0,5638.0,18539.0,17235.0,215500.0,50928.0,916,0.0
6796,San Diego County,12056.0,3402.0,6163.0,5304.0,950300.0,87701.0,858,0.47
6797,Kings County,1587.0,28.0,436.0,405.0,109800.0,28700.0,559,0.0
6798,Santa Barbara County,54017.0,247.0,18989.0,17648.0,257500.0,52032.0,805,0.8
6799,Los Angeles County,72046.0,279.0,22946.0,20672.0,118000.0,44399.0,661,0.09
6800,Santa Clara County,30617.0,1201.0,11379.0,10977.0,1000001.0,158655.0,408,0.02
6801,Santa Clara County,57349.0,368.0,17629.0,16771.0,463000.0,81037.0,408,0.89
6802,Butte County,20384.0,64.0,8002.0,7198.0,144800.0,36080.0,530,16.4
6803,Riverside County,75196.0,2418.0,20512.0,19232.0,208500.0,56517.0,951,0.5
6804,San Diego County,22405.0,3295.0,10036.0,9034.0,665300.0,96153.0,760,0.22
6805,San Bernardino County,54923.0,2161.0,17999.0,16874.0,235500.0,62198.0,909,0.13
6806,Fresno County,29776.0,302.0,8832.0,8347.0,170800.0,48817.0,559,0.57
6807,San Diego County,,,,,,,858,
6808,Los Angeles County,70918.0,292.0,22620.0,20964.0,216000.0,70577.0,661,0.88
6809,San Diego County,65433.0,7943.0,17930.0,17147.0,272300.0,56310.0,619,0.0
6810,Tehama County,16097.0,67.0,6337.0,5632.0,149400.0,41099.0,530,2.67
6811,Contra Costa County,47065.0,962.0,19581.0,18607.0,379100.0,75672.0,925,2.58
6812,San Diego County,,,,,,,619,
6813,Riverside County,75196.0,2418.0,20512.0,19232.0,208500.0,56517.0,951,0.5
6814,Kings County,26079.0,246.0,4355.0,3974.0,124700.0,33756.0,559,0.0
6815,San Diego County,51835.0,4176.0,20128.0,19175.0,353100.0,64033.0,442,0.04
6816,Imperial County,8285.0,20.0,2828.0,2569.0,137600.0,41133.0,760,0.0
6817,Los Angeles County,35705.0,2379.0,12431.0,11868.0,530400.0,88240.0,909,0.14
6818,San Mateo County,40737.0,3442.0,17348.0,16446.0,1000001.0,109775.0,650,0.09
6819,Los Angeles County,39341.0,2215.0,16066.0,14038.0,131800.0,35892.0,661,0.4
6820,Los Angeles County,94396.0,12922.0,24160.0,23278.0,292100.0,42776.0,323,0.12
6821,Fresno County,6987.0,87.0,1693.0,1601.0,120400.0,23238.0,559,0.0
6822,Kern County,18910.0,119.0,7367.0,6469.0,124100.0,59142.0,661,0.26
6823,Fresno County,34999.0,164.0,11444.0,10302.0,182600.0,47781.0,559,4.77
6824,Yolo County,14179.0,3636.0,5251.0,4855.0,164500.0,38791.0,530,0.17
6825,San Bernardino County,37630.0,222.0,14125.0,12714.0,179900.0,56477.0,760,0.18
6826,Riverside County,41083.0,1877.0,9968.0,9090.0,137900.0,41467.0,760,0.0
6827,Merced County,13018.0,713.0,3528.0,3295.0,135600.0,46010.0,209,0.01
6828,Los Angeles County,62928.0,8120.0,17106.0,16564.0,330000.0,57605.0,562,0.49
6829,San Diego County,18858.0,4402.0,11601.0,10463.0,285000.0,63098.0,619,0.12
6830,El Dorado County,36726.0,212.0,16204.0,14820.0,314300.0,57468.0,530,0.42
6831,San Diego County,19037.0,155.0,6711.0,6209.0,439800.0,81835.0,760,0.08
6832,Yolo County,34737.0,837.0,13497.0,12628.0,255300.0,63559.0,916,2.28
6833,Santa Cruz County,82474.0,604.0,24331.0,22359.0,366100.0,55208.0,408,2.61
6834,,,,,,,,,
6835,Los Angeles County,94396.0,12922.0,24160.0,23278.0,292100.0,42776.0,323,0.12
6836,Tehama County,16097.0,67.0,6337.0,5632.0,149400.0,41099.0,530,2.67
6837,Fresno County,28965.0,162.0,10079.0,9557.0,358500.0,106235.0,559,1.33
6838,San Diego County,19021.0,804.0,7364.0,7057.0,486900.0,71628.0,442,0.46
6839,Los Angeles County,18116.0,168.0,9033.0,7174.0,1000001.0,129750.0,310,7.28
6840,Los Angeles County,32605.0,2107.0,13322.0,12772.0,420700.0,88415.0,661,0.16
6841,Butte County,12251.0,172.0,5863.0,5210.0,160000.0,39932.0,530,1.24
6842,Los Angeles County,,,,,,,661,
6843,San Bernardino County,56505.0,1915.0,17685.0,16209.0,160600.0,41198.0,909,0.72
6844,Yolo County,21902.0,237.0,6824.0,6464.0,248000.0,61599.0,530,1.12
6845,Riverside County,2550.0,168.0,938.0,797.0,62800.0,33333.0,,0.15
6846,Fresno County,1114.0,10.0,302.0,263.0,126400.0,30523.0,559,0.34
6847,San Diego County,25341.0,5222.0,11426.0,10630.0,466300.0,59719.0,619,0.08
6848,Contra Costa County,18453.0,4221.0,7246.0,6683.0,337000.0,70476.0,925,0.0
6849,Merced County,7324.0,178.0,2604.0,2461.0,201500.0,49485.0,209,0.71
6850,Sacramento County,5975.0,257.0,2041.0,1924.0,193800.0,58333.0,916,0.0
6851,Fresno County,41087.0,251.0,11392.0,10376.0,128700.0,29275.0,559,0.0
6852,San Joaquin County,49859.0,6530.0,16589.0,15467.0,225400.0,63374.0,209,0.0
6853,San Diego County,35414.0,214.0,12708.0,11870.0,383500.0,76273.0,760,0.45
6854,Contra Costa County,84641.0,2803.0,27897.0,25761.0,213300.0,55255.0,925,3.69
6855,Los Angeles County,34882.0,1348.0,11892.0,11215.0,340000.0,56079.0,661,0.03
6856,Los Angeles County,50798.0,695.0,17144.0,15963.0,243400.0,80663.0,661,0.19
6857,Butte County,,,,,,,530,
6858,Riverside County,39076.0,484.0,11763.0,10798.0,228300.0,73994.0,951,3.12
6859,Orange County,59182.0,6214.0,20785.0,20094.0,476200.0,84871.0,714,0.09
6860,Los Angeles County,29415.0,15537.0,11431.0,10684.0,327400.0,43042.0,424,0.0
6861,Madera County,11908.0,61.0,4186.0,3974.0,261100.0,74538.0,559,1.13
6862,Contra Costa County,84641.0,2803.0,27897.0,25761.0,213300.0,55255.0,925,3.69
6863,Riverside County,30236.0,1063.0,11044.0,9634.0,117700.0,39588.0,909,0.6
6864,Sacramento County,15455.0,953.0,5239.0,4894.0,180200.0,53429.0,916,0.07
6865,San Diego County,26823.0,3285.0,10760.0,10039.0,396100.0,71412.0,619,0.0
6866,Los Angeles County,70918.0,292.0,22620.0,20964.0,216000.0,70577.0,661,0.88
6867,San Bernardino County,37630.0,222.0,14125.0,12714.0,179900.0,56477.0,760,0.18
6868,Riverside County,31638.0,255.0,13061.0,11563.0,161400.0,39291.0,951,0.0
6869,Madera County,49068.0,517.0,12038.0,11231.0,132300.0,37280.0,559,0.61
6870,Sacramento County,57862.0,4698.0,18515.0,17168.0,154100.0,46820.0,916,0.0
6871,Riverside County,41083.0,1877.0,9968.0,9090.0,137900.0,41467.0,760,0.0
6872,Placer County,29791.0,3309.0,12455.0,11704.0,332300.0,69703.0,916,0.0
6873,Sacramento County,4314.0,455.0,1561.0,1419.0,267400.0,80865.0,,0.02
6874,Los Angeles County,31974.0,2818.0,11549.0,11027.0,418600.0,69375.0,562,0.25
6875,Merced County,13074.0,337.0,3912.0,3500.0,124000.0,40842.0,209,0.08
6876,Riverside County,73722.0,7277.0,20376.0,18967.0,153300.0,42825.0,951,0.0
6877,Riverside County,31638.0,255.0,13061.0,11563.0,161400.0,39291.0,951,0.0
6878,,,,,,,,,
6879,Fresno County,11880.0,105.0,2797.0,2627.0,112100.0,25019.0,559,1.42
6880,Fresno County,7313.0,296.0,2416.0,2237.0,222400.0,45230.0,559,0.0
6881,San Bernardino County,15271.0,1438.0,4324.0,3924.0,169200.0,36504.0,909,0.17
6882,Los Angeles County,44383.0,8379.0,17948.0,17183.0,628700.0,76082.0,310,0.01
6883,Fresno County,15941.0,199.0,5587.0,5255.0,225900.0,55266.0,559,0.31
6884,Placer County,21460.0,1215.0,7811.0,7479.0,600100.0,127736.0,916,0.04
6885,Los Angeles County,32742.0,7224.0,11718.0,11193.0,488100.0,57630.0,818,0.01
6886,Los Angeles County,7285.0,88.0,2235.0,1982.0,77900.0,41972.0,661,0.11
6887,Sacramento County,5975.0,257.0,2041.0,1924.0,193800.0,58333.0,916,0.0
6888,Fresno County,30237.0,384.0,8979.0,8385.0,175200.0,43790.0,559,0.21
6889,Fresno County,28965.0,162.0,10079.0,9557.0,358500.0,106235.0,559,1.33
6890,Merced County,38776.0,150.0,12546.0,11172.0,144900.0,46933.0,209,8.53
6891,Riverside County,50320.0,2676.0,15510.0,14439.0,196900.0,62592.0,951,0.05
6892,Fresno County,1134.0,10.0,295.0,241.0,763900.0,34676.0,559,0.14
6893,Los Angeles County,101279.0,17060.0,24940.0,24104.0,271300.0,37267.0,323,0.11
6894,Riverside County,31638.0,255.0,13061.0,11563.0,161400.0,39291.0,951,0.0
6895,Riverside County,19801.0,111.0,5980.0,4926.0,43000.0,27305.0,760,32.74
6896,Sacramento County,39819.0,5863.0,16768.0,15676.0,172400.0,53134.0,916,0.0
6897,Placer County,6076.0,40.0,2667.0,2444.0,285200.0,62976.0,530,0.54
6898,Fresno County,1359.0,14.0,613.0,536.0,415000.0,32560.0,559,6.08
6899,Fresno County,34999.0,164.0,11444.0,10302.0,182600.0,47781.0,559,4.77
6900,Orange County,35153.0,8487.0,10803.0,10304.0,394900.0,54126.0,657,0.02
6901,San Bernardino County,56913.0,1951.0,16038.0,15368.0,269500.0,60971.0,909,0.01
6902,Sacramento County,22447.0,3499.0,10031.0,9452.0,437900.0,79778.0,916,0.09
6903,Merced County,38776.0,150.0,12546.0,11172.0,144900.0,46933.0,209,8.53
6904,Los Angeles County,93193.0,13920.0,32600.0,31087.0,397500.0,45995.0,310,0.01
6905,Riverside County,30047.0,1992.0,9025.0,8417.0,297000.0,64409.0,951,0.21
6906,Yolo County,9156.0,61.0,3274.0,3092.0,290900.0,55163.0,530,0.37
6907,Shasta County,44461.0,187.0,19402.0,18128.0,227000.0,45722.0,530,22.41
6908,Stanislaus County,31610.0,136.0,12050.0,11227.0,264500.0,60972.0,209,3.37
6909,Riverside County,30236.0,1063.0,11044.0,9634.0,117700.0,39588.0,909,0.6
6910,Riverside County,61827.0,2729.0,22207.0,18219.0,157100.0,41335.0,760,0.0
6911,Fresno County,19504.0,25.0,4836.0,4317.0,148300.0,47088.0,559,0.3
6912,Los Angeles County,28722.0,3292.0,9926.0,9522.0,454800.0,107654.0,661,0.0
6913,Orange County,53908.0,16486.0,13175.0,12495.0,300200.0,41331.0,562,0.0
6914,San Bernardino County,40267.0,2150.0,13867.0,12896.0,238900.0,64896.0,909,0.0
6915,Riverside County,24310.0,41.0,8288.0,5747.0,124100.0,42799.0,760,3.83
6916,San Diego County,56066.0,10640.0,13196.0,12315.0,238200.0,27675.0,619,0.01
6917,Los Angeles County,48581.0,8405.0,30688.0,28534.0,873100.0,52641.0,323,0.0
6918,Los Angeles County,62097.0,9668.0,17258.0,16588.0,414000.0,47373.0,626,0.05
6919,Sacramento County,934.0,72.0,311.0,287.0,506000.0,73333.0,916,0.07
6920,Ventura County,20589.0,76.0,9096.0,8280.0,514900.0,62133.0,805,1.05
6921,Butte County,3155.0,46.0,1156.0,1064.0,158500.0,43915.0,530,0.42
6922,Contra Costa County,59861.0,7183.0,20531.0,18964.0,237800.0,52976.0,,0.23
6923,Fresno County,11880.0,105.0,2797.0,2627.0,112100.0,25019.0,559,1.42
6924,,,,,,,,,
6925,Riverside County,75196.0,2418.0,20512.0,19232.0,208500.0,56517.0,951,0.5
6926,Riverside County,43605.0,1005.0,15916.0,14532.0,207700.0,65692.0,909,0.0
6927,Los Angeles County,74929.0,382.0,22961.0,20864.0,137200.0,38316.0,661,0.88
6928,Stanislaus County,30918.0,1446.0,11949.0,11060.0,220900.0,62050.0,209,1.17
6929,Santa Clara County,13862.0,2703.0,4020.0,3933.0,1000001.0,64697.0,650,0.05
6930,Sutter County,40593.0,997.0,15139.0,13887.0,162400.0,42589.0,530,1.09
6931,Alameda County,,,,,,,510,
6932,,,,,,,,,
6933,Plumas County,1725.0,14.0,1988.0,864.0,339900.0,58090.0,530,0.37
6934,Riverside County,6643.0,676.0,2518.0,2175.0,99500.0,39709.0,951,0.0
6935,Santa Clara County,6417.0,329.0,1954.0,1836.0,687400.0,92778.0,408,0.04
6936,Los Angeles County,50798.0,695.0,17144.0,15963.0,243400.0,80663.0,661,0.19
6937,Riverside County,75196.0,2418.0,20512.0,19232.0,208500.0,56517.0,951,0.5
6938,Los Angeles County,55758.0,17038.0,14012.0,13260.0,273400.0,38441.0,323,0.0
6939,Mendocino County,1507.0,12.0,606.0,539.0,435000.0,40563.0,707,0.37
6940,Los Angeles County,36557.0,1140.0,14021.0,13425.0,438500.0,78414.0,,0.93
6941,Madera County,23833.0,88.0,5809.0,5148.0,155600.0,40327.0,559,0.92
6942,Fresno County,29776.0,302.0,8832.0,8347.0,170800.0,48817.0,559,0.57
6943,Los Angeles County,72046.0,279.0,22946.0,20672.0,118000.0,44399.0,661,0.09
6944,Tehama County,421.0,410.0,197.0,167.0,179700.0,39583.0,530,0.03
6945,Contra Costa County,41249.0,3182.0,16269.0,15574.0,390000.0,81144.0,925,0.0
6946,Santa Clara County,57349.0,368.0,17629.0,16771.0,463000.0,81037.0,408,0.89
6947,Riverside County,50320.0,2676.0,15510.0,14439.0,196900.0,62592.0,951,0.05
6948,San Diego County,40971.0,4017.0,12865.0,12133.0,387800.0,84299.0,619,0.04
6949,Orange County,55224.0,6863.0,21947.0,21235.0,592100.0,84144.0,657,0.8
6950,San Bernardino County,58271.0,2040.0,19384.0,17369.0,154400.0,37175.0,909,0.01
6951,Los Angeles County,13033.0,220.0,3986.0,3560.0,155800.0,56279.0,661,0.18
6952,Tehama County,16097.0,67.0,6337.0,5632.0,149400.0,41099.0,530,2.67
6953,San Bernardino County,34794.0,1184.0,10890.0,10526.0,450200.0,103203.0,909,0.01
6954,Tulare County,52849.0,624.0,16362.0,15310.0,216400.0,52546.0,559,0.14
6955,Fresno County,9941.0,1312.0,3869.0,3629.0,366500.0,118396.0,559,0.67
6956,Fresno County,1114.0,10.0,302.0,263.0,126400.0,30523.0,559,0.34
6957,Tehama County,28764.0,47.0,12256.0,11156.0,182600.0,39934.0,530,3.1
6958,Fresno County,9581.0,27.0,2782.0,2491.0,120300.0,32865.0,209,2.11
6959,San Bernardino County,39837.0,427.0,15613.0,13928.0,162500.0,43472.0,760,0.41
6960,San Bernardino County,56505.0,1915.0,17685.0,16209.0,160600.0,41198.0,909,0.72
6961,Riverside County,9459.0,321.0,2920.0,2640.0,208100.0,56132.0,951,0.15
6962,Fresno County,2627.0,189.0,709.0,651.0,226100.0,31108.0,559,0.0
6963,Riverside County,43605.0,1005.0,15916.0,14532.0,207700.0,65692.0,909,0.0
6964,Riverside County,50320.0,2676.0,15510.0,14439.0,196900.0,62592.0,951,0.05
6965,Los Angeles County,32605.0,2107.0,13322.0,12772.0,420700.0,88415.0,661,0.16
6966,San Benito County,48841.0,118.0,15301.0,14491.0,338300.0,67481.0,408,0.75
6967,Napa County,27184.0,742.0,11014.0,10131.0,415200.0,56895.0,707,2.23
6968,Los Angeles County,70918.0,292.0,22620.0,20964.0,216000.0,70577.0,661,0.88
6969,Tuolumne County,26803.0,260.0,13100.0,11345.0,275400.0,48583.0,209,4.86
6970,Santa Barbara County,16829.0,1596.0,6679.0,6337.0,734200.0,76215.0,805,0.12
6971,Monterey County,27080.0,133.0,4359.0,4096.0,212700.0,50504.0,831,5.1
6972,Nevada County,25199.0,392.0,12405.0,11255.0,319800.0,42828.0,530,0.89
6973,Santa Barbara County,811.0,6.0,402.0,281.0,101000.0,37679.0,661,0.96
6974,Los Angeles County,72046.0,279.0,22946.0,20672.0,118000.0,44399.0,661,0.09
6975,Napa County,8742.0,68.0,4406.0,3635.0,919800.0,83551.0,707,2.09
6976,Madera County,37743.0,140.0,12241.0,11283.0,165200.0,48974.0,559,0.06
6977,Lake County,11256.0,134.0,5533.0,4582.0,212600.0,43136.0,707,0.4
6978,Los Angeles County,50798.0,695.0,17144.0,15963.0,243400.0,80663.0,661,0.19
6979,Riverside County,72492.0,746.0,24146.0,22466.0,322300.0,88355.0,909,1.27
6980,Merced County,15457.0,276.0,4098.0,3861.0,171200.0,48462.0,209,0.23
6981,Orange County,45214.0,11574.0,11265.0,10846.0,367300.0,51991.0,714,0.0
6982,Los Angeles County,33119.0,2316.0,12414.0,11941.0,423600.0,78509.0,909,0.39
6983,Santa Clara County,6417.0,329.0,1954.0,1836.0,687400.0,92778.0,408,0.04
6984,Merced County,38776.0,150.0,12546.0,11172.0,144900.0,46933.0,209,8.53
6985,Contra Costa County,41249.0,3182.0,16269.0,15574.0,390000.0,81144.0,925,0.0
6986,Fresno County,24979.0,382.0,6974.0,6482.0,150800.0,35974.0,559,0.06
6987,Placer County,27844.0,713.0,12243.0,11401.0,339200.0,57779.0,530,0.51
6988,Yuba County,31314.0,159.0,12250.0,11029.0,154600.0,40260.0,530,1.6
6989,Los Angeles County,39341.0,2215.0,16066.0,14038.0,131800.0,35892.0,661,0.4
6990,Tehama County,16097.0,67.0,6337.0,5632.0,149400.0,41099.0,530,2.67
6991,Santa Clara County,66943.0,2880.0,19874.0,19241.0,513400.0,95437.0,408,0.06
6992,Alameda County,46896.0,202.0,17858.0,17095.0,541200.0,102413.0,925,1.66
6993,Contra Costa County,20037.0,3359.0,10198.0,9389.0,727700.0,77173.0,510,0.0
6994,Madera County,11908.0,61.0,4186.0,3974.0,261100.0,74538.0,559,1.13
6995,Fresno County,34999.0,164.0,11444.0,10302.0,182600.0,47781.0,559,4.77
6996,Riverside County,27198.0,1946.0,7360.0,7055.0,385100.0,84905.0,,0.31
6997,Los Angeles County,70918.0,292.0,22620.0,20964.0,216000.0,70577.0,661,0.88
6998,Riverside County,35000.0,3262.0,10351.0,9945.0,319100.0,100243.0,909,0.0
6999,Lake County,3413.0,27.0,1886.0,1414.0,287200.0,57726.0,707,0.71
7000,Alameda County,68790.0,4717.0,25068.0,23868.0,548600.0,87001.0,408,0.0
7001,Tulare County,75004.0,169.0,22985.0,21431.0,148400.0,40851.0,559,4.18
7002,Riverside County,19383.0,371.0,17140.0,10677.0,245700.0,43246.0,442,0.23
7003,Fresno County,7313.0,296.0,2416.0,2237.0,222400.0,45230.0,559,0.0
7004,Monterey County,3918.0,216.0,1412.0,1349.0,408500.0,73107.0,831,0.02
7005,Merced County,9591.0,55.0,3296.0,2897.0,107500.0,34579.0,209,0.32
7006,Merced County,13018.0,713.0,3528.0,3295.0,135600.0,46010.0,209,0.01
7007,Los Angeles County,19786.0,138.0,6742.0,6369.0,472500.0,106190.0,661,0.95
7008,San Luis Obispo County,2899.0,5.0,1392.0,1212.0,348600.0,58190.0,,1.55
7009,San Diego County,17653.0,2028.0,6183.0,5956.0,495600.0,86981.0,,0.3
7010,Fresno County,11880.0,105.0,2797.0,2627.0,112100.0,25019.0,559,1.42
7011,Riverside County,50216.0,932.0,16205.0,14664.0,181100.0,49942.0,951,5.54
7012,Merced County,1099.0,7.0,502.0,392.0,274000.0,49500.0,209,3.14
7013,Santa Cruz County,8113.0,725.0,3361.0,3198.0,659500.0,85156.0,831,0.0
7014,Los Angeles County,62097.0,9668.0,17258.0,16588.0,414000.0,47373.0,626,0.05
7015,Contra Costa County,62439.0,3800.0,22500.0,20740.0,203300.0,53953.0,925,1.38
7016,San Bernardino County,33423.0,821.0,14940.0,13868.0,361700.0,65649.0,909,0.26
7017,Fresno County,19504.0,25.0,4836.0,4317.0,148300.0,47088.0,559,0.3
7018,Fresno County,5640.0,92.0,1584.0,1466.0,233000.0,47361.0,559,0.0
7019,Contra Costa County,40290.0,3678.0,12494.0,11639.0,272700.0,87927.0,925,0.0
7020,Fresno County,11880.0,105.0,2797.0,2627.0,112100.0,25019.0,559,1.42
7021,Fresno County,6313.0,57.0,1840.0,1714.0,158300.0,43864.0,559,0.01
7022,Fresno County,29776.0,302.0,8832.0,8347.0,170800.0,48817.0,559,0.57
7023,Ventura County,20589.0,76.0,9096.0,8280.0,514900.0,62133.0,805,1.05
7024,Fresno County,6987.0,87.0,1693.0,1601.0,120400.0,23238.0,559,0.0
7025,Riverside County,16675.0,2110.0,6499.0,5672.0,255100.0,67321.0,951,0.74
7026,Madera County,49068.0,517.0,12038.0,11231.0,132300.0,37280.0,559,0.61
7027,Los Angeles County,50798.0,695.0,17144.0,15963.0,243400.0,80663.0,661,0.19
7028,Los Angeles County,32940.0,4008.0,13763.0,13028.0,633100.0,80936.0,626,0.08
7029,Los Angeles County,74929.0,382.0,22961.0,20864.0,137200.0,38316.0,661,0.88
7030,Fresno County,,,,,,,559,
7031,Contra Costa County,33569.0,4640.0,14505.0,13881.0,509500.0,77485.0,925,0.0
7032,Riverside County,17797.0,877.0,5944.0,5424.0,195900.0,61782.0,951,0.0
7033,Tehama County,16097.0,67.0,6337.0,5632.0,149400.0,41099.0,530,2.67
7034,San Bernardino County,37630.0,222.0,14125.0,12714.0,179900.0,56477.0,760,0.18
7035,Santa Clara County,31049.0,9459.0,13815.0,12903.0,577900.0,70351.0,408,0.0
7036,Shasta County,44461.0,187.0,19402.0,18128.0,227000.0,45722.0,530,22.41
7037,Riverside County,15649.0,846.0,4661.0,4101.0,160300.0,58051.0,951,0.3
7038,Los Angeles County,29415.0,15537.0,11431.0,10684.0,327400.0,43042.0,424,0.0
7039,Los Angeles County,69745.0,14431.0,15266.0,14669.0,273300.0,40831.0,,0.07
7040,Placer County,9495.0,133.0,4246.0,3835.0,296800.0,60025.0,530,0.38
7041,Fresno County,34999.0,164.0,11444.0,10302.0,182600.0,47781.0,559,4.77
7042,Yolo County,37946.0,267.0,14689.0,13826.0,276500.0,51158.0,530,0.0
7043,Fresno County,6987.0,87.0,1693.0,1601.0,120400.0,23238.0,559,0.0
7044,Merced County,15457.0,276.0,4098.0,3861.0,171200.0,48462.0,209,0.23
7045,Contra Costa County,62439.0,3800.0,22500.0,20740.0,203300.0,53953.0,925,1.38
7046,San Mateo County,40526.0,3448.0,16271.0,15388.0,1000001.0,115444.0,650,0.0
7047,Tulare County,39032.0,359.0,13622.0,12748.0,174500.0,53507.0,559,0.05
7048,Madera County,49068.0,517.0,12038.0,11231.0,132300.0,37280.0,559,0.61
7049,Yolo County,14179.0,3636.0,5251.0,4855.0,164500.0,38791.0,530,0.17
7050,Riverside County,50216.0,932.0,16205.0,14664.0,181100.0,49942.0,951,5.54
7051,Contra Costa County,47065.0,962.0,19581.0,18607.0,379100.0,75672.0,925,2.58
7052,Riverside County,50216.0,932.0,16205.0,14664.0,181100.0,49942.0,951,5.54
7053,San Diego County,51835.0,4176.0,20128.0,19175.0,353100.0,64033.0,442,0.04
7054,Santa Clara County,57349.0,368.0,17629.0,16771.0,463000.0,81037.0,408,0.89
7055,San Joaquin County,49859.0,6530.0,16589.0,15467.0,225400.0,63374.0,209,0.0
